code,date,open,high,low,close,preclose,volume,amount,turn,isST,pct,board,limit_price,is_limitup,streak,circ_mkt_est,close_20d_ago,ret_20d_pre
sh.603216,2025-11-20,19.0,19.0,19.0,19.0,17.27,606065.0,11515235.0,0.2722,0,0.1,主板,19.0,True,2,4230431667.8912563,16.39,0.15924344112263578
sh.603216,2025-11-21,20.9,20.9,19.72,20.9,19.0,27221230.0,564350280.0,12.2238,0,0.1,主板,20.9,True,3,4616815392.922005,16.3,0.28220858895705514
sh.603216,2025-11-24,21.18,22.99,19.78,22.99,20.9,17141995.0,371418223.86,7.6977,0,0.1,主板,22.99,True,4,4825054546.942594,16.4,0.40182926829268295
sh.603216,2025-11-25,23.63,25.29,22.76,25.29,22.99,27173994.0,657022782.62,12.2026,0,0.1,主板,25.29,True,5,5384285173.815416,16.4,0.5420731707317075
sh.603216,2025-11-28,26.0,28.66,26.0,28.66,26.05,19767548.0,550385576.68,8.8767,0,0.1,主板,28.66,True,1,6200339953.811665,15.82,0.8116308470290772
sh.603216,2025-12-02,31.15,33.66,30.18,33.66,30.6,17897548.0,572910424.84,8.037,0,0.1,主板,33.66,True,1,7128411407.739205,15.58,1.1604621309370988
sh.603221,2025-12-18,12.59,13.96,12.59,13.96,12.69,12685100.0,171063638.0,5.2359,0,0.1,主板,13.96,True,1,3267129586.1265497,12.33,0.132197891321979
sh.603222,2025-11-12,10.19,11.33,10.19,11.33,10.3,72945439.0,796803055.29,13.892,0,0.1,主板,11.33,True,1,5735697201.914771,10.97,0.03281677301731989
sh.603225,2025-11-06,15.0,16.57,15.0,16.57,15.06,34352059.0,557180395.31,2.2666,0,0.1,主板,16.57,True,1,24582211034.589252,16.05,0.03239875389408087
sh.603228,2025-12-08,63.1,68.34,62.2,68.34,62.13,40565265.0,2666867400.16,4.1575,0,0.1,主板,68.34,True,1,64145938668.9116,69.9,-0.022317596566523656
sh.603232,2025-11-06,23.0,25.54,22.51,25.54,23.22,69519406.0,1703832357.49,30.0559,0,0.1,主板,25.54,True,1,5668878181.954291,15.38,0.660598179453836
sh.603232,2025-11-17,22.82,25.62,22.82,25.62,23.29,44911907.0,1112239599.09,19.4172,0,0.1,主板,25.62,True,1,5728115274.550398,16.51,0.5517867958812839
sh.603232,2025-11-18,26.75,28.18,26.45,28.18,25.62,28566108.0,791117501.0,12.3502,0,0.1,主板,28.18,True,2,6405705988.566987,16.58,0.6996381182147167
sh.603232,2025-11-25,25.08,27.02,25.05,27.02,24.56,15030789.0,397312225.78,6.4984,0,0.1,主板,27.02,True,1,6114000766.034716,22.21,0.21656911301215653
sh.603256,2025-11-25,29.12,31.92,29.0,31.92,29.02,19635500.0,609963764.0,2.232,0,0.1,主板,31.92,True,1,27328125627.24014,38.48,-0.17047817047817038
sh.603256,2025-12-08,33.44,36.15,33.17,36.15,32.86,25749005.0,903436058.15,2.9269,0,0.1,主板,36.15,True,1,30866652709.351192,32.16,0.12406716417910446
sh.603256,2025-12-23,33.99,37.27,33.8,37.27,33.88,30487361.0,1104961815.08,3.4655,0,0.1,主板,37.27,True,1,31884628915.88515,31.92,0.16760651629072676
sh.603260,2025-11-07,50.04,54.85,50.03,54.85,49.86,27196530.0,1468868216.73,2.3005,0,0.1,主板,54.85,True,1,63849955084.98152,49.56,0.10673930589184821
sh.603261,2025-11-05,23.94,25.17,23.94,25.17,23.97,1689200.0,42032753.0,2.1795,1,0.05,ST,25.17,True,1,1928550263.8219774,20.58,0.22303206997084568
sh.603261,2025-11-14,26.29,27.31,26.29,27.31,26.01,1065300.0,28873647.0,1.3745,1,0.05,ST,27.31,True,1,2100665478.3557658,19.66,0.38911495422177
sh.603261,2025-12-24,23.0,24.15,23.0,24.15,23.0,581100.0,13883531.0,0.7498,1,0.05,ST,24.15,True,1,1851631234.9959989,25.95,-0.06936416184971106
sh.603268,2025-11-03,57.81,59.43,57.81,59.43,56.6,4125300.0,243940996.4,3.3223,1,0.05,ST,59.43,True,1,7342533678.475756,46.13,0.2883156297420333
sh.603268,2025-11-04,61.5,62.4,60.0,62.4,59.43,6149320.0,381089964.4,4.9524,1,0.05,ST,62.4,True,2,7695056223.245295,46.82,0.3327637761640325
sh.603268,2025-11-10,62.28,65.57,62.28,65.57,62.45,3269300.0,212482905.4,2.6329,1,0.05,ST,65.57,True,1,8070299115.044249,46.1,0.42234273318871995
sh.603268,2025-11-11,67.59,68.85,67.0,68.85,65.57,3565589.0,244762394.43,2.8716,1,0.05,ST,68.85,True,2,8523554618.6794815,48.25,0.426943005181347
sh.603268,2025-11-12,70.88,72.29,68.0,72.29,68.85,6448040.0,456595448.2,5.193,1,0.05,ST,72.29,True,3,8792517777.777777,50.66,0.42696407422029226
sh.603268,2025-11-28,70.6,73.16,70.0,73.16,69.68,2709600.0,197629013.8,2.1822,1,0.05,ST,73.16,True,1,9056411593.804419,56.6,0.29257950530035326
sh.603268,2025-12-01,75.5,76.82,73.23,76.82,73.16,2844180.0,215643708.6,2.2906,1,0.05,ST,76.82,True,2,9414289208.067755,59.43,0.29261315833753976
sh.603268,2025-12-03,77.34,81.21,76.67,81.21,77.34,2870240.0,229255570.0,2.3116,1,0.05,ST,81.21,True,1,9917614206.61014,62.58,0.2976989453499519
sh.603268,2025-12-10,80.0,83.0,77.43,83.0,79.05,2939140.0,236952983.0,2.3671,1,0.05,ST,83.0,True,1,10010265007.81547,72.29,0.14815327154516522
sh.603268,2025-12-22,77.1,77.1,75.22,77.1,73.43,3422200.0,263266784.0,2.7561,1,0.05,ST,77.1,True,1,9552149196.328146,67.75,0.13800738007380065
sh.603268,2025-12-23,80.79,80.96,77.77,80.96,77.1,4384720.0,352717587.6,3.5313,1,0.05,ST,80.96,True,2,9988321230.141874,67.0,0.20835820895522383
sh.603268,2025-12-24,82.0,85.01,82.0,85.01,80.96,6016140.0,507558047.2,4.8451,1,0.05,ST,85.01,True,3,10475698070.21527,70.07,0.2132153560724992
sh.603268,2025-12-25,82.84,89.26,82.7,89.26,85.01,5693200.0,492496246.4,4.585,1,0.05,ST,89.26,True,4,10741466660.8506,69.68,0.28099885189437424
sh.603272,2025-12-31,18.28,20.11,18.13,20.11,18.28,5243816.0,102227242.84,5.0603,0,0.1,主板,20.11,True,1,2020181468.292394,19.3,0.041968911917098284
sh.603278,2025-12-08,9.74,10.69,9.74,10.69,9.72,18441280.0,191036921.2,5.396,0,0.1,主板,10.69,True,1,3540343239.4366198,9.81,0.08970438328236474
sh.603278,2025-12-09,11.76,11.76,11.57,11.76,10.69,40349049.0,473779161.52,11.8063,0,0.1,主板,11.76,True,2,4012935140.729949,9.78,0.2024539877300615
sh.603278,2025-12-24,9.63,10.58,9.57,10.58,9.62,36049545.0,375713646.1,10.5482,0,0.1,主板,10.58,True,1,3561874500.8627067,9.16,0.15502183406113534
sh.603278,2025-12-25,10.68,11.64,10.39,11.64,10.58,64498420.0,720905197.8,18.8725,0,0.1,主板,11.64,True,2,3819871229.5668306,9.25,0.2583783783783784
sh.603278,2025-12-26,12.8,12.8,12.27,12.8,11.64,44188976.0,564654733.4,12.9298,0,0.1,主板,12.8,True,3,4367080182.214728,9.41,0.36025504782146656
sh.603278,2025-12-29,13.57,14.08,12.8,14.08,12.8,25645457.0,349207163.13,7.504,0,0.1,主板,14.08,True,4,4653613581.156716,9.52,0.47899159663865554
sh.603278,2025-12-30,15.49,15.49,15.07,15.49,14.08,26239804.0,405975187.96,7.6779,0,0.1,主板,15.49,True,5,5287581082.848174,9.48,0.6339662447257384
sh.603278,2025-12-31,17.03,17.04,13.95,17.04,15.49,122768807.0,1920769082.59,35.9226,0,0.1,主板,17.04,True,6,5346965650.008629,9.46,0.8012684989429173
sh.603280,2025-11-21,37.1,40.15,36.72,40.15,36.5,3848662.0,153092994.3,13.7739,0,0.1,主板,40.15,True,1,1111471655.0867946,39.08,0.0273797338792221
sh.603286,2025-12-03,52.88,56.3,52.6,56.3,51.18,13945335.0,773438130.46,12.0828,0,0.1,主板,56.3,True,1,6401149820.074817,41.97,0.34143435787467236
sh.603291,2025-11-24,10.27,11.25,10.2,11.25,10.23,18045703.0,199101621.35,13.8874,0,0.1,主板,11.25,True,1,1433685364.7911057,10.9,0.032110091743119185
sh.603300,2025-12-22,7.1,7.78,7.1,7.78,7.07,315809102.0,2408524274.04,15.8159,0,0.1,主板,7.78,True,1,15228499636.694721,7.35,0.05850340136054433
sh.603305,2025-12-25,14.0,15.38,13.88,15.38,13.98,103983475.0,1547059226.94,8.9974,0,0.1,主板,15.38,True,1,17194514270.122482,13.41,0.1469052945563014
sh.603311,2025-12-15,11.66,12.9,11.66,12.9,11.73,6387756.0,79798286.4,2.708,0,0.1,主板,12.9,True,1,2946760945.3471193,12.86,0.0031104199066873672
sh.603311,2025-12-24,13.38,14.88,13.35,14.88,13.53,22182709.0,326600599.32,9.4041,0,0.1,主板,14.88,True,1,3472959659.2975407,11.8,0.26101694915254225
sh.603312,2025-11-05,50.31,58.69,50.31,58.69,53.35,14252254.0,790167750.04,27.9898,0,0.1,主板,58.69,True,1,2823056077.7140245,50.81,0.15508758118480603
sh.603316,2025-11-13,15.54,17.3,15.46,17.3,15.73,17029770.0,284089070.7,6.4442,0,0.1,主板,17.3,True,1,4408445900.189317,12.52,0.3817891373801918
sh.603316,2025-12-08,14.51,15.49,14.5,15.49,14.08,17385185.0,263531659.25,6.5787,0,0.1,主板,15.49,True,1,4005831839.877179,15.51,-0.0012894906511927706
sh.603327,2025-12-01,9.89,10.99,9.78,10.99,9.99,56091195.0,592519545.46,5.6232,0,0.1,主板,10.99,True,1,10537052665.030588,9.28,0.1842672413793105
sh.603327,2025-12-02,12.09,12.09,11.92,12.09,10.99,61685405.0,745639087.36,6.184,0,0.1,主板,12.09,True,2,12057553159.120312,9.24,0.3084415584415583
sh.603327,2025-12-03,12.44,13.3,12.44,13.3,12.09,167717520.0,2181885128.51,16.8139,0,0.1,主板,13.3,True,3,12976674825.650208,9.26,0.43628509719222475
sh.603332,2025-12-29,12.54,13.79,12.53,13.79,12.54,10119488.0,137620067.52,4.6774,0,0.1,主板,13.79,True,1,2942234307.948861,13.0,0.06076923076923069
sh.603344,2025-12-22,29.51,32.26,29.51,32.26,29.33,3266676.0,103858708.64,6.0459,0,0.1,主板,32.26,True,1,1717837024.0989764,24.91,0.2950622240064231
sh.603344,2025-12-31,33.98,37.36,33.8,37.36,33.96,6014527.0,220001472.55,11.1316,0,0.1,主板,37.36,True,1,1976368828.8296382,25.23,0.4807768529528338
sh.603353,2025-11-14,25.23,28.03,24.98,28.03,25.48,2267354.0,62039107.12,1.3305,0,0.1,主板,28.03,True,1,4662841572.341225,17.9,0.5659217877094973
sh.603353,2025-11-17,30.83,30.83,30.83,30.83,28.03,894985.0,27592387.55,0.5252,0,0.1,主板,30.83,True,2,5253691460.39604,17.75,0.7369014084507042
sh.603353,2025-11-18,33.91,33.91,31.38,33.91,30.83,17954994.0,591100523.54,10.5359,0,0.1,主板,33.91,True,3,5610346752.911474,17.96,0.8880846325167036
sh.603353,2025-11-27,27.31,30.03,26.55,30.03,27.3,20254160.0,586305690.8,11.885,0,0.1,主板,30.03,True,1,4933156843.079512,20.44,0.4691780821917808
sh.603353,2025-11-28,31.78,33.03,30.96,33.03,30.03,6409580.0,208179826.8,3.7611,0,0.1,主板,33.03,True,2,5535078216.479221,21.58,0.5305838739573681
sh.603353,2025-12-03,33.69,35.63,33.27,35.63,32.39,9316280.0,325891327.6,5.4667,0,0.1,主板,35.63,True,1,5961390374.448936,22.65,0.573068432671082
sh.603353,2025-12-29,24.83,27.3,24.46,27.3,24.82,8360360.0,219511459.0,4.9058,0,0.1,主板,27.3,True,1,4474529312.242652,33.27,-0.1794409377817855
sh.603359,2025-12-04,7.98,8.73,7.91,8.73,7.94,67400184.0,582107405.76,15.1089,0,0.1,主板,8.73,True,1,3852745108.9093184,8.26,0.056900726392251855
sh.603359,2025-12-30,8.89,9.97,8.8,9.97,9.06,60279153.0,575754894.43,13.5126,0,0.1,主板,9.97,True,1,4260874253.8815618,8.28,0.20410628019323696
sh.603360,2025-11-03,30.11,32.97,29.53,32.97,29.97,30879597.0,973149801.43,4.3725,0,0.1,主板,32.97,True,1,22256141828.01601,24.89,0.32462836480514246
sh.603366,2025-11-14,10.06,11.07,10.06,11.07,10.06,62486263.0,667610422.47,7.6854,0,0.1,主板,11.07,True,1,8686736181.200718,9.19,0.20457018498367807
sh.603366,2025-11-17,12.18,12.18,12.18,12.18,11.07,11878896.0,144684953.28,1.461,0,0.1,主板,12.18,True,2,9903145330.595482,9.18,0.326797385620915
sh.603373,2025-12-09,41.34,44.75,40.68,44.75,40.68,2318235.0,100594021.03,5.1029,0,0.1,主板,44.75,True,1,1971310843.4419644,44.52,0.0051662174303683805
sh.603377,2025-11-06,3.73,3.88,3.68,3.88,3.7,17891060.0,67517169.36,2.5026,1,0.05,ST,3.88,True,1,2697880978.1826897,3.27,0.18654434250764518
sh.603377,2025-11-10,3.95,4.01,3.91,4.01,3.82,19301941.0,77175174.81,2.6999,1,0.05,ST,4.01,True,1,2858445676.136153,3.56,0.1264044943820224
sh.603377,2025-11-11,4.21,4.21,4.21,4.21,4.01,1875018.0,7893825.78,0.2623,1,0.05,ST,4.21,True,2,3009464651.162791,3.58,0.17597765363128492
sh.603377,2025-11-12,4.42,4.42,4.42,4.42,4.21,693588.0,3065658.96,0.097,1,0.05,ST,4.42,True,3,3160473154.639175,3.51,0.2592592592592593
sh.603377,2025-11-18,4.12,4.33,4.12,4.33,4.12,42284327.0,180545433.51,5.9147,1,0.05,ST,4.33,True,1,3052486745.058921,3.59,0.20612813370473537
sh.603380,2025-12-22,35.74,39.13,35.67,39.13,35.57,2830800.0,108787855.0,1.7644,0,0.1,主板,39.13,True,1,6165713840.399002,35.06,0.11608670849971481
sh.603386,2025-12-03,12.8,13.76,12.43,13.76,12.51,18384160.0,240268658.4,5.6337,0,0.1,主板,13.76,True,1,4264846520.0489907,13.02,0.056835637480798784
sh.603386,2025-12-04,15.14,15.14,15.14,15.14,13.76,9108260.0,137899056.4,2.7912,0,0.1,主板,15.14,True,2,4940493565.491545,13.12,0.15396341463414642
sh.603386,2025-12-05,16.65,16.65,16.43,16.65,15.14,44298380.0,737449026.0,13.575,0,0.1,主板,16.65,True,3,5432405348.0662985,12.9,0.2906976744186045
sh.603386,2025-12-08,16.7,18.32,15.51,18.32,16.65,86558756.0,1415387474.79,26.5255,0,0.1,主板,18.32,True,4,5335950216.923337,12.79,0.4323690383111807
sh.603386,2025-12-09,17.02,20.15,17.02,20.15,18.32,78749805.0,1470764255.71,24.1325,0,0.1,主板,20.15,True,5,6094537473.158604,12.82,0.5717628705148206
sh.603389,2025-11-04,44.0,44.54,42.5,44.54,42.42,3344160.0,145957863.6,1.2727,1,0.05,ST,44.54,True,1,11468363604.934391,36.5,0.22027397260273962
sh.603389,2025-11-05,44.55,46.77,44.54,46.77,44.54,4036100.0,186329721.6,1.5361,1,0.05,ST,46.77,True,2,12130051533.103313,38.18,0.22498690413829237
sh.603389,2025-11-11,48.72,50.02,48.1,50.02,47.64,3083160.0,152879874.0,1.1734,1,0.05,ST,50.02,True,1,13028794443.497528,39.04,0.28125
sh.603389,2025-12-02,40.71,40.71,40.03,40.71,38.77,1505800.0,61285871.0,0.5731,1,0.05,ST,40.71,True,1,10693748211.481417,44.54,-0.08599012123933536
sh.603389,2025-12-17,30.04,33.2,30.04,33.2,31.62,3668000.0,112674244.6,1.396,1,0.05,ST,33.2,True,1,8071220959.885387,45.45,-0.2695269526952695
sh.603389,2025-12-18,34.86,34.86,34.86,34.86,33.2,110700.0,3859002.0,0.0421,1,0.05,ST,34.86,True,2,9166275534.441805,45.3,-0.2304635761589403
sh.603389,2025-12-19,36.6,36.6,34.5,36.6,34.86,4684060.0,170346595.8,1.7827,1,0.05,ST,36.6,True,3,9555539114.825827,43.14,-0.15159944367176637
sh.603389,2025-12-24,38.3,40.95,38.3,40.95,39.0,2864460.0,116320032.4,1.0902,1,0.05,ST,40.95,True,1,10669604879.838562,43.23,-0.052741151977793055
sh.603389,2025-12-25,42.49,43.0,41.76,43.0,40.95,1717820.0,73566549.4,0.6538,1,0.05,ST,43.0,True,2,11252148883.450596,41.07,0.04699293888483069
sh.603389,2025-12-30,45.5,47.54,45.3,47.54,45.28,2289942.0,107051946.2,0.8715,1,0.05,ST,47.54,True,1,12283642707.974756,40.71,0.16777204618029962
sh.603396,2025-11-10,31.1,34.16,31.1,34.16,31.05,10887114.0,363735937.64,7.8592,0,0.1,主板,34.16,True,1,4628154743.994299,28.4,0.20281690140845066
sh.603396,2025-11-11,35.5,37.58,35.03,37.58,34.16,12556657.0,458448337.8,9.0644,0,0.1,主板,37.58,True,2,5057679910.418781,29.42,0.2773623385452073
sh.603398,2025-11-03,7.77,8.1,7.73,8.1,7.71,22570761.0,179969030.99,5.2049,1,0.05,ST,8.1,True,1,3457684700.762743,8.97,-0.0969899665551841
sh.603398,2025-11-07,7.95,8.26,7.79,8.26,7.87,21194824.0,171179901.48,4.8876,1,0.05,ST,8.26,True,1,3502330417.382764,8.08,0.022277227722772297
sh.603398,2025-11-11,8.6,8.82,8.36,8.82,8.4,24068540.0,207789105.4,5.5503,1,0.05,ST,8.82,True,1,3743745480.4244814,8.06,0.09429280397022333
sh.603398,2025-11-17,8.61,8.61,8.61,8.61,8.2,1981000.0,17056410.0,0.4568,1,0.05,ST,8.61,True,1,3733890105.078809,7.83,0.09961685823754785
sh.603398,2025-11-18,9.04,9.04,9.04,9.04,8.61,3149640.0,28472745.6,0.7263,1,0.05,ST,9.04,True,2,3920245848.8228006,7.8,0.15897435897435885
sh.603398,2025-11-19,9.49,9.49,9.18,9.49,9.04,44878445.0,423613063.32,10.3492,1,0.05,ST,9.49,True,3,4093196221.157191,8.19,0.15873015873015883
sh.603398,2025-11-20,9.75,9.96,9.1,9.96,9.49,42637790.0,412285721.36,9.8325,1,0.05,ST,9.96,True,4,4193091496.160692,8.19,0.21611721611721624
sh.603398,2025-11-21,10.46,10.46,10.26,10.46,9.96,14768280.0,154361214.8,3.4056,1,0.05,ST,10.46,True,5,4532570319.473808,8.04,0.30099502487562213
sh.603398,2025-12-05,8.5,8.9,8.18,8.9,8.48,26529779.0,226771148.69,6.1179,1,0.05,ST,8.9,True,1,3706682827.277334,8.26,0.07748184019370474
sh.603398,2025-12-19,7.41,7.79,7.41,7.79,7.42,12296229.0,94033911.36,2.8356,1,0.05,ST,7.79,True,1,3316190977.5708847,10.46,-0.25525812619502875
sh.603398,2025-12-25,7.99,8.1,7.85,8.1,7.71,12982940.0,104512618.0,2.9939,1,0.05,ST,8.1,True,1,3490851999.064765,9.65,-0.1606217616580311
sh.603408,2025-12-12,13.56,14.66,13.36,14.66,13.33,12311691.0,175887269.02,2.7508,0,0.1,主板,14.66,True,1,6394040607.096118,12.92,0.1346749226006192
sh.603421,2025-11-25,7.17,7.87,7.17,7.87,7.15,12705460.0,97633212.2,1.9481,0,0.1,主板,7.87,True,1,5011714603.973103,7.35,0.07074829931972793
sh.603429,2025-11-10,9.4,10.34,9.28,10.34,9.4,29991953.0,299425696.36,5.7184,0,0.1,主板,10.34,True,1,5236179636.961388,10.65,-0.029107981220657275
sh.603458,2025-12-22,8.08,8.7,7.95,8.7,7.91,18573194.0,156323262.12,6.0672,0,0.1,主板,8.7,True,1,2576530559.731013,8.04,0.0820895522388061
sh.603458,2025-12-29,8.77,9.49,8.63,9.49,8.63,32413230.0,296221998.23,10.5883,0,0.1,主板,9.49,True,1,2797635108.846557,8.23,0.15309842041312272
sh.603458,2025-12-30,10.0,10.44,9.3,10.44,9.49,41919070.0,422596514.71,13.6935,0,0.1,主板,10.44,True,2,3086110305.6924815,8.01,0.303370786516854
sh.603506,2025-12-10,12.28,13.51,12.2,13.51,12.28,7823136.0,102095995.84,4.1662,0,0.1,主板,13.51,True,1,2450578364.936873,12.93,0.04485692188708423
sh.603506,2025-12-11,14.63,14.86,14.63,14.86,13.51,18044628.0,267263474.05,9.6096,0,0.1,主板,14.86,True,2,2781213308.0461206,12.96,0.1466049382716048
sh.603516,2025-11-03,178.0,189.97,176.0,189.97,172.7,13963475.0,2611414712.68,6.8695,0,0.1,主板,189.97,True,1,38014625703.180725,154.0,0.23357142857142854
sh.603516,2025-11-06,206.3,226.93,203.0,226.93,206.3,13178273.0,2837978610.06,6.4832,0,0.1,主板,226.93,True,1,43774349242.04097,151.6,0.4968997361477574
sh.603516,2025-12-09,178.88,191.99,174.8,191.99,174.54,10422722.0,1898474632.22,5.1276,0,0.1,主板,191.99,True,1,37024624233.94961,202.69,-0.05278997483842318
sh.603517,2025-12-18,12.55,13.26,12.54,13.26,12.63,10465601.0,135837334.99,1.727,1,0.05,ST,13.26,True,1,7865508685.002894,13.76,-0.036337209302325535
sh.603528,2025-12-08,9.39,10.03,9.25,10.03,9.12,29898436.0,296079076.48,4.2353,0,0.1,主板,10.03,True,1,6990746263.074635,8.92,0.12443946188340793
sh.603528,2025-12-16,9.56,10.41,9.51,10.41,9.46,79863764.0,817983270.0,11.3133,0,0.1,主板,10.41,True,1,7230280024.396065,9.09,0.1452145214521452
sh.603530,2025-11-04,40.29,44.32,40.29,44.32,40.29,8657232.0,378248305.24,2.0253,0,0.1,主板,44.32,True,1,18676161815.03975,32.84,0.3495736906211935
sh.603530,2025-11-05,47.0,48.75,45.7,48.75,44.32,26735794.0,1270944014.94,6.2545,0,0.1,主板,48.75,True,2,20320473498.121353,32.98,0.4781685870224379
sh.603533,2025-11-10,21.92,22.68,21.5,22.68,20.62,29829338.0,671011170.84,6.7964,0,0.1,主板,22.68,True,1,9873038238.479195,18.91,0.19936541512427275
sh.603533,2025-12-31,20.15,22.12,20.15,22.12,20.11,53531848.0,1154064414.69,12.1969,0,0.1,主板,22.12,True,1,9461948648.345072,20.86,0.06040268456375841
sh.603535,2025-12-22,10.72,11.59,10.66,11.59,10.54,24983666.0,282710132.17,4.89,0,0.1,主板,11.59,True,1,5781393295.910021,10.55,0.09857819905213261
sh.603536,2025-11-10,13.0,14.08,12.68,14.08,12.8,25072900.0,337382635.2,10.4239,0,0.1,主板,14.08,True,1,3236625784.974913,10.46,0.34608030592734207
sh.603536,2025-12-02,13.45,14.87,13.1,14.87,13.52,19291416.0,272928050.96,8.0203,0,0.1,主板,14.87,True,1,3402965611.760158,11.99,0.24020016680567124
sh.603557,2025-11-04,2.25,2.37,2.23,2.37,2.26,25012100.0,57570421.0,4.012,1,0.05,ST,2.37,True,1,1434955658.0259225,2.6,-0.08846153846153848
sh.603557,2025-11-05,2.49,2.49,2.49,2.49,2.37,2596000.0,6464040.0,0.4164,1,0.05,ST,2.49,True,2,1552363112.3919308,2.51,-0.007968127490039723
sh.603557,2025-11-06,2.61,2.61,2.61,2.61,2.49,2237100.0,5838831.0,0.3588,1,0.05,ST,2.61,True,3,1627321906.354515,2.38,0.09663865546218497
sh.603557,2025-11-12,2.61,2.71,2.61,2.71,2.58,38781213.0,104443204.23,6.2206,1,0.05,ST,2.71,True,1,1678989233.0321834,2.39,0.13389121338912124
sh.603557,2025-11-13,2.71,2.85,2.63,2.85,2.71,39738829.0,109744783.61,6.3742,1,0.05,ST,2.85,True,2,1721702858.554799,2.34,0.21794871794871806
sh.603557,2025-12-01,2.76,2.76,2.76,2.76,2.63,991000.0,2735160.0,0.159,1,0.05,ST,2.76,True,1,1720226415.0943394,2.26,0.22123893805309747
sh.603557,2025-12-02,2.9,2.9,2.9,2.9,2.76,1715300.0,4974370.0,0.2751,1,0.05,ST,2.9,True,2,1808204289.3493276,2.37,0.2236286919831223
sh.603559,2025-11-20,7.7,8.09,7.46,8.09,7.7,3389564.0,26539259.8,0.8447,1,0.05,ST,8.09,True,1,3141856256.659169,8.08,0.0012376237623761277
sh.603559,2025-11-21,8.38,8.49,8.25,8.49,8.09,2036093.0,17199642.57,0.5074,1,0.05,ST,8.49,True,2,3389760065.0374465,8.03,0.05728518057285181
sh.603559,2025-12-01,8.61,8.61,8.36,8.61,8.2,3681700.0,31647418.0,0.9175,1,0.05,ST,8.61,True,1,3449309863.760218,8.07,0.06691449814126393
sh.603585,2025-12-17,17.01,18.51,16.93,18.51,16.83,5844891.0,104364626.02,3.1986,0,0.1,主板,18.51,True,1,3262822047.7709,18.93,-0.022187004754358086
sh.603585,2025-12-18,20.36,20.36,19.5,20.36,18.51,14265652.0,289386624.65,7.8069,0,0.1,主板,20.36,True,2,3706805833.9417696,18.6,0.09462365591397837
sh.603585,2025-12-19,20.8,22.4,20.08,22.4,20.36,27984436.0,604594702.1,15.3145,0,0.1,主板,22.4,True,3,3947857926.1484213,17.7,0.2655367231638417
sh.603590,2025-12-03,42.7,46.97,42.7,46.97,42.7,4052200.0,182775170.0,2.5611,0,0.1,主板,46.97,True,1,7136588575.221584,45.81,0.025321982099978158
sh.603601,2025-12-08,5.75,5.75,5.75,5.75,5.23,30663457.0,176314877.75,2.9766,0,0.1,主板,5.75,True,1,5923364837.398375,4.94,0.16396761133603222
sh.603601,2025-12-10,6.96,6.96,6.96,6.96,6.33,30535996.0,212530532.16,2.9642,0,0.1,主板,6.96,True,1,7169912022.13076,4.88,0.42622950819672134
sh.603601,2025-12-11,7.66,7.66,7.59,7.66,6.96,88456817.0,677568853.22,8.5867,0,0.1,主板,7.66,True,2,7890910981.168551,4.96,0.5443548387096775
sh.603601,2025-12-12,8.0,8.43,7.85,8.43,7.66,204037454.0,1677962390.66,19.8063,0,0.1,主板,8.43,True,3,8471861936.1516285,4.97,0.6961770623742456
sh.603601,2025-12-15,8.84,9.27,8.5,9.27,8.43,363584332.0,3288328897.87,35.2939,0,0.1,主板,9.27,True,4,9316989332.06588,4.95,0.8727272727272726
sh.603601,2025-12-24,9.6,11.03,9.6,11.03,10.03,217607603.0,2319313671.03,21.1236,0,0.1,主板,11.03,True,1,10979727276.742601,4.82,1.288381742738589
sh.603601,2025-12-25,12.13,12.13,11.98,12.13,11.03,84261150.0,1021107010.23,8.1794,0,0.1,主板,12.13,True,2,12483886473.702229,4.76,1.5483193277310927
