序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
595,603918,金桥信息,16.7,-7.8875,0,2,0.0,26792434.92,-26792434.92,608139092,-4.405642602564,9.7478,60.97,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-15
596,002549,凯美特气,9.8,9.9888,0,2,7561074.0,34889325.13,-27328251.13,1088541534,-2.510538208825,16.9438,67.85,日涨幅偏离值达到7%的前5只证券,2025-05-13
597,000559,万向钱潮,9.0,-7.5975,0,1,21641528.88,49053113.24,-27411584.36,3347779516,-0.818798974932,11.1403,297.34,日跌幅偏离值达到7%的前5只证券,2025-05-14
598,603926,铁流股份,12.77,-8.8508,0,1,0.0,28278185.69,-28278185.69,427370957,-6.616777585567,14.1357,29.31,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-21
599,301137,哈焊华通,39.59,20.0061,3,2,79471767.35,107772791.38,-28301024.03,1411997290,-2.004325661985,38.4701,40.26,日换手率达到30%的前5只证券,2025-05-27
600,301137,哈焊华通,39.59,20.0061,3,2,79471767.35,107772791.38,-28301024.03,1411997290,-2.004325661985,38.4701,40.26,日涨幅达到15%的前5只证券,2025-05-27
601,002294,信立泰,38.55,-5.7457,3,3,63512085.51,91998686.5,-28486600.99,680721845,-4.184763747372,1.5932,429.67,日跌幅偏离值达到7%的前5只证券,2025-05-12
602,002617,露笑科技,8.23,10.0267,0,2,30598523.0,59188025.7,-28589502.7,2099145840,-1.361958857513,13.8451,155.67,日涨幅偏离值达到7%的前5只证券,2025-05-21
603,300945,曼卡龙,20.16,20.0,3,5,108529007.3,137498795.94,-28969788.64,1227654405,-2.359767416792,12.4688,48.05,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-20
604,002598,ST章鼓,11.57,9.981,1,4,24105609.24,53196095.33,-29090486.09,949673532,-3.063209103947,23.7228,32.64,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-09
605,002809,红墙股份,17.1,-7.0147,0,1,1690.0,29829341.07,-29827651.07,1091283579,-2.733263071486,45.7802,23.55,日换手率达到20%的前5只证券,2025-05-19
606,002809,红墙股份,17.1,-7.0147,0,1,1690.0,29829341.07,-29827651.07,1091283579,-2.733263071486,45.7802,23.55,日跌幅偏离值达到7%的前5只证券,2025-05-19
607,300546,雄帝科技,25.0,13.2246,1,2,44539895.1,74605027.82,-30065132.72,3320516823,-0.90543533801,61.6216,33.54,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-30
608,001316,润贝航科,51.99,10.0085,0,3,3720216.0,33902135.04,-30181919.04,488497357,-6.178522484821,36.1905,14.15,日换手率达到20%的前5只证券,2025-05-08
609,301335,天元宠物,44.5,20.0108,1,2,22858774.0,53132060.31,-30273286.31,1042678620,-2.903414890199,50.2478,22.19,日涨幅达到15%的前5只证券,2025-05-20
610,301335,天元宠物,44.5,20.0108,1,2,22858774.0,53132060.31,-30273286.31,1042678620,-2.903414890199,50.2478,22.19,日换手率达到30%的前5只证券,2025-05-20
611,002105,信隆健康,9.23,10.0119,2,4,58623458.0,89099633.97,-30476175.97,1205148332,-2.528831942158,27.2768,33.64,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-19
612,002560,通达股份,9.32,2.5303,0,1,1047493.0,31575544.0,-30528051.0,2338092624,-1.305681848813,53.1273,42.21,日换手率达到20%的前5只证券,2025-05-19
613,600212,绿能慧充,7.87,10.0699,0,2,0.0,30612963.0,-30612963.0,293535321,-10.42905599766,7.53,40.52,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-29
614,688206,概伦电子,27.77,20.0086,0,1,0.0,30946381.88,-30946381.88,591776100,-5.229407182886,12.2497,49.55,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-29
615,600881,亚泰集团,1.97,10.0559,0,1,0.0,30950670.0,-30950670.0,456143970,-6.785285356288,7.3391,63.67,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-20
616,000722,湖南发展,15.49,10.0142,0,2,15256064.0,46397158.0,-31141094.0,2747907117,-1.133265888332,19.0559,71.9,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-21
617,002365,永安药业,11.62,-9.9923,0,1,1358978.0,32703566.0,-31344588.0,708482140,-4.424188872284,1.3422,28.53,连续三个交易日内，跌幅偏离值累计达到20%的证券,2025-05-06
618,002471,中超控股,4.35,10.1266,2,3,76082930.0,107523946.47,-31441016.47,2230171956,-1.409802342165,41.6385,56.77,日涨幅偏离值达到7%的前5只证券,2025-05-19
619,002471,中超控股,4.35,10.1266,2,3,76082930.0,107523946.47,-31441016.47,2230171956,-1.409802342165,41.6385,56.77,日换手率达到20%的前5只证券,2025-05-19
620,002571,德力股份,6.09,-4.8438,2,4,57084827.0,89449873.0,-32365046.0,947601990,-3.415468344468,17.6395,18.17,连续三个交易日内，跌幅偏离值累计达到20%的证券,2025-05-13
621,301459,丰茂股份,70.3,6.9202,1,1,12725592.9,45107798.0,-32382205.1,682877786,-4.742020572917,50.4663,14.06,日换手率达到30%的前5只证券,2025-05-20
622,002250,联化科技,7.6,9.9855,0,2,0.0,32411420.0,-32411420.0,1049184040,-3.089202538765,15.3129,68.9,日涨幅偏离值达到7%的前5只证券,2025-05-28
623,300963,中洲特材,34.42,1.7741,1,1,28325390.95,61021760.81,-32696369.86,3049018217,-1.072357314158,43.0615,69.02,日换手率达到30%的前5只证券,2025-05-26
624,002735,王子新材,17.24,10.0191,1,2,58813834.88,91604299.6,-32790464.72,3165925138,-1.035730893521,67.1148,48.37,日涨幅偏离值达到7%的前5只证券,2025-05-22
625,002735,王子新材,17.24,10.0191,1,2,58813834.88,91604299.6,-32790464.72,3165925138,-1.035730893521,67.1148,48.37,日换手率达到20%的前5只证券,2025-05-22
626,002040,南京港,14.13,7.2079,0,2,5550197.0,38360415.29,-32810218.29,1645556593,-1.993867511429,27.2823,68.66,日振幅值达到15%的前5只证券,2025-05-22
627,301571,国科天成,50.03,-6.8169,1,1,13912237.0,47011795.85,-33099558.85,744520577,-4.445754741041,40.714,17.95,日换手率达到30%的前5只证券,2025-05-23
628,603518,锦泓集团,9.99,10.022,1,3,42759641.65,75945362.02,-33185720.37,776394729,-4.274336124454,19.1032,34.37,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-28
629,605138,盛泰集团,8.49,9.9741,0,2,0.0,33313042.85,-33313042.85,540976135,-6.157950544343,7.1596,47.17,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-15
630,002735,王子新材,18.81,2.6747,0,1,1908855.0,35556698.27,-33647843.27,2813344117,-1.196008802005,54.6673,52.78,日换手率达到20%的前5只证券,2025-05-27
631,300963,中洲特材,29.59,19.9919,1,1,24152349.34,57976688.24,-33824338.9,2032784087,-1.663941542848,39.4526,59.34,日振幅值达到30%的前5只证券,2025-05-19
632,300963,中洲特材,29.59,19.9919,1,1,24152349.34,57976688.24,-33824338.9,2032784087,-1.663941542848,39.4526,59.34,日涨幅达到15%的前5只证券,2025-05-19
633,002809,红墙股份,13.77,9.984,0,3,12671994.0,46634544.6,-33962550.6,686930022,-4.944106315388,38.0163,18.97,日换手率达到20%的前5只证券,2025-05-09
634,000722,湖南发展,14.08,10.0,0,2,5517527.0,40035879.0,-34518352.0,1414431953,-2.440439211429,22.441,65.35,日涨幅偏离值达到7%的前5只证券,2025-05-20
635,000559,万向钱潮,8.44,10.0391,0,2,7478325.0,42277813.0,-34799488.0,1252273403,-2.778904983259,2.6929,278.84,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-09
636,301501,恒鑫生活,83.79,-0.25,1,4,17272381.8,52112753.8,-34840372.0,782914659,-4.450085536079,40.1941,20.26,日换手率达到30%的前5只证券,2025-05-16
637,002584,西陇科学,10.51,1.7425,1,1,20578354.0,55589008.0,-35010654.0,1564516549,-2.237793778684,31.2839,49.23,日换手率达到20%的前5只证券,2025-05-23
638,002735,王子新材,11.46,7.6056,2,3,43327141.4,78476732.2,-35149590.8,1242765634,-2.828336239623,38.7575,32.16,日换手率达到20%的前5只证券,2025-05-15
639,603102,百合股份,49.42,-1.593,0,1,0.0,35201310.52,-35201310.52,564946076,-6.230915128969,30.3632,17.72,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-05-20
640,603166,福达股份,18.07,9.9817,0,1,0.0,35349033.0,-35349033.0,1642615588,-2.151996684936,9.5385,115.47,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-06
641,000510,新金路,6.27,6.0914,1,3,63657312.0,99178063.41,-35520751.41,1369000943,-2.594647694848,36.9654,38.04,日换手率达到20%的前5只证券,2025-05-27
642,002977,*ST天箭,40.25,10.0027,0,3,17635548.28,53309230.3,-35673682.02,1058737794,-3.369453912212,22.5899,26.81,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-09
643,002981,朝阳科技,25.28,-9.0647,2,4,12125405.0,47993630.6,-35868225.6,384953600,-9.317545179471,12.503,30.19,日跌幅偏离值达到7%的前5只证券,2025-05-15
644,002977,*ST天箭,46.25,-5.0503,3,3,98856291.6,134812976.88,-35956685.28,1129357165,-3.183818759409,36.2315,30.81,日换手率达到20%的前5只证券,2025-05-14
645,600212,绿能慧充,8.66,10.0381,0,2,0.0,36480911.0,-36480911.0,1128012438,-3.234087654626,19.3218,44.58,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-30
646,300753,爱朋医疗,24.69,13.1012,1,3,20202498.48,56781771.07,-36579272.59,850866722,-4.29906019876,41.1569,20.35,日换手率达到30%的前5只证券,2025-05-08
647,301518,长华化学,26.92,5.2796,3,4,24197220.0,61285585.6,-37088365.6,555853561,-6.672326706566,39.1525,14.39,日换手率达到30%的前5只证券,2025-05-16
648,002278,神开股份,9.14,2.5814,2,4,49357779.0,87646169.54,-38288390.54,1215235082,-3.150698256422,39.4276,30.55,日换手率达到20%的前5只证券,2025-05-29
649,002427,尤夫股份,9.43,10.035,1,3,169928972.07,208437098.39,-38508126.32,4765653398,-0.808034556944,17.1856,92.86,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-19
650,300927,江天化学,36.83,20.0065,0,3,8877869.0,47667670.71,-38789801.71,892661165,-4.345411588506,19.3224,51.89,日涨幅达到15%的前5只证券,2025-05-19
651,300575,中旗股份,7.74,8.7079,0,2,6079445.0,45010954.54,-38931509.54,1242106156,-3.134314193029,45.6585,26.53,日换手率达到30%的前5只证券,2025-05-28
652,300927,江天化学,36.83,20.0065,2,4,66662494.8,106021718.16,-39359223.36,1491639430,-2.638655332408,19.3224,51.89,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-19
653,000158,常山北明,24.82,10.0177,1,1,79676879.0,119045947.0,-39369068.0,6247857317,-0.630121111967,16.3568,394.12,日涨幅偏离值达到7%的前5只证券,2025-05-06
654,603586,金麒麟,18.71,0.6455,0,1,0.0,39539889.55,-39539889.55,816509809,-4.842549239969,21.8654,36.68,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-05-07
655,002809,红墙股份,16.72,-3.4084,0,3,23077036.4,63470755.25,-40393718.85,1181352542,-3.419277261774,48.9109,23.03,日换手率达到20%的前5只证券,2025-05-15
656,000722,湖南发展,13.14,-10.0,0,3,10969559.0,51602491.33,-40632932.33,1131426152,-3.591302203699,18.2265,60.99,日跌幅偏离值达到7%的前5只证券,2025-05-23
657,002403,爱仕达,17.31,5.8716,3,3,81745012.6,122500164.77,-40755152.17,2173098445,-1.875439755791,24.3067,51.44,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-22
658,301082,久盛电气,22.62,-16.8076,2,3,42024333.0,82861637.8,-40837304.8,1452410316,-2.811692009491,29.2139,47.33,日跌幅达到15%的前5只证券,2025-05-30
659,001226,拓山重工,27.77,3.1192,0,4,2558544.0,43435189.82,-40876645.82,200996031,-20.337041292124,37.771,5.18,日换手率达到20%的前5只证券,2025-05-08
660,002094,青岛金王,9.6,-1.9408,1,2,104748240.7,145965437.2,-41217196.5,3434736471,-1.200010447614,49.6285,66.28,日换手率达到20%的前5只证券,2025-05-30
661,301260,格力博,21.57,5.2195,1,2,36025513.28,77674803.12,-41649289.84,2054029895,-2.027686643772,22.6485,45.79,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-19
662,002215,诺普信,12.33,9.9911,1,2,41482348.0,83203975.0,-41721627.0,1850528344,-2.254579192763,20.0641,96.1,日涨幅偏离值达到7%的前5只证券,2025-05-27
663,002471,中超控股,5.7,10.0386,1,3,145859965.52,188677523.3,-42817557.78,4927469907,-0.868956251142,29.9569,74.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-27
664,000565,渝三峡A,11.58,9.9715,0,2,7499713.0,50973866.53,-43474153.53,1630542805,-2.666238101612,34.6491,50.21,日涨幅偏离值达到7%的前5只证券,2025-05-14
665,002427,尤夫股份,10.48,-1.9645,0,2,27294824.0,71425887.59,-44131063.59,2124496301,-2.077248313835,20.7392,103.2,日振幅值达到15%的前5只证券,2025-05-29
666,002365,永安药业,22.17,-9.9878,0,1,0.0,45675226.1,-45675226.1,1610426041,-2.836220039738,29.1565,54.44,日跌幅偏离值达到7%的前5只证券,2025-05-29
667,603119,浙江荣泰,43.61,-8.3824,0,1,0.0,46074806.7,-46074806.7,1075564173,-4.283780350501,11.8388,88.91,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-09
668,000420,吉林化纤,5.04,10.0437,0,2,6241190.26,52849696.0,-46608505.74,2560679935,-1.820161321333,21.9835,123.88,日涨幅偏离值达到7%的前5只证券,2025-05-19
669,000420,吉林化纤,5.04,10.0437,0,2,6241190.26,52849696.0,-46608505.74,2560679935,-1.820161321333,21.9835,123.88,日振幅值达到15%的前5只证券,2025-05-19
670,301396,宏景科技,85.54,0.7894,2,4,48820999.8,95960887.8,-47139888.0,1342613114,-3.511055233146,30.9476,42.61,日换手率达到30%的前5只证券,2025-05-06
671,301277,新天地,16.41,14.1168,1,4,23535071.58,71155482.87,-47620411.29,981142917,-4.85356521103,62.9338,16.58,日换手率达到30%的前5只证券,2025-05-27
672,002229,鸿博股份,17.12,10.0257,0,1,9292697.0,57165802.97,-47873105.97,2737375954,-1.748868506719,33.8171,84.43,日换手率达到20%的前5只证券,2025-05-26
673,002229,鸿博股份,17.12,10.0257,0,1,9292697.0,57165802.97,-47873105.97,2737375954,-1.748868506719,33.8171,84.43,日涨幅偏离值达到7%的前5只证券,2025-05-26
674,002735,王子新材,18.96,9.9768,1,2,105832874.16,154038764.08,-48205889.92,6420033826,-0.7508666033,66.0378,53.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-23
675,688336,三生国健,47.24,19.9898,0,1,0.0,48367054.34,-48367054.34,394852600,-12.249394923574,1.3668,291.37,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-21
676,920174,五新智能,42.84,29.9757,0,2,0.0,48758572.89,-48758572.89,733262400,-6.649539495002,20.6489,37.16,当日收盘价涨幅达到20%的前5只股票,2025-05-19
677,002651,利君股份,8.13,10.0135,0,2,0.0,50488575.0,-50488575.0,1506639491,-3.351072058153,23.27,45.97,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-08
678,002510,天汽模,7.41,-9.9635,1,3,99016160.71,149907221.06,-50891060.35,2829516229,-1.798578139557,37.2066,74.46,日换手率达到20%的前5只证券,2025-05-23
679,002510,天汽模,7.41,-9.9635,1,3,99016160.71,149907221.06,-50891060.35,2829516229,-1.798578139557,37.2066,74.46,日跌幅偏离值达到7%的前5只证券,2025-05-23
680,603639,海利尔,16.28,10.0,0,1,0.0,51645295.0,-51645295.0,741825683,-6.96191789844,11.1001,55.33,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-28
681,002342,巨力索具,5.88,1.0309,1,3,36561411.0,88550148.0,-51988737.0,1328642960,-3.912920066953,24.1856,56.14,日振幅值达到15%的前5只证券,2025-05-30
682,301459,丰茂股份,65.75,20.0037,0,4,5793620.0,58142048.1,-52348428.1,543214919,-9.636780263025,43.8176,13.15,日涨幅达到15%的前5只证券,2025-05-19
683,301459,丰茂股份,65.75,20.0037,0,4,5793620.0,58142048.1,-52348428.1,543214919,-9.636780263025,43.8176,13.15,日换手率达到30%的前5只证券,2025-05-19
684,002379,宏桥控股,10.8,-9.396,0,2,1715827.0,54179575.55,-52463748.55,1234136129,-4.251050375821,9.5027,122.73,日振幅值达到15%的前5只证券,2025-05-23
685,002427,尤夫股份,8.49,-9.9682,1,2,27907435.0,80463399.74,-52555964.74,1573475747,-3.340119149609,18.2771,83.61,日跌幅偏离值达到7%的前5只证券,2025-05-20
686,688448,磁谷科技,33.76,20.0142,0,2,0.0,53208865.92,-53208865.92,217911700,-24.417626919528,13.8616,16.2,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-08
687,002553,南方精工,23.49,1.6883,1,3,78938506.0,132149102.44,-53210596.44,2409152824,-2.208684974648,40.6873,58.91,日换手率达到20%的前5只证券,2025-05-07
688,301112,信邦智能,37.32,-17.7611,0,3,13076141.0,66535659.61,-53459518.61,866251533,-6.171362078271,59.9009,13.53,日换手率达到30%的前5只证券,2025-05-22
689,301112,信邦智能,37.32,-17.7611,0,3,13076141.0,66535659.61,-53459518.61,866251533,-6.171362078271,59.9009,13.53,日跌幅达到15%的前5只证券,2025-05-22
690,603900,莱绅通灵,13.5,-2.5974,0,2,0.0,53729945.23,-53729945.23,1274846740,-4.21461996522,28.1117,46.1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-05-28
691,000997,新大陆,31.35,10.0,0,2,9447408.0,65858434.0,-56411026.0,1524684292,-3.699849621065,4.9498,321.78,日涨幅偏离值达到7%的前5只证券,2025-05-12
692,301459,丰茂股份,70.3,6.9202,1,3,36093477.9,93238508.94,-57145031.04,1338696336,-4.268707510678,50.4663,14.06,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-20
693,002165,红宝丽,11.63,-4.3586,1,2,72008336.54,131505208.0,-59496871.46,2991221990,-1.989049012708,34.2338,84.62,日换手率达到20%的前5只证券,2025-05-20
694,301501,恒鑫生活,84.0,15.3054,3,5,55076679.48,114830646.0,-59753966.52,737506032,-8.102166480992,39.7282,20.31,日换手率达到30%的前5只证券,2025-05-15
695,300879,大叶股份,40.9,20.0117,3,2,106321612.52,167148836.76,-60827224.24,3413918791,-1.781741979345,24.206,82.22,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-07
696,600881,亚泰集团,1.97,10.0559,0,1,0.0,60950712.0,-60950712.0,872802815,-6.983331280846,7.3391,63.67,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-20
697,002471,中超控股,5.45,-10.066,0,2,22783633.0,84822808.3,-62039175.3,2685033159,-2.310555275344,37.3008,71.12,日换手率达到20%的前5只证券,2025-05-30
698,002471,中超控股,5.45,-10.066,0,2,22783633.0,84822808.3,-62039175.3,2685033159,-2.310555275344,37.3008,71.12,日跌幅偏离值达到7%的前5只证券,2025-05-30
699,688131,皓元医药,44.1,15.264,0,2,0.0,62078766.25,-62078766.25,566256900,-10.963003938672,6.5619,90.93,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-30
700,002915,中欣氟材,20.34,-10.0,0,3,19535888.0,86304801.6,-66768913.6,1645471799,-4.057736731834,27.0149,58.64,日跌幅偏离值达到7%的前5只证券,2025-05-15
701,000678,襄阳轴承,18.04,-0.6061,1,2,59888973.0,127587967.0,-67698994.0,2883575495,-2.347744809088,35.6345,82.91,日振幅值达到15%的前5只证券,2025-05-15
702,603011,合锻智能,11.25,4.3599,0,1,0.0,68977810.0,-68977810.0,1750563664,-3.940319990556,31.167,55.62,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-05-07
703,002286,保龄宝,12.56,9.9825,2,4,117760954.44,187489729.61,-69728775.17,2241236438,-3.111174438705,18.1737,46.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-21
704,002915,中欣氟材,21.45,-8.9945,0,2,3732675.86,74117846.4,-70385170.54,1857303948,-3.789642003173,30.2485,61.84,日跌幅偏离值达到7%的前5只证券,2025-05-08
705,002094,青岛金王,8.97,10.0613,1,3,85618845.84,158837118.9,-73218273.06,3124590523,-2.343291785629,52.8935,61.93,日涨幅偏离值达到7%的前5只证券,2025-05-14
706,002094,青岛金王,8.97,10.0613,1,3,85618845.84,158837118.9,-73218273.06,3124590523,-2.343291785629,52.8935,61.93,日换手率达到20%的前5只证券,2025-05-14
707,603630,拉芳家化,27.37,10.008,1,3,22301009.4,96230118.8,-73929109.4,1070882088,-6.903571385536,8.8097,61.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-20
708,601083,锦江航运,14.29,10.0077,0,1,0.0,79503712.65,-79503712.65,2546819460,-3.121686240374,56.4095,27.74,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-15
709,601083,锦江航运,14.29,10.0077,0,1,0.0,79503712.65,-79503712.65,1547751337,-5.136723887708,56.4095,27.74,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-05-15
710,920174,五新智能,55.69,29.9953,0,3,0.0,82153734.31,-82153734.31,1718635700,-4.780171522679,22.1734,48.31,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%),2025-05-20
711,002640,跨境通,5.19,2.5692,1,3,104066310.5,186550022.0,-82483711.5,3409601174,-2.419160109663,46.1474,72.51,日换手率达到20%的前5只证券,2025-05-15
712,688552,航天南湖,40.08,-2.0767,0,2,0.0,88667728.91,-88667728.91,1803293000,-4.916989580174,51.4848,33.66,有价格涨跌幅限制的日换手率达到30%的前五只证券,2025-05-13
713,002042,华孚时尚,5.57,-9.8706,2,2,47946868.87,138843594.86,-90896725.99,1042454469,-8.719491228926,10.7932,94.73,日跌幅偏离值达到7%的前5只证券,2025-05-08
714,603014,威高血净,41.41,56.2642,0,5,0.0,92647653.17,-92647653.17,1150187686,-8.055003048433,69.7099,15.78,无价格涨跌幅限制的证券,2025-05-19
715,688552,航天南湖,30.7,20.0156,2,3,49173050.84,143871931.61,-94698880.77,838254700,-11.297148798569,35.5055,25.79,有价格涨跌幅限制的日换手率达到30%的前五只证券,2025-05-08
716,688552,航天南湖,30.7,20.0156,2,3,49173050.84,143871931.61,-94698880.77,838254700,-11.297148798569,35.5055,25.79,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-08
717,300546,雄帝科技,22.08,20.0,0,4,0.0,102674683.52,-102674683.52,1190940049,-8.621314196816,42.8991,29.62,日换手率达到30%的前5只证券,2025-05-29
718,002640,跨境通,4.6,0.8772,1,3,70523848.3,173442049.0,-102918200.7,2759040801,-3.730216699322,41.5511,64.27,日换手率达到20%的前5只证券,2025-05-13
719,002553,南方精工,26.22,4.88,0,2,19929488.0,132992362.0,-113062874.0,2942268702,-3.84271069203,45.9329,65.76,日换手率达到20%的前5只证券,2025-05-12
720,000678,襄阳轴承,15.29,4.6543,3,4,247595216.44,363697654.94,-116102438.5,5118644491,-2.268226259982,27.3303,70.27,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-09
721,002427,尤夫股份,8.59,9.9872,0,4,26650203.54,172202102.92,-145551899.38,1673368668,-8.698137007308,20.7997,84.59,日涨幅偏离值达到7%的前5只证券,2025-05-15
722,603900,莱绅通灵,10.76,10.0204,0,1,0.0,147879881.4,-147879881.4,738012968,-20.037572212417,20.5482,36.75,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-22
723,688552,航天南湖,30.7,20.0156,2,3,49522306.13,199727724.76,-150205418.63,1265158200,-11.872461375186,35.5055,25.79,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-05-08
724,688336,三生国健,56.69,20.0042,0,3,0.0,150795681.05,-150795681.05,1265350000,-11.917309918205,3.731,349.66,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-22
725,603056,德邦股份,17.19,9.9808,0,1,0.0,153717306.0,-153717306.0,1251450671,-12.283129456247,3.2992,175.31,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-28
726,688336,三生国健,56.69,20.0042,2,2,856300900.0,1020375900.0,-164075000.0,2189832000,-7.49258390598,3.731,349.66,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,2025-05-22
727,688336,三生国健,56.69,20.0042,0,2,0.0,164410738.21,-164410738.21,1660202600,-9.903052688268,3.731,349.66,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-05-22
728,605133,嵘泰股份,38.62,-8.157,0,3,0.0,173945522.3,-173945522.3,812316355,-21.413519650235,10.9648,71.42,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-08
729,603900,莱绅通灵,12.6,10.0437,0,2,0.0,182177242.76,-182177242.76,2521789776,-7.224124885182,21.1754,43.03,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-26
730,688552,航天南湖,34.11,11.1075,1,3,22358252.25,216579840.3,-194221588.05,1470421700,-13.208563777997,52.8532,28.65,有价格涨跌幅限制的日换手率达到30%的前五只证券,2025-05-09
731,600551,时代出版,9.77,10.0225,0,3,0.0,208269815.21,-208269815.21,1025347834,-20.312113441301,12.7422,66.25,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-30
732,302132,中航成飞,83.2,20.0058,0,1,0.0,212979500.48,-212979500.48,7235590610,-2.943498491825,16.0829,491.51,日涨幅达到15%的前5只证券,2025-05-08
733,688552,航天南湖,40.93,19.9941,0,3,0.0,232609311.14,-232609311.14,2450930600,-9.49065269902,31.1938,34.38,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-05-12
734,603056,德邦股份,20.8,9.9947,0,3,0.0,249306848.0,-249306848.0,836018703,-29.820726151865,0.4063,212.12,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-30
735,302132,中航成飞,83.2,20.0058,0,1,0.0,472006398.95,-472006398.95,11535787626,-4.09167032415,16.0829,491.51,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-08
