序号,营业部代码,营业部名称,营业部简称,交易日期,股票代码,股票名称,涨跌幅,买入金额,卖出金额,净额,上榜原因,1日后涨跌幅,2日后涨跌幅,3日后涨跌幅,5日后涨跌幅,10日后涨跌幅,20日后涨跌幅,30日后涨跌幅
1199,10634757,深股通专用,深股通专用,2026-06-18,300166,东方国信,20.0257,234379343.27,56419786.32,177959556.95,日涨幅达到15%的前5只证券,4.9197861,-0.16042781,-0.90909091,-8.82352941,-9.35828877,-31.01604278,-29.2513369
1200,10634757,深股通专用,深股通专用,2026-06-18,300319,麦捷科技,20.0173,244916569.03,263181535.28,-18264966.25,日涨幅达到15%的前5只证券,13.94092219,15.38184438,12.1037464,11.67146974,-5.69164265,-41.71469741,-49.2074928
1201,10634757,深股通专用,深股通专用,2026-06-18,300411,金盾股份,-19.9637,5912949.0,37526589.0,-31613640.0,日跌幅达到15%的前5只证券,-2.49433107,-6.91609977,-14.1723356,-22.90249433,-18.93424036,-25.05668934,-19.04761905
1202,10634757,深股通专用,深股通专用,2026-06-18,300861,美畅股份,19.9803,157680568.7,104338616.92,53341951.78,日涨幅达到15%的前5只证券,4.44078947,-1.52138158,3.45394737,1.48026316,-6.12664474,-33.09138633,-34.50086146
1203,10634757,深股通专用,深股通专用,2026-06-18,301310,鑫宏业,19.9949,87408951.47,43092142.46,44316809.01,日涨幅达到15%的前5只证券,-3.52941176,-4.0,15.20855615,17.00534759,13.90374332,22.05347594,12.42780749
1204,10634757,深股通专用,深股通专用,2026-06-18,301310,鑫宏业,19.9949,87408951.47,43092142.46,44316809.01,日换手率达到30%的前5只证券,-3.52941176,-4.0,15.20855615,17.00534759,13.90374332,22.05347594,12.42780749
1205,10634757,深股通专用,深股通专用,2026-06-18,301310,鑫宏业,19.9949,162868060.17,113470693.76,49397366.41,连续三个交易日内，涨幅偏离值累计达到30%的证券,-3.52941176,-4.0,15.20855615,17.00534759,13.90374332,22.05347594,12.42780749
1206,10634757,深股通专用,深股通专用,2026-06-18,301563,云汉芯城,3.9738,51001785.67,79399014.72,-28397229.05,日换手率达到30%的前5只证券,1.33440757,-8.85744499,-9.90986455,-13.69152525,-20.47937963,-38.27987311,-42.56004834
1207,10634757,深股通专用,深股通专用,2026-06-18,301580,爱迪特,20.0038,62821453.26,83545930.21,-20724476.95,连续三个交易日内，涨幅偏离值累计达到30%的证券,19.99366788,32.99034352,27.71885389,5.35064113,-5.08152604,-23.6029761,-20.92765553
1208,10634757,深股通专用,深股通专用,2026-06-18,301630,同宇新材,13.6854,59427868.0,108299241.0,-48871373.0,日换手率达到30%的前5只证券,2.40859039,-3.93229102,-0.63632522,-6.9629031,-21.50563571,-36.60124411,-47.54678492
1209,10634757,深股通专用,深股通专用,2026-06-18,301687,新广益,20.0,59894865.75,52121990.07,7772875.68,日换手率达到30%的前5只证券,-5.40999515,4.99757399,10.3226589,1.77098496,-11.32945172,-38.74332848,-46.56720039
1210,10634757,深股通专用,深股通专用,2026-06-18,301687,新广益,20.0,59894865.75,52121990.07,7772875.68,日涨幅达到15%的前5只证券,-5.40999515,4.99757399,10.3226589,1.77098496,-11.32945172,-38.74332848,-46.56720039
1211,10634757,深股通专用,深股通专用,2026-06-17,000100,TCL科技,10.1075,1140371344.19,673919899.84,466451444.35,日涨幅偏离值达到7%的前5只证券,-2.34375,-2.5390625,-5.2734375,4.296875,15.625,-2.734375,-7.8125
1212,10634757,深股通专用,深股通专用,2026-06-17,000636,风华高科,4.886,2380433810.15,2028087648.22,352346161.93,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.72913854,-1.45827707,-5.19848771,7.50742641,-9.5868215,-30.08342657,-31.70624839
1213,10634757,深股通专用,深股通专用,2026-06-17,000725,京东方A,10.0,820705552.82,198455738.8,622249814.02,日涨幅偏离值达到7%的前5只证券,-1.50375754,4.21052829,1.8045132,13.08270891,36.84210785,-9.02255467,-19.39849472
1214,10634757,深股通专用,深股通专用,2026-06-17,000777,中核科技,10.0151,63303090.3,72993784.21,-9690693.91,连续三个交易日内，涨幅偏离值累计达到20%的证券,-10.01829826,-12.53430924,-17.15462031,-22.23238792,-13.81518756,-26.07407999,-21.37598414
1215,10634757,深股通专用,深股通专用,2026-06-17,001203,大中矿业,-7.9561,144204298.55,46562273.5,97642025.05,日跌幅偏离值达到7%的前5只证券,-5.52968568,-4.39464494,-11.26309662,-7.45052386,-5.92384351,-19.13728063,-23.91286876
1216,10634757,深股通专用,深股通专用,2026-06-17,001203,大中矿业,-7.9561,258904388.58,228260197.87,30644190.71,连续三个交易日内，跌幅偏离值累计达到20%的证券,-5.52968568,-4.39464494,-11.26309662,-7.45052386,-5.92384351,-19.13728063,-23.91286876
1217,10634757,深股通专用,深股通专用,2026-06-17,001257,盛龙股份,-2.503,154488497.13,139884619.47,14603877.66,日振幅值达到15%的前5只证券,-2.32273839,3.33129584,-6.99877751,-9.38264059,-11.50259215,-26.46725799,-27.75784519
1218,10634757,深股通专用,深股通专用,2026-06-17,001257,盛龙股份,-2.503,154488497.13,139884619.47,14603877.66,日换手率达到20%的前5只证券,-2.32273839,3.33129584,-6.99877751,-9.38264059,-11.50259215,-26.46725799,-27.75784519
1219,10634757,深股通专用,深股通专用,2026-06-17,002051,中工国际,-2.1143,121661513.35,172530532.55,-50869019.2,日振幅值达到15%的前5只证券,-2.0,5.84,-0.88,8.4,-10.23125123,-31.76607236,-27.65267956
1220,10634757,深股通专用,深股通专用,2026-06-17,002080,中材科技,9.9973,1647224834.4,1352439404.86,294785429.54,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.25700764,2.31767989,-6.80742628,12.76544109,-0.23055454,-26.14973911,-48.63487441
1221,10634757,深股通专用,深股通专用,2026-06-17,002080,中材科技,9.9973,770510173.46,673985903.08,96524270.38,日涨幅偏离值达到7%的前5只证券,-2.25700764,2.31767989,-6.80742628,12.76544109,-0.23055454,-26.14973911,-48.63487441
1222,10634757,深股通专用,深股通专用,2026-06-17,002378,章源钨业,-7.9197,143864750.34,231136510.58,-87271760.24,日跌幅偏离值达到7%的前5只证券,6.39334862,16.16972477,4.55848624,10.37844037,1.89442631,-29.33824289,-38.51247998
1223,10634757,深股通专用,深股通专用,2026-06-17,002421,达实智能,-7.7108,72454987.22,88780594.29,-16325607.07,日换手率达到20%的前5只证券,0.0,9.92167102,4.96083551,-2.08877285,-13.05483029,-24.02088773,-28.98172324
1224,10634757,深股通专用,深股通专用,2026-06-17,002421,达实智能,-7.7108,72454987.22,88780594.29,-16325607.07,日跌幅偏离值达到7%的前5只证券,0.0,9.92167102,4.96083551,-2.08877285,-13.05483029,-24.02088773,-28.98172324
1225,10634757,深股通专用,深股通专用,2026-06-17,002436,兴森科技,8.39,1930921403.93,1754209472.6,176711931.33,连续三个交易日内，涨幅偏离值累计达到20%的证券,8.91213389,11.50627615,1.46443515,11.9874477,-5.0,-20.83682008,-42.07112971
1226,10634757,深股通专用,深股通专用,2026-06-17,002484,江海股份,9.9895,1545870052.35,1631964832.39,-86094780.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.98294101,0.06671114,-9.93995997,5.80386925,-5.97541218,-22.40541313,-47.10759554
1227,10634757,深股通专用,深股通专用,2026-06-17,002490,山东墨龙,-5.3571,53832627.0,110093154.29,-56260527.29,连续三个交易日内，跌幅偏离值累计达到20%的证券,-5.25606469,-4.17789757,-6.06469003,-14.42048518,-12.26415094,1.88679245,3.77358491
1228,10634757,深股通专用,深股通专用,2026-06-17,002491,通鼎互联,10.0,954703913.35,524945311.08,429758602.27,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.99651689,18.42563567,17.31104145,34.09961686,-7.24486242,-33.8209683,-51.93312435
1229,10634757,深股通专用,深股通专用,2026-06-17,002515,金字火腿,3.9517,282153011.83,201500658.67,80652353.16,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.68954593,7.91974657,9.18690602,22.49208025,4.5406547,-12.1436114,-32.8405491
1230,10634757,深股通专用,深股通专用,2026-06-17,002552,宝鼎科技,1.7341,5421390.0,166686596.95,-161265206.95,日振幅值达到15%的前5只证券,0.31873614,6.26385809,-4.26829268,0.77605322,-15.10532151,-24.81984479,-55.8481153
1231,10634757,深股通专用,深股通专用,2026-06-17,002585,双星新材,6.0671,499380798.89,198932886.96,300447911.93,连续三个交易日内，涨幅偏离值累计达到20%的证券,-0.06729475,-1.74966353,-8.14266487,-1.07671602,-23.0820996,-40.78061911,-41.72274563
1232,10634757,深股通专用,深股通专用,2026-06-17,002585,双星新材,6.0671,397919659.89,175754723.96,222164935.93,日换手率达到20%的前5只证券,-0.06729475,-1.74966353,-8.14266487,-1.07671602,-23.0820996,-40.78061911,-41.72274563
1233,10634757,深股通专用,深股通专用,2026-06-17,002851,麦格米特,9.3253,3337972857.66,1025739864.1,2312232993.56,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.3353829,5.52822806,-3.26998323,-3.86808273,-17.84795975,-15.16489659,-45.89562826
1234,10634757,深股通专用,深股通专用,2026-06-17,002916,深南电路,10.0005,413461088.93,494369284.42,-80908195.49,日涨幅偏离值达到7%的前5只证券,2.14509195,2.9419047,-4.1123641,2.41519797,-4.76512031,-18.06784163,-35.96236523
1235,10634757,深股通专用,深股通专用,2026-06-17,002938,鹏鼎控股,10.0009,482988448.06,618719346.37,-135730898.31,日涨幅偏离值达到7%的前5只证券,0.75623897,-5.05839845,-10.16721284,-4.0920931,-22.25863373,-13.37702714,-36.09780691
1236,10634757,深股通专用,深股通专用,2026-06-17,002989,中天精装,10.0065,99627195.4,65762515.85,33864679.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.00883132,13.83573742,10.68589932,9.27288784,-8.59581984,-24.05063291,-44.03885782
1237,10634757,深股通专用,深股通专用,2026-06-17,300088,长信科技,19.9773,434250729.4,366239411.23,68011318.17,连续三个交易日内，涨幅偏离值累计达到30%的证券,-1.89214759,-1.70293283,-6.33869442,-2.64900662,-0.56764428,-32.92336802,-39.35666982
1238,10634757,深股通专用,深股通专用,2026-06-17,300088,长信科技,19.9773,264147819.36,166463885.9,97683933.46,日涨幅达到15%的前5只证券,-1.89214759,-1.70293283,-6.33869442,-2.64900662,-0.56764428,-32.92336802,-39.35666982
1239,10634757,深股通专用,深股通专用,2026-06-17,300255,常山药业,-15.1515,196514917.01,113827938.8,82686978.21,连续三个交易日内，跌幅偏离值累计达到30%的证券,3.73194222,6.17977528,7.38362761,0.64205457,-0.96308186,27.2070626,-3.25040128
1240,10634757,深股通专用,深股通专用,2026-06-17,300255,常山药业,-15.1515,95164502.49,53615073.18,41549429.31,日跌幅达到15%的前5只证券,3.73194222,6.17977528,7.38362761,0.64205457,-0.96308186,27.2070626,-3.25040128
1241,10634757,深股通专用,深股通专用,2026-06-17,300285,国瓷材料,16.417,2321728466.7,2438379097.37,-116650630.67,连续三个交易日内，涨幅偏离值累计达到30%的证券,14.05095541,25.98726115,15.6433121,25.35031847,18.20382166,-19.36305732,-21.93630573
1242,10634757,深股通专用,深股通专用,2026-06-17,300475,香农芯创,19.999,950526465.67,524919645.85,425606819.82,日涨幅达到15%的前5只证券,3.90558115,17.33050675,15.58155652,24.85221574,6.8286518,-15.98739034,-42.56555428
1243,10634757,深股通专用,深股通专用,2026-06-17,300726,宏达电子,5.1507,618523777.82,641202765.08,-22678987.26,连续三个交易日内，涨幅偏离值累计达到30%的证券,0.32890873,1.46834253,-4.2875602,7.24773875,-3.65323623,-35.78057089,-44.29695759
1244,10634757,深股通专用,深股通专用,2026-06-17,300903,科翔股份,20.0,354039013.44,355188368.21,-1149354.77,连续三个交易日内，涨幅偏离值累计达到30%的证券,3.48410758,12.06193969,12.19437653,14.82273839,-7.09046455,-22.73838631,-53.88141809
1245,10634757,深股通专用,深股通专用,2026-06-17,300903,科翔股份,20.0,99129382.64,148970787.8,-49841405.16,日涨幅达到15%的前5只证券,3.48410758,12.06193969,12.19437653,14.82273839,-7.09046455,-22.73838631,-53.88141809
1246,10634757,深股通专用,深股通专用,2026-06-17,301310,鑫宏业,5.2404,43405383.1,31426074.9,11979308.2,日换手率达到30%的前5只证券,19.99486653,15.75975359,15.19507187,42.96714579,38.34702259,66.83778234,37.67967146
1247,10634757,深股通专用,深股通专用,2026-06-17,301312,智立方,3.8159,318089003.6,201092372.19,116996631.41,连续三个交易日内，涨幅偏离值累计达到30%的证券,1.8018018,-0.89189189,-3.6036036,-0.09009009,0.52252252,-30.9009009,-52.69369369
1248,10634757,深股通专用,深股通专用,2026-06-17,301366,一博科技,20.0,103695162.24,66700095.8,36995066.44,日涨幅达到15%的前5只证券,-4.08934708,-5.42955326,-10.01718213,5.49828179,-4.53281942,-24.27337398,-36.99200503
1249,10634757,深股通专用,深股通专用,2026-06-17,301563,云汉芯城,1.5849,56906691.26,162439723.96,-105533032.7,日换手率达到30%的前5只证券,3.97382199,5.36125654,-5.23560209,-0.84293194,-16.97382199,-29.61256545,-43.56020942
1250,10634757,深股通专用,深股通专用,2026-06-17,301682,宏明电子,14.3536,166406606.72,154720010.12,11686596.6,日换手率达到30%的前5只证券,-2.61076751,-4.69431208,-9.13515158,-4.24820034,-19.2994018,-36.70678451,-35.76865404
1251,10634757,深股通专用,深股通专用,2026-06-16,000048,京基智农,10.0173,25428575.0,24975755.9,452819.1,日振幅值达到15%的前5只证券,0.10465725,-1.30821559,8.5818943,6.12244898,17.73940345,10.46572475,-5.23286238
1252,10634757,深股通专用,深股通专用,2026-06-16,000603,盛达资源,-10.0032,46644783.0,1746560.0,44898223.0,日跌幅偏离值达到7%的前5只证券,-4.29447853,-4.94406351,-0.57740888,-12.16167449,-8.30025262,-24.82858174,-9.77986287
1253,10634757,深股通专用,深股通专用,2026-06-16,000893,亚钾国际,-9.9897,77879335.03,75758858.0,2120477.03,日跌幅偏离值达到7%的前5只证券,-4.41647597,-6.38443936,1.39588101,1.4416476,-4.11899314,-3.72997712,17.45995423
1254,10634757,深股通专用,深股通专用,2026-06-16,001203,大中矿业,-9.0178,48162920.15,54447336.52,-6284416.37,日跌幅偏离值达到7%的前5只证券,-7.95606751,-13.04580766,-12.00107152,-11.4653094,-14.08278381,-25.67864161,-27.83601051
1255,10634757,深股通专用,深股通专用,2026-06-16,002008,大族激光,10.0,399656765.98,554330550.69,-154673784.71,日涨幅偏离值达到7%的前5只证券,-0.57092666,-1.25896648,-3.43287952,11.42585273,0.99546187,-16.29336847,-33.39188991
1256,10634757,深股通专用,深股通专用,2026-06-16,002080,中材科技,9.9985,383634482.68,405731773.88,-22097291.2,日涨幅偏离值达到7%的前5只证券,9.99733049,7.51468233,12.5467165,12.76027763,18.39295248,-9.74372664,-41.77789642
1257,10634757,深股通专用,深股通专用,2026-06-16,002354,天娱数科,-3.2,217680019.8,222826849.39,-5146829.59,日换手率达到20%的前5只证券,-3.16804408,6.4738292,17.07988981,22.86501377,29.47658402,5.92286501,-14.73829201
1258,10634757,深股通专用,深股通专用,2026-06-16,002421,达实智能,3.4913,94684509.5,180699976.53,-86015467.03,日换手率达到20%的前5只证券,-7.71084337,-7.71084337,1.44578313,-1.44578313,-16.38554217,-29.15662651,-32.04819277
1259,10634757,深股通专用,深股通专用,2026-06-16,002436,兴森科技,10.0025,813386367.11,340625795.93,472760571.18,日涨幅偏离值达到7%的前5只证券,8.39002268,18.04988662,20.861678,13.90022676,7.66439909,-12.22222222,-30.22675737
1260,10634757,深股通专用,深股通专用,2026-06-16,002484,江海股份,9.9965,629424861.0,320634665.0,308790196.0,日涨幅偏离值达到7%的前5只证券,9.98951782,13.27044025,10.06289308,5.7966457,11.80293501,-7.90356394,-35.639413
1261,10634757,深股通专用,深股通专用,2026-06-16,002552,宝鼎科技,10.0031,100296728.23,29960646.0,70336082.23,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.73410405,2.0583674,8.10658396,7.13379388,-15.12759058,-21.52826731,-50.35950938
1262,10634757,深股通专用,深股通专用,2026-06-16,002741,光华科技,10.0031,172162386.45,228723926.28,-56561539.83,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.013947,15.20223152,15.92747559,-2.45467225,-0.72524407,-20.19525802,-39.77684798
1263,10634757,深股通专用,深股通专用,2026-06-16,002851,麦格米特,10.0027,835132429.04,143487474.96,691644954.08,日涨幅偏离值达到7%的前5只证券,9.32534833,9.69200684,15.36910291,4.07602053,-4.39379125,3.04937668,-34.27936624
1264,10634757,深股通专用,深股通专用,2026-06-16,002971,和远气体,4.3325,165350154.94,105988467.68,59361687.26,日换手率达到20%的前5只证券,3.39297772,13.74071573,22.85617826,20.35786631,15.1249156,-20.11894098,-38.76742674
1265,10634757,深股通专用,深股通专用,2026-06-16,002990,盛视科技,10.0081,118473803.0,102650943.0,15822860.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-1.04760154,2.5179195,8.47270722,21.30123139,43.90736997,1.45193898,-22.90020217
1266,10634757,深股通专用,深股通专用,2026-06-16,300145,南方泵业,19.9575,70141056.86,57514491.0,12626565.86,日涨幅达到15%的前5只证券,-1.7699115,-0.17699115,0.53097345,0.53097345,-2.12389381,-4.60176991,-26.54867257
1267,10634757,深股通专用,深股通专用,2026-06-16,300570,太辰光,18.5457,1014888197.15,807425847.78,207462349.37,连续三个交易日内，涨幅偏离值累计达到30%的证券,1.02548521,2.01678757,6.79478902,3.04986897,-9.46864674,-24.88753996,-54.20670017
