序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
1042,301150,中一科技,62.74,20.0077,4,2,322036859.12,251359045.68,70677813.44,3375914281,2.093590285683,15.4245,139.65,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-11-17
1043,002195,岩山科技,4.48,10.0737,2,1,95114135.83,24515533.17,70598602.66,2420371696,2.916849621762,9.8719,251.46,日涨幅偏离值达到7%的前5只证券,2025-02-05
1044,301357,北方长龙,80.72,6.5892,3,0,75513342.3,5026786.0,70486556.3,786709751,8.959664756971,42.0005,19.21,日换手率达到30%的前5只证券,2025-07-16
1045,603194,中力股份,41.24,10.0027,2,1,82245321.76,11763320.38,70482001.38,824918401,8.54411797513,41.243,20.55,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-05-30
1046,002173,创新医疗,18.72,6.3636,2,1,110677938.52,40276547.0,70401391.52,2738882940,2.570441784562,35.4594,77.93,日换手率达到20%的前5只证券,2025-08-11
1047,688523,航天环宇,44.6,14.7119,1,0,70363192.24,0.0,70363192.24,1291038700,5.450122621421,31.0452,43.05,有价格涨跌幅限制的日换手率达到30%的前五只证券,2025-12-18
1048,002702,海欣食品,9.55,10.023,3,0,105324945.2,34987260.11,70337685.09,1755043072,4.007746944344,42.199,43.81,日换手率达到20%的前5只证券,2025-12-05
1049,002702,海欣食品,9.55,10.023,3,0,105324945.2,34987260.11,70337685.09,1755043072,4.007746944344,42.199,43.81,日振幅值达到15%的前5只证券,2025-12-05
1050,002896,中大力德,105.7,10.001,2,1,123786824.95,53581251.0,70205573.95,2885165680,2.433329026359,18.5894,159.79,日涨幅偏离值达到7%的前5只证券,2025-02-26
1051,300077,国民技术,28.25,20.0085,1,0,83313023.0,13429226.31,69883796.69,3592271002,1.945393224818,23.8934,160.19,日涨幅达到15%的前5只证券,2025-02-21
1052,003021,兆威机电,125.39,10.0009,3,3,146162222.16,76349715.0,69812507.16,1324845215,5.269484040066,5.2807,258.55,日涨幅偏离值达到7%的前5只证券,2025-04-23
1053,301228,实朴检测,38.57,12.7778,5,5,237134762.78,167328991.25,69805771.53,1128560508,6.185381380544,10.4137,46.19,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-11-17
1054,002560,通达股份,8.42,-7.3707,4,0,109370033.48,39594058.5,69775974.98,1339122667,5.210573810711,34.4595,38.14,日换手率达到20%的前5只证券,2025-10-17
1055,688709,成都华微,35.57,20.0067,2,1,84262647.38,14658251.01,69604396.37,1126515000,6.178736756279,15.5627,77.51,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-02-26
1056,300252,金信诺,16.13,12.0139,2,0,88545669.2,18986931.3,69558737.9,3823013493,1.819474036055,41.3404,90.13,日换手率达到30%的前5只证券,2025-09-12
1057,688068,热景生物,194.81,20.0012,2,2,148530531.45,79085002.76,69445528.69,1579442100,4.396839155421,5.6778,180.6,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-07-04
1058,300255,常山药业,52.09,19.9954,2,2,184952877.6,115510410.87,69442466.73,3531963410,1.966115122637,7.7461,477.18,日涨幅达到15%的前5只证券,2025-06-09
1059,300455,航天智装,24.56,19.9805,1,2,121484267.53,52060126.2,69424141.33,2156449025,3.219373169741,13.2769,174.04,日涨幅达到15%的前5只证券,2025-11-03
1060,301202,朗威股份,58.1,18.5231,4,3,119134924.34,49713149.92,69421774.42,1298787467,5.345121983688,63.5386,21.6,日换手率达到30%的前5只证券,2025-02-24
1061,002583,海能达,12.94,10.034,2,1,133140535.38,63745703.66,69394831.72,2453881812,2.827961451959,15.0433,165.98,日涨幅偏离值达到7%的前5只证券,2025-04-21
1062,300503,昊志机电,33.54,20.0,2,0,86973904.6,17603156.74,69370747.86,2357380110,2.942705233056,29.8006,80.82,日涨幅达到15%的前5只证券,2025-08-25
1063,300918,南山智尚,21.34,20.0225,4,3,154776268.93,85530072.59,69246196.34,1206354044,5.740122204125,14.0898,91.24,日涨幅达到15%的前5只证券,2025-03-18
1064,002052,同洲电子,19.13,-5.5309,2,0,85120760.6,15892395.8,69228364.8,2014025048,3.437313993128,15.382,131.88,日跌幅偏离值达到7%的前5只证券,2025-08-25
1065,002975,博杰股份,63.89,10.0034,3,0,100801905.28,31600631.31,69201273.97,1592918385,4.344307569154,23.8859,67.63,日涨幅偏离值达到7%的前5只证券,2025-09-03
1066,000026,飞亚达,18.16,9.9939,3,2,147416764.41,78225909.95,69190854.46,1548791482,4.467409284215,23.8642,66.2,日涨幅偏离值达到7%的前5只证券,2025-07-02
1067,300066,三川智慧,6.34,15.2727,3,1,158275688.76,89129854.73,69145834.03,3072033414,2.250816469472,32.5037,63.77,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-07-14
1068,113693,志邦转债,118.828,18.828,2,0,69066220.0,0.0,69066220.0,1130891860,6.107234691741,,,向不特定对象发行的可转债上市首日交易公开信息,2025-04-08
1069,300757,罗博特科,205.07,20.0012,1,0,74022582.57,4963007.0,69059575.57,4074573592,1.6948908643,14.1407,303.85,日涨幅达到15%的前5只证券,2025-08-13
1070,000681,视觉中国,21.99,10.005,1,0,69412300.0,366459.0,69045841.0,3236820160,2.133138005418,22.3167,148.68,日涨幅偏离值达到7%的前5只证券,2025-01-24
1071,301608,博实结,90.35,6.8598,4,1,85336142.07,16331170.48,69004971.59,660132939,10.453193215072,42.013,16.08,日换手率达到30%的前5只证券,2025-02-27
1072,603759,海天股份,11.73,-9.2105,1,0,68881598.0,0.0,68881598.0,2140231630,3.218417905542,12.564,54.16,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,2025-11-12
1073,000981,山子高科,3.05,10.1083,1,0,125939310.6,57180572.84,68758737.76,9153020023,0.751213671414,13.5179,290.16,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-09-15
1074,002871,伟隆股份,17.0,0.1178,5,2,144941673.19,76198840.67,68742832.52,758949845,9.057625213692,29.4827,26.06,日振幅值达到15%的前5只证券,2025-08-20
1075,002582,好想你,11.8,9.972,3,2,139892740.5,71162832.0,68729908.5,1737148949,3.95647756858,19.9011,40.6,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-02-28
1076,002044,美年健康,6.02,10.0548,1,0,76853124.1,8189438.0,68663686.1,3180505816,2.158892015056,14.0791,233.23,日涨幅偏离值达到7%的前5只证券,2025-12-18
1077,301306,西测测试,56.95,0.4409,3,0,85472939.92,16841169.0,68631770.92,1023921279,6.702836666021,45.381,22.37,日换手率达到30%的前5只证券,2025-07-04
1078,002190,成飞集成,38.92,10.0057,2,0,76579958.2,7964679.0,68615279.2,2093823616,3.277032443214,15.3319,139.62,日涨幅偏离值达到7%的前5只证券,2025-08-06
1079,002165,红宝丽,12.44,9.9912,1,0,95071555.48,26456668.0,68614887.48,3604542981,1.903566911025,41.2836,90.52,日换手率达到20%的前5只证券,2025-05-16
1080,002165,红宝丽,12.44,9.9912,1,0,95071555.48,26456668.0,68614887.48,3604542981,1.903566911025,41.2836,90.52,日振幅值达到15%的前5只证券,2025-05-16
1081,002165,红宝丽,12.44,9.9912,1,0,95071555.48,26456668.0,68614887.48,3604542981,1.903566911025,41.2836,90.52,日涨幅偏离值达到7%的前5只证券,2025-05-16
1082,002177,御银股份,8.11,5.7366,3,2,263865766.76,195358113.14,68507653.62,6904732998,0.992183964823,63.2502,54.27,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-06-05
1083,002882,金龙羽,37.4,10.0,3,2,146160623.0,77674108.0,68486515.0,2275353879,3.009928065787,26.1329,92.28,日涨幅偏离值达到7%的前5只证券,2025-06-27
1084,603011,合锻智能,27.68,5.8104,1,1,159541241.02,91083211.38,68458029.64,5947944599,1.150952711488,43.3609,136.85,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-10-14
1085,000980,众泰汽车,3.6,-9.0909,2,0,112396013.3,43945925.42,68450087.88,3492668881,1.959821850058,17.5014,181.13,日跌幅偏离值达到7%的前5只证券,2025-10-14
1086,000980,众泰汽车,3.6,-9.0909,2,0,112396013.3,43945925.42,68450087.88,3492668881,1.959821850058,17.5014,181.13,日振幅值达到15%的前5只证券,2025-10-14
1087,002115,三维通信,7.81,3.1704,3,3,303808629.6,235401547.0,68407082.6,4789151412,1.428375858583,46.1105,58.75,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-01-16
1088,688195,腾景科技,85.5,20.0,1,0,68339842.5,0.0,68339842.5,1129198900,6.052064211185,11.1905,110.59,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-09-01
1089,002167,东方锆业,9.79,10.0,2,0,69556650.0,1279350.0,68277300.0,1453615992,4.697065825897,19.9847,74.19,日涨幅偏离值达到7%的前5只证券,2025-02-28
1090,300368,汇金股份,10.36,20.0463,3,2,135488733.0,67318167.0,68170566.0,2123566601,3.210192040499,29.8481,54.8,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-06-05
1091,300773,拉卡拉,25.55,20.0094,2,2,222198248.96,154031526.91,68166722.05,7222957000,0.943750904927,27.2146,187.62,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-04-22
1092,603929,亚翔集成,58.18,10.0019,1,0,68093151.0,0.0,68093151.0,409248742,16.638573075931,3.473,124.13,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-11-18
1093,688160,步科股份,145.99,19.9984,2,0,68054351.59,0.0,68054351.59,1391094500,4.892144393497,7.1583,122.63,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-12-30
1094,301013,利和兴,29.13,9.1011,4,4,193321063.68,125373642.22,67947421.46,1890987415,3.593224413923,35.4764,55.13,日换手率达到30%的前5只证券,2025-09-26
1095,300353,东土科技,22.05,10.3604,1,0,69918769.64,2004217.0,67914552.64,4281731369,1.586146976237,38.8098,115.15,日换手率达到30%的前5只证券,2025-03-18
1096,300539,横河精密,35.5,7.5758,4,3,255169381.36,187275677.67,67893703.69,3513600224,1.932311571084,19.0838,61.25,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-08-19
1097,300687,赛意信息,33.69,14.9829,1,1,126035064.65,58143792.0,67891272.65,6126625067,1.10813493412,32.5419,109.62,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-03-03
1098,002979,雷赛智能,49.59,10.0044,3,2,101577571.75,33746386.0,67831185.75,1336813495,5.074094928253,12.8367,107.93,日涨幅偏离值达到7%的前5只证券,2025-03-14
1099,688275,万润新能,68.79,4.7989,1,0,67796674.65,0.0,67796674.65,2148677400,3.155274712249,18.707,58.19,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-09-30
1100,300289,利德曼,10.14,20.0,3,1,96563886.37,29181898.72,67381987.65,1588173373,4.242735005859,32.3099,55.08,日涨幅达到15%的前5只证券,2025-08-04
1101,002272,川润股份,18.5,9.9881,2,2,117315877.0,49978207.42,67337669.58,2845058405,2.366829076748,40.6209,71.5,日涨幅偏离值达到7%的前5只证券,2025-09-18
1102,002272,川润股份,18.5,9.9881,2,2,117315877.0,49978207.42,67337669.58,2845058405,2.366829076748,40.6209,71.5,日换手率达到20%的前5只证券,2025-09-18
1103,688220,翱捷科技,98.4,11.8309,3,1,598056193.37,530764432.81,67291760.56,6254092100,1.075963696793,8.2204,354.64,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-02-25
1104,688686,奥普特,79.0,15.5478,2,1,78692200.0,11557900.0,67134300.0,310402800,21.62812319992,3.3691,96.57,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-01-14
1105,605388,均瑶健康,12.05,10.0457,1,0,67121617.2,0.0,67121617.2,3502667013,1.91630026351,14.8512,72.36,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-06-09
1106,002837,英维克,79.04,10.007,1,2,236931806.4,169833898.98,67097907.42,9391535323,0.71445088702,14.8515,666.04,日涨幅偏离值达到7%的前5只证券,2025-08-28
1107,002837,英维克,79.04,10.007,1,2,236931806.4,169833898.98,67097907.42,9391535323,0.71445088702,14.8515,666.04,日振幅值达到15%的前5只证券,2025-08-28
1108,002365,永安药业,25.25,10.0218,1,0,67085239.0,9368.0,67075871.0,2094446325,3.202558604599,13.7978,62.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-06-13
1109,603267,鸿远电子,54.22,10.002,3,2,143171697.94,76189697.0,66982000.94,2108069267,3.177409869237,9.6554,125.29,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-03-12
1110,301333,诺思格,61.92,20.0,4,1,79016210.39,12098050.0,66918160.39,557923382,11.994148757508,16.6233,35.4,日涨幅达到15%的前5只证券,2025-10-29
1111,300044,*ST赛为,8.1,-2.8777,3,0,114015829.4,47154445.0,66861384.4,2641374082,2.531310686193,41.171,61.86,日换手率达到30%的前5只证券,2025-03-05
1112,002812,恩捷股份,44.59,9.9901,2,3,168995184.08,102208686.06,66786498.02,1646516583,4.056229904367,4.7735,360.37,日涨幅偏离值达到7%的前5只证券,2025-09-24
1113,002536,飞龙股份,29.65,7.4665,2,2,265463402.75,198680970.1,66782432.65,8034574564,0.831188162087,33.8629,161.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-12-18
1114,688400,凌云光,41.39,20.0058,1,0,66760192.01,0.0,66760192.01,1772505600,3.766430526933,19.1976,99.22,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-02-20
1115,002365,永安药业,22.26,-5.9569,4,1,122260589.47,55516708.0,66743881.47,1429957727,4.667542278332,25.8682,54.66,日跌幅偏离值达到7%的前5只证券,2025-07-21
1116,300153,科泰电源,32.99,14.1522,2,3,203503378.82,136775347.23,66728031.59,3413494607,1.954830438377,19.9734,105.02,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-02-24
1117,688680,海优新材,42.54,20.0,1,1,75789577.34,9098475.52,66691101.82,377502200,17.666414081825,11.1366,35.74,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-03-10
1118,600345,长江通信,36.0,9.9908,1,0,66509988.0,0.0,66509988.0,2492722347,2.668166716604,22.6789,76.16,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-12-26
1119,600590,泰豪科技,6.91,10.0318,1,0,66469487.02,0.0,66469487.02,1961771758,3.388237533186,15.7753,58.29,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-02-19
1120,000737,北方铜业,11.53,6.1694,2,2,226649912.02,160210834.0,66439078.02,7050996576,0.9422650728,14.4713,204.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-07-01
1121,000901,航天科技,19.15,2.681,1,1,141703526.45,75306396.93,66397129.52,6967369386,0.952972719566,30.1024,152.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-08-12
1122,301526,国际复材,7.25,20.0331,2,0,102599679.0,36380424.0,66219255.0,2807089335,2.359000626533,28.8673,101.82,日涨幅达到15%的前5只证券,2025-12-05
1123,300638,广和通,28.69,19.9916,1,1,132018478.12,65829100.54,66189377.58,3773428830,1.754091055164,25.0251,152.76,日涨幅达到15%的前5只证券,2025-01-21
1124,300170,汉得信息,16.3,17.6895,1,1,226528877.04,160451796.38,66077080.66,8823774214,0.748852804451,33.1527,154.46,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-01-23
1125,002248,华东数控,11.61,3.7534,2,0,66917241.74,851590.56,66065651.18,1217787174,5.42505723418,35.3189,35.7,日振幅值达到15%的前5只证券,2025-08-08
1126,688114,华大智造,97.27,19.9975,3,0,66019689.61,0.0,66019689.61,889227600,7.424386018833,4.6388,207.12,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-03-04
1127,000555,神州信息,21.9,5.036,2,2,414059313.05,348042828.11,66016484.94,14446864428,0.456960645467,25.9696,212.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-11-04
1128,002484,江海股份,22.38,-7.9012,2,0,67976836.0,1974951.48,66001884.52,2404329215,2.745126753368,12.3706,183.62,日跌幅偏离值达到7%的前5只证券,2025-02-13
1129,002278,神开股份,14.44,6.4897,3,1,126246213.09,60294263.0,65951950.09,2591363907,2.545067094276,53.4357,48.23,日换手率达到20%的前5只证券,2025-10-24
1130,002735,王子新材,17.15,1.72,5,2,238333354.21,172386568.0,65946786.21,2065564086,3.192676841013,42.014,48.1,日换手率达到20%的前5只证券,2025-10-14
1131,688202,美迪西,45.3,20.0,2,0,65844786.43,0.0,65844786.43,601885000,10.939761986094,10.4666,61.01,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-07-08
1132,002009,天奇股份,21.3,10.0207,2,0,85728068.77,19924565.0,65803503.77,3241287465,2.030165620315,43.606,75.41,日换手率达到20%的前5只证券,2025-12-29
1133,688265,南模生物,72.54,19.703,1,1,116646860.82,50963623.92,65683236.9,655763300,10.016302665916,7.3971,56.55,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-08-15
1134,003021,兆威机电,157.94,10.0014,2,2,122384913.92,56715542.48,65669371.44,2463125250,2.666099559493,7.8163,325.67,日涨幅偏离值达到7%的前5只证券,2025-02-26
1135,000506,招金黄金,8.92,9.9877,2,0,79453883.4,13793888.0,65659995.4,1614913735,4.065851566988,9.6747,82.84,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-06-06
1136,000566,海南海药,7.64,-8.8305,3,2,205623840.29,139987316.0,65636524.29,2910707080,2.255002735968,30.1525,89.07,日振幅值达到15%的前5只证券,2025-11-24
1137,601519,大智慧,10.53,10.0313,1,0,65628232.0,0.0,65628232.0,2341013793,2.80341073582,11.62,209.46,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-06-25
1138,688279,峰岹科技,297.72,20.0,4,1,89204214.49,23651412.91,65552801.58,627950700,10.439163708234,4.0831,166.3,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-02-21
1139,688727,恒坤新材,50.6,4.7619,1,0,65460563.19,0.0,65460563.19,952673200,6.871250622984,36.3703,25.42,有价格涨跌幅限制的日换手率达到30%的前五只证券,2025-12-23
1140,301526,国际复材,7.87,19.9695,2,1,109404641.92,43953892.02,65450749.9,2133073851,3.068377115463,20.6585,110.53,日涨幅达到15%的前5只证券,2025-08-28
1141,002008,大族激光,33.88,10.0,1,0,65380201.34,0.0,65380201.34,3146926697,2.077588950589,9.9319,324.14,日涨幅偏离值达到7%的前5只证券,2025-08-11
1142,300255,常山药业,28.24,20.017,1,1,115071465.8,49707704.95,65363760.85,3754551362,1.740920673281,10.6342,258.7,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-07
1143,001282,三联锻造,25.97,9.9958,4,3,141481589.78,76261669.44,65219920.34,1133461778,5.754046727105,27.5774,20.3,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-10-20
1144,300600,国瑞科技,16.73,20.0143,2,0,70624084.0,5415523.0,65208561.0,887003211,7.351558617977,18.8228,49.23,日涨幅达到15%的前5只证券,2025-07-11
1145,600967,内蒙一机,12.2,10.009,1,1,88344081.25,23136295.0,65207786.25,1442593856,4.520176346155,4.4855,207.27,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-03-12
1146,002150,正泰电源,21.27,9.9793,3,3,117400289.0,52285760.36,65114528.64,907621522,7.174193985233,4.1374,76.26,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-10-30
