序号,营业部名称,上榜日,买入个股数,卖出个股数,买入总金额,卖出总金额,总买卖净额,买入股票,营业部代码
5218,华鑫证券有限责任公司上海西藏中路证券营业部,2025-05-06,0,1,673392.0,37784600.16,-37111208.16,鸿博股份,10000246624
5219,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,2025-05-13,3,6,27730964.5,64921649.36,-37190684.86,退市创兴 万通发展 退市华嵘 ST交昂 亚振家居 春光科技 哈森股份,10000399618
5220,湘财证券股份有限公司北京建国门内大街证券营业部,2025-05-21,0,1,,37217161.52,-37217161.52,中邮科技,10145221
5221,甬兴证券有限公司台州分公司,2025-05-09,0,1,,37292025.0,-37292025.0,航天长峰,10000505782
5222,中国银河证券股份有限公司海口国兴大道证券营业部,2025-05-12,0,1,71894.0,37365842.4,-37293948.4,万向钱潮,10023518
5223,中信建投证券股份有限公司杭州萧山市心中路证券营业部,2025-05-20,0,1,2048532.0,39428780.0,-37380248.0,天元宠物,10429362
5224,中信建投证券股份有限公司北京市马家堡西路证券营业部,2025-05-21,1,1,993498.24,38421056.0,-37427557.76,空港股份,10124382
5225,中信建投证券股份有限公司北京马家堡西路证券营业部,2025-05-21,1,1,993498.24,38421056.0,-37427557.76,普利退,10124382
5226,国盛证券有限责任公司宁波桑田路证券营业部,2025-05-16,2,3,78436701.76,115971411.1,-37534709.34,渝三峡A 成飞集成 绿康生化 新瀚新材,10456710
5227,国盛证券有限责任公司宁波桑田路营业部,2025-05-16,2,3,78436701.76,115971411.1,-37534709.34,芭薇股份,10456710
5228,信达证券股份有限公司台州玉兰路证券营业部,2025-05-06,0,1,6315.0,37551996.0,-37545681.0,信质集团,10397651
5229,第一创业证券股份有限公司金华李渔东路证券营业部,2025-05-09,0,1,0.0,37577475.4,-37577475.4,万向钱潮,10190948
5230,兴业证券股份有限公司上海锦康路证券营业部,2025-05-06,0,1,110657.0,37798255.0,-37687598.0,星帅尔,10083078
5231,中信建投证券股份有限公司长乐吴航路证券营业部,2025-05-26,0,1,13832014.0,51622375.0,-37790361.0,雪人集团,10388802
5232,华福证券有限责任公司杭州江南大道证券营业部,2025-05-07,0,1,0.0,38180053.0,-38180053.0,狄耐克,10787866
5233,招商证券股份有限公司青岛五四广场证券营业部,2025-05-07,0,1,,38299529.0,-38299529.0,大众交通,10429567
5234,中信证券股份有限公司北京安外大街证券营业部,2025-05-21,0,1,,38308922.0,-38308922.0,会稽山,10045007
5235,长江证券股份有限公司上海分公司,2025-05-09,1,1,17069135.0,55548486.0,-38479351.0,润贝航科 瑞鹄模具,10484958
5236,华泰证券股份有限公司南京鱼市街证券营业部,2025-05-20,0,2,0.0,38586405.91,-38586405.91,佳合科技,10143413
5237,华泰证券股份有限公司南京中山东路第二证券营业部,2025-05-20,0,2,0.0,38586405.91,-38586405.91,铁流股份,10143413
5238,华安证券股份有限公司乌海滨河大道证券营业部,2025-05-22,0,1,,38659707.8,-38659707.8,*ST集友,10583898
5239,中国银河证券股份有限公司广州天河北路证券营业部,2025-05-22,0,1,,38817147.0,-38817147.0,通达电气,10023537
5240,海通证券股份有限公司南京广州路证券营业部,2025-05-23,0,2,1523085.0,40343029.0,-38819944.0,ST金鸿 宏桥控股,10048429
5241,中山证券有限责任公司浙江分公司,2025-05-08,0,1,557.0,38925608.0,-38925051.0,华孚时尚,10130649
5242,国泰海通证券股份有限公司深圳益田路证券营业部,2025-05-07,0,1,1401351.2,40398846.2,-38997495.0,中欣氟材,10025388
5243,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,2025-05-09,0,1,246535.0,39657512.46,-39410977.46,渝三峡A,10147201
5244,东方证券股份有限公司厦门仙岳路证券营业部,2025-05-13,0,1,,39516833.0,-39516833.0,华纺股份,10492163
5245,国信证券股份有限公司蓬莱南关路证券营业部,2025-05-08,0,1,10658.0,39633640.74,-39622982.74,狄耐克,10331998
5246,平安证券股份有限公司潍坊民生东街证券营业部,2025-05-27,0,1,1950.0,39696761.0,-39694811.0,舒泰神,10000075675
5247,中信建投证券股份有限公司泉州分公司,2025-05-20,0,1,504183.0,40268454.99,-39764271.99,利君股份,10003306
5248,方正证券股份有限公司台州解放路证券营业部,2025-05-20,0,1,,39915038.99,-39915038.99,利扬芯片,10028815
5249,华泰证券股份有限公司成都蜀金路证券营业部,2025-05-19,0,2,4610840.0,44622218.44,-40011378.44,东方中科 江天化学,10175321
5250,国元证券股份有限公司宁波分公司,2025-05-20,0,1,441.0,40133052.0,-40132611.0,中超控股,10000583825
5251,中信证券股份有限公司诸暨暨东路证券营业部,2025-05-20,0,2,351772.0,40527197.96,-40175425.96,万安科技 雪榕生物,10071021
5252,国泰海通证券股份有限公司成都北一环路证券营业部,2025-05-19,2,2,60825324.0,101024653.96,-40199329.96,万安科技 豪恩汽电,10026897
5253,中信证券(山东)有限责任公司青岛连云港路证券营业部,2025-05-16,0,1,325666.0,40558264.0,-40232598.0,拓新药业,10027095
5254,开源证券股份有限公司西安高新成章路证券营业部,2025-05-27,0,1,16644.0,40265905.0,-40249261.0,雪人集团,10657381
5255,中国银河证券股份有限公司厦门嘉禾路证券营业部,2025-05-15,0,2,596348.0,40855551.66,-40259203.66,尚荣医疗 中毅达,10023542
5256,山西证券股份有限公司上海松花江路证券营业部,2025-05-14,0,1,93036.0,40373143.0,-40280107.0,*ST宝馨,10046823
5257,国泰海通证券股份有限公司总部,2025-05-22,9,10,203010218.11,243334751.43,-40324533.32,廊坊发展 科新发展 百利电气 中毅达 乐山电力 宜宾纸业 连云港 东贝集团 汇得科技 *ST集友 正和生态 退市太和 丽人丽妆 航天南湖,10004865
5258,甬兴证券有限公司宁波和源路证券营业部,2025-05-13,0,2,,40376974.04,-40376974.04,华升股份 航天南湖,10000147202
5259,川财证券有限责任公司乐山五通桥文化街证券营业部,2025-05-29,0,1,,40536930.69,-40536930.69,福华尚纬,10046603
5260,广发证券股份有限公司上海西藏南路证券营业部,2025-05-30,0,1,,40578119.25,-40578119.25,华纳药厂,10046827
5261,中国国际金融股份有限公司北京建国门外大街证券营业部,2025-05-28,0,2,,40588480.9,-40588480.9,国芳集团 鼎龙科技,10050414
5262,中泰证券股份有限公司上海花园石桥路证券营业部,2025-05-27,0,1,2977198.0,43951416.0,-40974218.0,诺普信,10920292
5263,招商证券股份有限公司上海世纪大道证券营业部,2025-05-09,0,2,,41134104.0,-41134104.0,航天长峰 佳力图,10046548
5264,中国国际金融股份有限公司上海分公司,2025-05-08,2,7,54617531.15,95843456.9,-41225925.75,视觉中国 新坐标 沃尔核材 天和磁材 海能达 迪生力 亚振家居 明新旭腾 嵘泰股份,10088113
5265,兴业证券股份有限公司福州工业路证券营业部,2025-05-26,0,1,,41244344.53,-41244344.53,中邮科技,10057576
5266,国泰海通证券股份有限公司顺德大良证券营业部,2025-05-21,1,1,49130449.77,90531348.72,-41400898.95,王子新材,10064718
5267,东海证券股份有限公司无锡分公司,2025-05-26,0,1,0.0,41405563.0,-41405563.0,融发核电,10000823643
5268,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,2025-05-28,2,5,50518263.37,91971977.3,-41453713.93,晋西车轴 宜宾纸业 鼎龙科技 美邦股份 中邮科技,10342152
5269,国盛证券有限责任公司宁波桑田路证券营业部,2025-05-19,0,2,5788122.0,47582127.82,-41794005.82,渝三峡A 中毅达,10456710
5270,中国银河证券股份有限公司杭州双龙街证券营业部,2025-05-30,0,1,47498.0,41854899.47,-41807401.47,中超控股,10763954
5271,华泰证券股份有限公司常州和平北路证券营业部,2025-05-30,0,1,3788877.0,45614720.6,-41825843.6,千红制药,10124413
5272,中信证券华南股份有限公司广州临江大道证券营业部,2025-05-13,0,1,6587594.44,48453747.46,-41866153.02,中超控股,10173089
5273,西部证券股份有限公司北京新街口北大街证券营业部,2025-05-30,0,1,,41995589.0,-41995589.0,翠微股份,10046700
5274,湘财证券股份有限公司北京朝外大街证券营业部,2025-05-07,0,1,,42190850.0,-42190850.0,华纺股份,10026785
5275,中国银河证券股份有限公司成都武阳大道证券营业部,2025-05-20,0,1,31089.0,42232870.09,-42201781.09,利君股份,10768379
5276,中国银河证券股份有限公司厦门嘉禾路证券营业部,2025-05-20,0,1,2082141.0,44300688.0,-42218547.0,利君股份,10023542
5277,国泰海通证券股份有限公司上海江场路证券营业部,2025-05-07,0,1,765803.0,43174962.09,-42409159.09,大叶股份,10026724
5278,华泰证券股份有限公司深圳前海证券营业部,2025-05-27,1,1,48920748.32,91374900.84,-42454152.52,中超控股,10443747
5279,国金证券股份有限公司成都武成大街证券营业部,2025-05-30,0,1,177454.0,42643883.0,-42466429.0,元隆雅图,10112547
5280,世纪证券有限责任公司深圳罗湖分公司,2025-05-15,0,1,,42562288.0,-42562288.0,华纺股份,10000926098
5281,世纪证券有限责任公司深圳罗湖分公司,2025-05-13,0,1,,42562288.0,-42562288.0,华纺股份,10000926098
5282,中信证券股份有限公司深圳深业上城证券营业部,2025-05-29,0,1,8224.0,42679218.0,-42670994.0,拉卡拉,10583026
5283,中信证券股份有限公司上海浦东新区东方路证券营业部,2025-05-20,0,1,2422155.0,45439868.0,-43017713.0,丰茂股份,10045021
5284,中信建投证券股份有限公司厦门环城西路证券营业部,2025-05-08,1,1,26329234.0,69400793.0,-43071559.0,金龙机电,10737595
5285,中信证券股份有限公司北京安外大街证券营业部,2025-05-13,0,1,,43107900.0,-43107900.0,万通发展,10045007
5286,中信证券股份有限公司上海溧阳路证券营业部,2025-05-14,0,2,,43226321.09,-43226321.09,麒盛科技 航天南湖,10045025
5287,中国银河证券股份有限公司洛阳太康路证券营业部,2025-05-16,0,1,17256.0,43469871.0,-43452615.0,通达股份,10436752
5288,中国银河证券股份有限公司柳州友谊路证券营业部,2025-05-28,0,1,709843.0,44187991.52,-43478148.52,中超控股,10339031
5289,华鑫证券有限责任公司深圳财富大厦证券营业部,2025-05-15,0,3,38272.0,43548545.96,-43510273.96,尚荣医疗 京运通 迎丰股份,10000734168
5290,东方财富证券股份有限公司拉萨东环路第二证券营业部,2025-05-29,11,15,314052095.74,357815597.02,-43763501.28,新安洁 合锻智能 古麒绒材 苏州龙杰 瑞奇智造 青岛金王 鸿博股份 永冠新材 永安药业 莱绅通灵 美邦股份 ST棕榈 丽人丽妆 中超控股 雪人集团 王子新材 郑中设计 金龙羽 四方精创 邵阳液压 新天地,10472087
5291,中国银河证券股份有限公司杭州双龙街证券营业部,2025-05-26,0,1,,43818945.5,-43818945.5,综艺股份,10763954
5292,中国国际金融股份有限公司上海分公司,2025-05-28,4,8,78082741.91,121965853.13,-43883111.22,宜宾纸业 安纳达 永冠新材 永安药业 江苏新能 明牌珠宝 郑中设计 正和生态 华森制药 欢乐家 邵阳液压 豪江智能,10088113
5293,海通证券股份有限公司金华回溪街证券营业部,2025-05-12,0,1,0.0,43907383.0,-43907383.0,万向钱潮,10456357
5294,华泰证券股份有限公司大连港兴路证券营业部,2025-05-19,0,1,51800.0,43984915.0,-43933115.0,东方中科,10080007
5295,国泰海通证券股份有限公司上海浦东新区海阳西路证券营业部,2025-05-27,0,1,4762.0,43948501.0,-43943739.0,金龙羽,10000526029
5296,申万宏源证券有限公司上海嘉定区塔城路证券营业部,2025-05-13,0,1,9751.0,44211903.0,-44202152.0,宏景科技,10048537
5297,长江证券股份有限公司上海分公司,2025-05-22,0,1,,44315595.9,-44315595.9,*ST华幸,10484958
5298,国泰海通证券股份有限公司临海巾山中路证券营业部,2025-05-21,1,1,4904798.0,49385759.95,-44480961.95,大千生态 普利退,10025171
5299,中信证券华南股份有限公司广州临江大道证券营业部,2025-05-09,0,1,1528066.0,46040223.5,-44512157.5,中超控股,10173089
5300,甬兴证券有限公司青岛分公司,2025-05-16,0,1,,44610726.0,-44610726.0,宁波远洋,10000170393
5301,中国中金财富证券有限公司福州五四路证券营业部,2025-05-12,0,1,579474.0,45265775.0,-44686301.0,新大陆,10436843
5302,中国银河证券股份有限公司广州中山二路证券营业部,2025-05-29,0,1,279769.0,44988175.0,-44708406.0,粤电力A,10031771
5303,联储证券股份有限公司重庆江北嘴证券营业部,2025-05-30,0,1,9440.0,44726988.0,-44717548.0,尤夫股份,10516789
5304,华泰证券股份有限公司上海徐汇区龙启路证券营业部,2025-05-30,0,1,,44744364.0,-44744364.0,中力股份,10046455
5305,中国中金财富证券有限公司南京龙蟠中路证券营业部,2025-05-07,0,1,494284.0,45716577.0,-45222293.0,九芝堂,10426218
5306,国泰海通证券股份有限公司上海松江区中山东路证券营业部,2025-05-16,1,1,37662517.31,82913027.38,-45250510.07,丽人丽妆,10134445
5307,国盛证券有限责任公司苏南分公司,2025-05-22,0,1,,45383888.0,-45383888.0,*ST华幸,10666747
5308,国盛证券有限责任公司深圳梅园路证券营业部,2025-05-29,0,2,32234.0,45466133.0,-45433899.0,永安药业 尤夫股份,10456723
5309,国泰海通证券股份有限公司北京金融街证券营业部,2025-05-19,0,1,,45514327.0,-45514327.0,中毅达,10124786
5310,爱建证券有限责任公司上海浦东新区前滩大道证券营业部,2025-05-09,0,1,0.0,45740021.0,-45740021.0,奥普光电,10491827
5311,长城证券股份有限公司长沙五一中路证券营业部,2025-05-29,0,1,129653.0,46019609.9,-45889956.9,永安药业,10025236
5312,光大证券股份有限公司上海淮海中路证券营业部,2025-05-30,0,1,,45890371.0,-45890371.0,德邦股份,10125410
5313,太平洋证券股份有限公司汕头嵩山路证券营业部,2025-05-28,0,1,128178.0,46375056.0,-46246878.0,博世科,10519549
5314,东亚前海证券有限责任公司上海分公司,2025-05-07,1,1,14462960.0,60785439.0,-46322479.0,红宝丽 绿康生化,10924074
5315,国信证券股份有限公司北京分公司,2025-05-28,2,2,21482719.37,67926847.7,-46444128.33,胜业电气 中旗股份 骑士乳业 新天地,10122926
5316,华泰证券股份有限公司上海长宁区凯旋路证券营业部,2025-05-21,0,1,,46734313.0,-46734313.0,*ST华幸 普利转退,10334670
5317,东方证券股份有限公司上海长宁区遵义南路证券营业部,2025-05-30,0,1,0.0,46933837.0,-46933837.0,恒宝股份,10031924
5318,沪股通专用,2025-05-15,5,7,239572303.4,286632949.19,-47060645.79,大有能源 连云港 锦江航运 中远海发 京运通 金桥信息 航天南湖,10434470
5319,中信证券股份有限公司上海分公司,2025-05-22,3,5,34058534.29,81251934.21,-47193399.92,汇得科技 通达电气 *ST集友 莱绅通灵 正和生态 丽人丽妆 航天南湖,10135341
5320,华泰证券股份有限公司南京中山东路第二证券营业部,2025-05-14,0,1,375662.0,47768064.5,-47392402.5,南京港,10143413
5321,长城证券股份有限公司长沙五一中路证券营业部,2025-05-21,0,1,637771.0,48067368.6,-47429597.6,成飞集成,10025236
5322,招商证券股份有限公司北京望京阜安西路证券营业部,2025-05-29,0,1,,47442746.03,-47442746.03,概伦电子,10506034
5323,海通证券股份有限公司上海徐汇区建国西路证券营业部,2025-05-06,0,1,534550.0,48111037.53,-47576487.53,大叶股份,10028440
5324,太平洋证券股份有限公司河北分公司,2025-05-23,0,1,1514.0,47727336.0,-47725822.0,滨海能源,10677211
5325,国泰海通证券股份有限公司南昌丰和中大道证券营业部,2025-05-30,0,1,1022005.0,48777104.0,-47755099.0,ST云动,10543172
5326,浙商证券股份有限公司宁波分公司,2025-05-15,1,1,40928097.0,88688340.0,-47760243.0,吉林化纤,10484761
5327,甬兴证券有限公司天津解放北路证券营业部,2025-05-30,0,2,4080000.0,51945507.02,-47865507.02,青岛金王 尤夫股份,10000565545
