序号,营业部代码,营业部名称,营业部简称,交易日期,股票代码,股票名称,涨跌幅,买入金额,卖出金额,净额,上榜原因,1日后涨跌幅,2日后涨跌幅,3日后涨跌幅,5日后涨跌幅,10日后涨跌幅,20日后涨跌幅,30日后涨跌幅
9607,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-11,000779,甘咨询,4.9559,4675023.86,1218693.5,3456330.36,连续三个交易日收盘价达到涨幅限制价格的ST证券、*ST证券和未完成股改证券,-4.82686254,-3.88247639,-2.83315845,-3.14795383,0.94438615,-24.55403987,-37.14585519
9608,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-11,600720,中交设计,8.8411,27259628.61,,27259628.61,有价格涨跌幅限制的日换手率达到20％的前三只证券,-1.75631175,-7.79363337,-4.50054885,-0.21953897,14.05049396,-2.52469813,-5.04939627
9609,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-10,000637,茂化实华,5.0242,12759634.27,38140.0,12721494.27,连续三个交易日收盘价达到涨幅限制价格的ST证券、*ST证券和未完成股改证券,3.74639769,8.93371758,14.4092219,26.10951009,11.23919308,-5.41786744,-11.75792507
9610,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-10,600755,厦门国贸,-8.4814,,34279641.11,-34279641.11,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,7.2815534,5.78111209,-3.88349515,0.13239188,9.61581318,-15.29485686,-7.71527576
9611,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-09,600755,厦门国贸,9.9956,38153383.08,,38153383.08,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-8.48142165,-1.8174475,-3.19063005,-7.67366721,-4.26508373,-27.26580302,-13.79800972
9612,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-09,600851,海欣股份,-7.1471,8546236.2,,8546236.2,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,-6.87022901,-4.19847328,-5.40712468,-4.8346056,0.0,-24.68193384,-13.80407125
9613,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-08,000042,中洲控股,10.0,28758.0,11184277.73,-11155519.73,连续三个交易日内，涨幅偏离值累计达到20%的证券,-1.47527911,-5.66188198,-3.90749601,-1.99362041,6.85805423,-6.53907496,12.26938088
9614,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-08,600662,外服控股,10.0086,71205210.0,46617862.8,24587347.2,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-2.87713841,-4.27682737,-5.36547434,2.56609642,17.26283048,4.27682737,45.33437014
9615,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-05-08,600866,星湖科技,10.0535,24099915.27,,24099915.27,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,10.00971817,7.28862974,7.4829932,-3.20699708,13.0223518,-22.1574344,-13.60544218
9616,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-27,600757,长江传媒,-9.947,,4935235.0,-4935235.0,非ST和*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,5.00736377,-0.29455081,-5.30191458,-14.5802651,-26.65684831,-39.02798233,-45.36082474
9617,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-27,600851,海欣股份,10.0,31036291.9,32725688.95,-1689397.05,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,4.41741357,8.38668374,0.64020487,-3.58514725,-3.84122919,-16.96542894,-9.47503201
9618,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-26,600757,长江传媒,-10.0239,,4920940.02,-4920940.02,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,-9.9469496,-5.43766578,-10.21220159,-18.96551724,-30.50397878,-42.17506631,-49.60212202
9619,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-25,600220,ST阳光,10.0474,27780077.8,,27780077.8,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,-0.94745909,-4.56503015,-7.49354005,-4.73729543,7.66580534,10.16365202,-6.20155039
9620,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-25,600272,开开实业,-6.4893,,2544312.06,-2544312.06,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,-5.13532269,-3.05343511,-7.56419153,4.58015267,2.70645385,9.02151284,2.7758501
9621,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-24,600837,海通证券,10.0027,,13294018.0,-13294018.0,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.11193477,5.83148011,16.40721522,22.36224364,9.01902644,13.31850754,28.68791698
9622,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-20,000546,金圆股份,0.9879,2169832.95,0.0,2169832.95,日振幅值达到15%的前三只证券,-0.97826087,-2.7173913,-2.2826087,-3.69565217,14.67391304,57.2826087,40.54347826
9623,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-20,600854,春兰股份,9.9896,,27605348.99,-27605348.99,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.08136235,4.54115421,-0.85146641,-5.487228,12.29895932,4.44654683,-18.92147588
9624,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-19,600203,福日电子,5.6863,,9549264.62,-9549264.62,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3.52504638,1.57699443,-2.78293135,10.11131725,3.8961039,-0.92764378,-47.12430427
9625,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-16,000727,冠捷科技,5.5753,1687610.0,4186112.4,-2498502.4,日换手率达到20%的前三只证券,-1.57303371,0.4494382,-8.65168539,2.35955056,-2.13483146,14.49438202,-20.11235955
9626,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-13,600085,同仁堂,9.9923,,18789751.43,-18789751.43,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.35005261,7.61136443,6.66432831,5.22623641,11.53981059,19.32655209,39.74044195
9627,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-10,002036,联创电子,9.9911,3187897.0,771892.29,2416004.71,日涨幅偏离值达到7%的前三只证券,10.01211143,11.82882519,8.39725474,24.78805006,52.7300411,36.05262282,31.66382853
9628,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-04,000753,漳州发展,10.0,9154899.93,3025.0,9151874.93,日换手率达到20%的前三只证券,-0.99173554,0.16528926,0.82644628,3.30578512,3.30578512,30.5785124,69.4214876
9629,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-04-04,000753,漳州发展,10.0,9154899.93,3025.0,9151874.93,日涨幅偏离值达到7%的前三只证券,-0.99173554,0.16528926,0.82644628,3.30578512,3.30578512,30.5785124,69.4214876
9630,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-29,600885,宏发股份,-9.7674,,11757570.72,-11757570.72,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,1.67525773,3.09278351,3.35051546,8.37628866,8.89175258,23.32474227,55.79896907
9631,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-28,002067,景兴纸业,9.9813,5926361.28,3680310.0,2246051.28,日涨幅偏离值达到7%的前三只证券,-1.6115352,5.25869381,4.41051739,3.13825276,0.33927057,17.04834606,22.73112807
9632,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-20,002017,东信和平,8.9202,9306219.24,95775.0,9210444.24,日涨幅偏离值达到7%的前三只证券,2.24137931,0.0,6.72413793,7.75862069,12.5,17.93103448,28.01724138
9633,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-20,002036,联创电子,9.9295,6358075.43,841701.0,5516374.43,日涨幅偏离值达到7%的前三只证券,-1.1758418,-3.36718332,0.48102619,-2.67236772,-0.90860502,76.89090227,93.03058313
9634,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-19,600606,绿地控股,6.1627,9714542.95,,9714542.95,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.0,-1.23839009,-2.63157895,-2.24458204,-7.43034056,4.79876161,26.625387
9635,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-16,002100,天康生物,4.5455,1775819.5,0.0,1775819.5,日换手率达到20%的前三只证券,-1.26811594,0.72463768,-1.37681159,-2.60869565,-3.29710145,24.63768116,5.65192156
9636,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-16,600119,*ST长投,6.8333,,13288753.5,-13288753.5,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-3.90015601,0.62402496,-0.62402496,-2.65210608,-6.24024961,6.24024961,30.88923557
9637,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-16,600748,上实发展,-8.0283,,109137606.9,-109137606.9,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,-1.46648045,4.25977654,4.60893855,2.16480447,-2.79329609,23.67318436,17.73743017
9638,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-15,600289,ST信通,4.0132,,8696670.0,-8696670.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,4.33403805,5.23255814,5.44397463,1.42706131,-3.91120507,3.80549683,11.94503171
9639,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-15,600734,*ST实达,4.908,,1525430.0,-1525430.0,ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到15%的证券,-2.33918129,-4.67836257,0.0,10.23391813,-4.09356725,16.95906433,-20.76023392
9640,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-13,002008,大族激光,10.0219,4992761.55,10056.0,4982705.55,日涨幅偏离值达到7%的前三只证券,0.63643596,-0.91487669,-4.13683373,-5.29037391,-0.55688146,4.6141607,8.03500398
9641,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-09,002112,三变科技,5.8333,0.0,1094736.75,-1094736.75,日换手率达到20%的前三只证券,-1.63104612,-1.79977503,-3.31833521,-3.31833521,-2.47469066,2.36220472,19.29133858
9642,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-08,002023,海特高新,10.0151,4382601.0,292200.0,4090401.0,日涨幅偏离值达到7%的前三只证券,-1.09514031,-1.71115674,-0.95824778,-3.62765229,-0.82135524,0.41067762,8.48733744
9643,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-08,600511,国药股份,10.0087,5419766.24,2497000.02,2922766.22,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.98892405,-1.54272152,2.25474684,0.90981013,-3.04588608,6.80379747,28.36234177
9644,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-08,600850,电科数字,10.034,2093037.24,,2093037.24,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.62751159,5.56414219,4.48222566,6.18238022,11.59196291,25.03863988,30.75734158
9645,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-07,600889,*ST京化,7.5,,8500727.89,-8500727.89,有价格涨跌幅限制的日换手率达到20％的前三只证券,-1.59883721,-2.76162791,5.23255814,4.65116279,3.48837209,11.91860465,31.83139535
9646,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-05,000691,亚太实业,4.8991,703320.0,3498637.42,-2795317.42,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券,-4.94505495,-9.61538462,-5.21978022,3.84615385,12.63736264,33.24175824,47.8021978
9647,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-02,002036,联创电子,9.9766,2385038.42,81270.0,2303768.42,日涨幅偏离值达到7%的前三只证券,6.16583983,6.23671155,16.44223955,24.87597449,14.10347271,27.99433026,99.14953933
9648,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-01,000979,中弘退,4.9862,2297245.2,71800.0,2225445.2,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券,5.01319261,1.8469657,0.52770449,3.16622691,16.62269129,12.92875989,39.84168865
9649,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-01,002114,罗平锌电,1.2661,101670.0,3338632.05,-3236962.05,日换手率达到20%的前三只证券,-3.72593148,-7.47686922,-7.10177544,-0.7751938,-7.50187547,-5.15128782,22.48062016
9650,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-01,600210,紫江企业,3.4803,7586337.42,,7586337.42,有价格涨跌幅限制的日换手率达到20％的前三只证券,-2.24215247,-4.70852018,-5.60538117,-0.44843049,2.91479821,19.50672646,49.10313901
9651,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-01,600480,凌云股份,9.9859,,2922314.5,-2922314.5,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-5.37084399,-9.07928389,-10.86956522,-5.37084399,-2.30179028,-2.30179028,12.02046036
9652,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-03-01,600963,岳阳林纸,-9.9821,,7540409.28,-7540409.28,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.19920319,2.32403718,5.71049137,16.40106242,9.56175299,9.42895086,20.98273572
9653,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-28,000691,亚太实业,5.0167,2418120.6,188263.7,2229856.9,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券,5.0955414,10.50955414,15.92356688,4.77707006,28.98089172,51.91082803,58.28025478
9654,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-27,000555,神州信息,4.9689,2629202.0,0.0,2629202.0,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券,4.93096647,10.25641026,15.7790927,4.53648915,19.92110454,26.82445759,33.53057199
9655,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-27,000555,神州信息,4.9689,2629202.0,0.0,2629202.0,日换手率达到20%的前三只证券,4.93096647,10.25641026,15.7790927,4.53648915,19.92110454,26.82445759,33.53057199
9656,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-27,000799,酒鬼酒,5.042,119000.0,0.0,119000.0,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券,5.04,10.32,15.84,27.68,47.44,38.48,45.6
9657,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-27,000922,佳电股份,3.3878,1213512.0,12141926.19,-10928414.19,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券,4.97175141,10.16949153,15.70621469,27.57062147,13.55932203,7.11864407,35.93220339
9658,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-26,600048,保利发展,-5.8108,4597444.04,,4597444.04,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,-9.92080033,-3.79324719,-6.16923718,6.25260525,6.81533972,15.73572322,34.71200245
9659,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-16,000062,深圳华强,8.1214,14311010.0,0.0,14311010.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.80728376,13.12594841,10.62215478,6.75265554,28.60394537,11.98786039,17.14719272
9660,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-16,600118,中国卫星,7.162,,8653139.38,-8653139.38,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,-1.71551108,-11.00786276,-8.14867763,-10.93638313,-5.11079342,6.18298785,3.60972123
9661,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-14,000850,华茂股份,9.9579,11075516.4,667282.0,10408234.4,日涨幅偏离值达到7%的前三只证券,8.41836735,3.69897959,7.14285714,-1.40306122,0.6377551,12.37244898,29.9744898
9662,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-14,600568,ST中珠,2.8119,1776824.4,,1776824.4,有价格涨跌幅限制的日换手率达到20％的前三只证券,-1.70940171,-4.95726496,-2.73504274,7.86324786,-2.05128205,5.64102564,13.33333333
9663,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-13,002090,金智科技,10.0,0.0,6163275.82,-6163275.82,日涨幅偏离值达到7%的前三只证券,1.74825175,2.55244755,5.24475524,-4.79020979,1.81818182,21.2007506,21.46654172
9664,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-13,200056,*ST皇庭B,9.8191,1043918.4,0.0,1043918.4,日涨幅偏离值达到7%的前三只证券,1.88235294,3.52941176,2.35294118,-6.11764706,-9.41176471,2.35294118,-1.88235294
9665,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-13,600896,退市海医,8.8312,6469575.98,10272780.1,-3803204.12,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.78997613,0.59665871,-2.02863962,-11.575179,-5.96658711,2.62529833,7.6372315
9666,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-09,000425,徐工机械,9.4047,0.0,5754625.1,-5754625.1,连续三个交易日内，涨幅偏离值累计达到20%的证券,-0.78864353,1.73501577,2.3659306,13.80126183,-3.94321767,22.16088328,10.41009464
9667,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-09,600169,ST太重,10.0,8278599.98,,8278599.98,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.34305317,-1.2864494,-0.60034305,2.74442539,0.34305317,1.80102916,4.45969125
9668,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-07,600758,辽宁能源,19.2394,,1988701.31,-1988701.31,无价格涨跌幅限制的证券,-5.06566604,-5.81613508,-3.75234522,0.18761726,14.44652908,24.76547842,33.58348968
9669,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-02,000922,佳电股份,5.0725,8485064.0,0.0,8485064.0,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券,-0.68965517,-0.82758621,-3.72413793,0.68965517,12.4137931,32.68965517,30.75862069
9670,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-02,600837,海通证券,-6.0881,,51433948.39,-51433948.39,有价格涨跌幅限制的日换手率达到20％的前三只证券,-10.01451379,-14.61054669,-10.6918239,-7.69230769,26.51185293,17.75520077,10.88534107
9671,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-01,600837,海通证券,9.995,61186468.0,,61186468.0,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-6.08814175,-15.49295775,-19.80917765,-11.85824625,17.31031349,11.22217174,6.26987733
9672,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-01,600837,海通证券,9.995,61186467.88,,61186467.88,有价格涨跌幅限制的日换手率达到20％的前三只证券,-6.08814175,-15.49295775,-19.80917765,-11.85824625,17.31031349,11.22217174,6.26987733
9673,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-02-01,600837,海通证券,9.995,61186468.0,,61186468.0,"连续三个交易日内的日均换手率与前五个交易日日均换手率的比值到达30倍,并且该股票封闭式",-6.08814175,-15.49295775,-19.80917765,-11.85824625,17.31031349,11.22217174,6.26987733
9674,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-31,000521,长虹美菱,5.0667,495375.0,0.0,495375.0,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券,1.26903553,0.0,1.26903553,3.29949239,18.78172589,29.44162437,83.50253807
9675,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-29,600816,建元信托,-0.4425,,23841293.15,-23841293.15,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,3.11111111,-1.6,-10.48888889,-17.77777778,0.88888889,-2.22222222,25.68888889
9676,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-26,600816,建元信托,10.0292,22715252.02,,22715252.02,"连续三个交易日内的日均换手率与前五个交易日日均换手率的比值到达30倍,并且该股票封闭式",-0.44247788,2.65486726,-2.03539823,-19.82300885,0.7079646,-6.81415929,22.92035398
9677,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-26,600816,建元信托,10.0292,22715251.96,,22715251.96,有价格涨跌幅限制的日换手率达到20％的前三只证券,-0.44247788,2.65486726,-2.03539823,-19.82300885,0.7079646,-6.81415929,22.92035398
9678,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-19,000042,中洲控股,-0.7398,13305902.84,287282.0,13018620.84,连续三个交易日内，跌幅偏离值累计达到20%的证券,3.41614907,1.36645963,5.34161491,1.11801242,-14.53416149,-0.62111801,1.18012422
9679,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-18,000042,中洲控股,-9.5371,13246718.84,0.0,13246718.84,日跌幅偏离值达到7%的前三只证券,-0.73982737,2.65104809,0.61652281,0.06165228,-10.04932182,-2.95930949,-3.14426634
9680,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-18,600062,华润双鹤,10.0271,,8599660.16,-8599660.16,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.98522167,0.90311987,-1.72413793,-5.50082102,-12.23316913,6.5681445,4.59770115
9681,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-18,600199,金种子酒,4.9281,1306396.43,1910465.33,-604068.9,ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到15%的证券,5.08806262,10.37181996,5.87084149,-3.71819961,-7.82778865,3.91389432,3.91389432
9682,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-18,600729,重百集团,3.3542,,5766245.84,-5766245.84,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.53025303,3.79537954,4.62046205,14.79647965,6.21562156,12.32123212,-0.440044
9683,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-17,600829,人民同泰,10.0,,3930632.4,-3930632.4,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,5.47520661,8.41942149,5.47520661,-2.89256198,-13.73966942,-6.66322314,-11.46694215
9684,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-15,002102,ST能特,1.6713,1600637.0,0.0,1600637.0,日换手率达到20%的前三只证券,2.46575342,1.00456621,1.82648402,18.72146119,26.94063927,23.74429224,26.84931507
9685,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-11,000971,*ST高升,-0.9554,3577047.29,0.0,3577047.29,日换手率达到20%的前三只证券,-4.50160772,5.14469453,7.7170418,9.64630225,10.61093248,18.97106109,34.40514469
9686,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-09,600829,人民同泰,10.0142,11088752.62,,11088752.62,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.96965784,-0.51646223,-3.16333118,13.62169141,20.52937379,10.20012912,8.13428018
9687,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2007-01-08,600428,中远海特,10.0167,,6695834.8,-6695834.8,非ST和*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.60698027,6.75265554,11.30500759,19.42336874,33.91502276,4.02124431,27.01062215
