code,date,open,high,low,close,preclose,volume,amount,turn,isST,limit_pct,limit_price,is_zhangting,pct_chg
sz.002713,2025-03-21,7.05,7.05,7.05,7.05,6.41,4934020.0,34784841.0,1.1994,0,0.1,7.05,True,9.98439937597504
sz.002713,2025-04-30,4.15,4.25,4.11,4.25,4.05,42050056.0,177096665.38,10.2473,1,0.05,4.25,True,4.938271604938271
sz.002715,2025-03-18,15.51,16.93,15.41,16.93,15.39,10353708.0,169483801.27,7.5027,0,0.1,16.93,True,10.00649772579596
sz.002715,2025-04-17,14.99,16.42,14.99,16.42,14.93,6156950.0,99065426.46,4.4616,0,0.1,16.42,True,9.979906229068991
sz.002716,2025-04-21,3.65,3.97,3.65,3.97,3.61,236144074.0,912201528.75,10.6829,0,0.1,3.97,True,9.972299168975084
sz.002717,2025-04-15,2.9,3.2,2.89,3.2,2.91,157824594.0,494211127.8,9.8594,0,0.1,3.2,True,9.965635738831624
sz.002719,2025-03-14,7.8,8.36,7.75,8.36,7.6,16144780.0,130678770.6,9.9738,0,0.1,8.36,True,9.999999999999986
sz.002719,2025-04-15,7.42,8.18,7.4,8.18,7.44,12626700.0,101064399.0,7.8004,0,0.1,8.18,True,9.946236559139777
sz.002719,2025-04-16,8.2,9.0,8.09,9.0,8.18,59010635.0,511703554.81,36.4551,0,0.1,9.0,True,10.02444987775062
sz.002719,2025-04-17,8.91,9.9,8.38,9.9,9.0,59493850.0,545782774.53,36.7536,0,0.1,9.9,True,10.000000000000009
sz.002724,2025-03-13,5.03,5.52,4.88,5.52,5.02,17982303.0,94295662.39,3.145,0,0.1,5.52,True,9.960159362549792
sz.002724,2025-03-14,6.07,6.07,6.07,6.07,5.52,5422584.0,32915084.88,0.9484,0,0.1,6.07,True,9.96376811594204
sz.002724,2025-03-17,6.68,6.68,6.68,6.68,6.07,5549406.0,37070032.08,0.9706,0,0.1,6.68,True,10.049423393739687
sz.002724,2025-03-18,7.35,7.35,7.17,7.35,6.68,89884998.0,659818527.36,15.7206,0,0.1,7.35,True,10.029940119760482
sz.002724,2025-03-20,7.07,8.02,6.85,8.02,7.29,95151732.0,715774792.23,16.6417,0,0.1,8.02,True,10.013717421124824
sz.002724,2025-03-24,8.06,9.33,7.63,9.33,8.48,123065083.0,1031519431.11,21.5237,0,0.1,9.33,True,10.023584905660377
sz.002725,2025-03-04,13.99,13.99,13.99,13.99,12.72,2150000.0,30078500.0,1.0145,0,0.1,13.99,True,9.984276729559749
sz.002725,2025-03-05,15.39,15.39,15.39,15.39,13.99,1527260.0,23504531.4,0.7207,0,0.1,15.39,True,10.007147962830597
sz.002730,2025-03-12,18.77,20.44,18.77,20.44,18.58,35810658.0,725754345.28,10.349,0,0.1,20.44,True,10.01076426264802
sz.002730,2025-04-11,14.3,15.39,14.3,15.39,13.99,13431200.0,202275113.0,3.8815,0,0.1,15.39,True,10.007147962830597
sz.002730,2025-04-30,15.8,15.8,15.8,15.8,14.36,6688980.0,105685884.0,1.9331,0,0.1,15.8,True,10.027855153203348
sz.002732,2025-03-14,15.9,17.38,15.9,17.38,15.8,9425022.0,159797383.57,6.0198,0,0.1,17.38,True,9.999999999999986
sz.002732,2025-04-10,16.23,18.19,16.16,18.19,16.54,10912902.0,191671056.38,6.9702,0,0.1,18.19,True,9.975816203143918
sz.002732,2025-04-14,17.35,19.84,17.2,19.84,18.04,28434150.0,539925997.9,18.1611,0,0.1,19.84,True,9.977827050997789
sz.002733,2025-03-20,19.0,20.93,18.93,20.93,19.03,54067050.0,1110574916.6,14.6578,0,0.1,20.93,True,9.984235417761411
sz.002735,2025-03-12,9.06,9.94,9.06,9.94,9.04,39883956.0,382751954.38,14.214,0,0.1,9.94,True,9.95575221238938
sz.002735,2025-03-24,9.5,10.49,9.41,10.49,9.54,42417137.0,437893571.23,15.1168,0,0.1,10.49,True,9.958071278825997
sz.002735,2025-03-25,11.21,11.54,10.99,11.54,10.49,64973074.0,742995494.6,23.1554,0,0.1,11.54,True,10.0095328884652
sz.002735,2025-04-01,10.47,11.44,10.44,11.44,10.4,49244089.0,537010066.11,17.5498,0,0.1,11.44,True,9.999999999999986
sz.002742,2025-03-12,3.76,3.96,3.71,3.96,3.77,7711700.0,29816820.0,1.7857,1,0.05,3.96,True,5.039787798408479
sz.002742,2025-04-11,3.91,4.06,3.87,4.06,3.87,12311700.0,49410810.0,2.8509,1,0.05,4.06,True,4.909560723514206
sz.002742,2025-04-14,4.26,4.26,4.23,4.26,4.06,8477500.0,36111775.0,1.963,1,0.05,4.26,True,4.92610837438423
sz.002742,2025-04-15,4.47,4.47,4.47,4.47,4.26,1496200.0,6688014.0,0.3465,1,0.05,4.47,True,4.929577464788726
sz.002742,2025-04-21,4.11,4.33,4.11,4.33,4.12,13219200.0,56288744.0,3.061,1,0.05,4.33,True,5.0970873786407855
sz.002748,2025-04-14,7.36,7.68,7.36,7.68,7.31,2938900.0,22397943.0,1.2245,1,0.05,7.68,True,5.061559507523938
sz.002749,2025-03-27,14.8,15.7,14.7,15.7,14.27,19444801.0,299518996.55,4.599,0,0.1,15.7,True,10.021023125437978
sz.002755,2025-03-07,15.25,16.63,15.19,16.63,15.12,20364208.0,330235949.9,2.1941,0,0.1,16.63,True,9.986772486772487
sz.002755,2025-03-27,16.6,18.24,16.47,18.24,16.58,12982332.0,229364915.2,1.3987,0,0.1,18.24,True,10.012062726176119
sz.002757,2025-03-06,22.23,22.23,22.23,22.23,20.21,9533235.0,211923814.05,3.3799,0,0.1,22.23,True,9.995051954477985
sz.002757,2025-03-07,24.45,24.45,24.45,24.45,22.23,5317950.0,130023877.5,1.8854,0,0.1,24.45,True,9.986504723346833
sz.002757,2025-03-26,19.53,21.58,19.53,21.58,19.62,24314697.0,497306271.57,8.6206,0,0.1,21.58,True,9.989806320081529
sz.002758,2025-04-08,8.09,8.8,8.09,8.8,8.0,11823310.0,101752449.61,2.2827,0,0.1,8.8,True,10.000000000000009
sz.002759,2025-03-03,8.47,9.27,8.47,9.27,8.43,34885595.0,314272976.27,6.9622,0,0.1,9.27,True,9.964412811387891
sz.002760,2025-03-07,20.82,21.97,20.1,21.97,19.97,21227672.0,456457292.36,19.6573,0,0.1,21.97,True,10.01502253380071
sz.002760,2025-03-10,24.17,24.17,23.89,24.17,21.97,7141283.0,172567343.11,6.613,0,0.1,24.17,True,10.013654984069209
sz.002760,2025-03-11,25.0,26.59,22.55,26.59,24.17,29451342.0,713429725.48,27.2726,0,0.1,26.59,True,10.012412081092247
sz.002760,2025-04-14,16.94,18.54,16.94,18.54,16.85,5320773.0,95856863.42,4.9272,0,0.1,18.54,True,10.02967359050444
sz.002762,2025-03-14,6.2,6.56,6.14,6.56,5.96,33136165.0,212018668.4,15.6762,0,0.1,6.56,True,10.067114093959727
sz.002762,2025-03-17,7.22,7.22,7.15,7.22,6.56,21573695.0,155747211.05,10.2062,0,0.1,7.22,True,10.060975609756095
sz.002762,2025-04-10,5.26,5.76,5.26,5.76,5.24,17232050.0,96079116.5,8.1522,0,0.1,5.76,True,9.923664122137389
sz.002765,2025-03-06,13.24,14.49,13.05,14.49,13.17,105075735.0,1459276931.15,17.634,0,0.1,14.49,True,10.022779043280195
sz.002765,2025-03-26,14.67,15.69,14.3,15.69,14.26,90919618.0,1379163739.14,15.2583,0,0.1,15.69,True,10.028050490883578
sz.002767,2025-03-21,16.47,18.21,16.37,18.21,16.55,22188823.0,378333897.04,17.0444,0,0.1,18.21,True,10.030211480362539
sz.002767,2025-03-24,20.03,20.03,20.03,20.03,18.21,4907250.0,98292217.5,3.7695,0,0.1,20.03,True,9.9945085118067
sz.002767,2025-03-25,21.0,22.03,20.26,22.03,20.03,40854819.0,877087557.27,31.3828,0,0.1,22.03,True,9.985022466300553
sz.002767,2025-04-09,12.77,14.37,11.86,14.37,13.06,16001818.0,210479362.65,12.2919,0,0.1,14.37,True,10.03062787136293
sz.002769,2025-04-28,7.27,7.44,7.09,7.44,6.76,15381445.0,113837740.3,4.7183,0,0.1,7.44,True,10.059171597633142
sz.002772,2025-04-08,7.26,7.94,7.26,7.94,7.22,40536003.0,312805944.87,10.3902,0,0.1,7.94,True,9.972299168975084
sz.002773,2025-03-10,19.73,21.48,19.62,21.48,19.53,16194699.0,341292379.05,2.363,0,0.1,21.48,True,9.984639016897079
sz.002773,2025-03-27,21.96,24.18,21.96,24.18,21.98,18323356.0,429839030.75,2.6736,0,0.1,24.18,True,10.009099181073712
sz.002773,2025-04-21,26.06,28.66,25.91,28.66,26.05,15054559.0,417526168.08,2.1967,0,0.1,28.66,True,10.019193857965458
sz.002779,2025-04-11,76.97,86.38,76.96,86.38,78.53,5944569.0,493178536.22,5.0193,0,0.1,86.38,True,9.996179803896599
sz.002779,2025-04-25,96.92,104.39,96.5,104.39,94.9,5727478.0,579135896.38,4.836,0,0.1,104.39,True,9.999999999999986
sz.002780,2025-04-18,11.44,12.29,11.44,12.29,11.17,30717301.0,375633889.35,23.5106,0,0.1,12.29,True,10.026857654431499
sz.002780,2025-04-28,11.5,11.63,11.2,11.63,10.57,13093444.0,151323620.72,10.0216,0,0.1,11.63,True,10.02838221381268
sz.002785,2025-03-12,28.9,31.72,28.62,31.72,28.84,13382523.0,410698411.77,7.9734,0,0.1,31.72,True,9.986130374479885
sz.002786,2025-03-04,10.02,11.01,10.02,11.01,10.01,23016700.0,251114977.0,4.6582,0,0.1,11.01,True,9.990009990009984
sz.002786,2025-04-29,8.05,8.87,8.05,8.87,8.06,16052300.0,139593502.0,3.2487,0,0.1,8.87,True,10.049627791563264
sz.002789,2025-03-17,7.48,8.13,7.48,8.13,7.39,5123740.0,41054023.2,3.897,0,0.1,8.13,True,10.01353179972937
sz.002789,2025-03-18,8.26,8.94,8.1,8.94,8.13,29221330.0,247800320.9,22.225,0,0.1,8.94,True,9.963099630996286
sz.002789,2025-03-19,8.76,9.83,8.76,9.83,8.94,27959885.0,265595144.75,21.2655,0,0.1,9.83,True,9.95525727069353
sz.002789,2025-03-21,8.79,10.4,8.79,10.4,9.45,32683978.0,317277984.56,24.8586,0,0.1,10.4,True,10.052910052910068
sz.002789,2025-04-01,7.35,7.92,7.27,7.92,7.2,8008770.0,61459788.3,6.0913,0,0.1,7.92,True,9.999999999999986
sz.002789,2025-04-10,6.65,7.27,6.65,7.27,6.61,10974385.0,76115167.26,8.3468,0,0.1,7.27,True,9.98487140695914
sz.002789,2025-04-14,7.72,7.72,7.72,7.72,7.02,3610300.0,27871516.0,2.7459,0,0.1,7.72,True,9.971509971509974
sz.002789,2025-04-29,6.28,6.6,6.28,6.6,6.29,6824210.0,44242496.1,5.1903,1,0.05,6.6,True,4.9284578696343395
sz.002789,2025-04-30,6.62,6.93,6.62,6.93,6.6,4364143.0,29710975.36,3.3193,1,0.05,6.93,True,5.000000000000004
sz.002792,2025-04-18,13.11,14.47,13.11,14.47,13.15,25832951.0,360613887.87,8.2321,0,0.1,14.47,True,10.038022813688219
sz.002793,2025-04-01,3.76,4.09,3.73,4.09,3.72,35939990.0,143912750.0,3.3096,0,0.1,4.09,True,9.946236559139777
sz.002793,2025-04-15,4.09,4.24,4.05,4.24,3.85,24510454.0,103031969.96,2.2571,0,0.1,4.24,True,10.129870129870122
sz.002793,2025-04-24,4.3,4.72,4.3,4.72,4.29,58445548.0,270457369.58,5.382,0,0.1,4.72,True,10.023310023310007
sz.002795,2025-04-21,4.62,5.06,4.6,5.06,4.6,23194716.0,113330688.6,5.3349,0,0.1,5.06,True,10.000000000000009
sz.002796,2025-04-18,10.79,11.79,10.7,11.79,10.72,24928326.0,282146007.37,11.0036,0,0.1,11.79,True,9.981343283582067
sz.002800,2025-04-03,10.28,11.37,10.19,11.37,10.34,11239514.0,124162413.56,7.9345,0,0.1,11.37,True,9.9613152804642
sz.002800,2025-04-08,10.7,11.99,10.7,11.99,10.9,18025602.0,204833248.92,12.7251,0,0.1,11.99,True,10.000000000000009
sz.002800,2025-04-09,13.19,13.19,12.85,13.19,11.99,14814887.0,195261341.53,10.4585,0,0.1,13.19,True,10.008340283569627
sz.002800,2025-04-10,14.51,14.51,14.51,14.51,13.19,1462504.0,21220933.04,1.0324,0,0.1,14.51,True,10.007581501137231
sz.002801,2025-03-05,32.5,36.01,32.38,36.01,32.74,7438037.0,253205736.38,6.423,0,0.1,36.01,True,9.987782529016487
sz.002801,2025-03-20,35.7,39.27,34.53,39.27,35.7,10218930.0,383006000.66,8.8244,0,0.1,39.27,True,10.000000000000009
sz.002801,2025-03-26,36.66,40.41,36.31,40.41,36.74,8314087.0,326840433.04,7.1795,0,0.1,40.41,True,9.989112683723445
sz.002802,2025-04-11,13.64,14.97,13.61,14.97,13.61,2749508.0,40826961.85,1.5112,0,0.1,14.97,True,9.992652461425422
sz.002803,2025-04-10,11.33,12.39,11.33,12.39,11.26,13957190.0,168664074.2,4.8333,0,0.1,12.39,True,10.035523978685612
sz.002806,2025-04-08,10.19,11.37,9.68,11.37,10.34,12590221.0,132259467.51,7.9755,0,0.1,11.37,True,9.9613152804642
sz.002806,2025-04-18,10.87,11.98,10.73,11.98,10.89,18114037.0,208722638.78,11.4746,0,0.1,11.98,True,10.009182736455458
sz.002808,2025-03-06,2.95,3.07,2.9,3.07,2.92,4388200.0,13291697.0,2.3544,1,0.05,3.07,True,5.13698630136985
sz.002808,2025-03-17,3.04,3.22,3.02,3.22,3.07,10994772.0,34747085.84,5.899,1,0.05,3.22,True,4.885993485342022
sz.002808,2025-03-18,3.28,3.38,3.28,3.38,3.22,3530932.0,11774830.64,1.8944,1,0.05,3.38,True,4.968944099378869
sz.002808,2025-03-26,2.98,3.14,2.97,3.14,2.99,4509720.0,13828731.36,2.4196,1,0.05,3.14,True,5.0167224080267525
sz.002808,2025-03-28,3.11,3.26,3.06,3.26,3.1,8014232.0,25894021.92,4.2999,1,0.05,3.26,True,5.161290322580636
sz.002808,2025-04-01,3.03,3.26,3.03,3.26,3.1,9535200.0,30181687.0,5.1159,1,0.05,3.26,True,5.161290322580636
sz.002808,2025-04-10,3.03,3.07,3.01,3.07,2.92,5533000.0,16875715.0,2.9686,1,0.05,3.07,True,5.13698630136985
sz.002809,2025-04-17,7.81,8.71,7.81,8.71,7.92,9459479.0,81101214.52,6.8679,0,0.1,8.71,True,9.974747474747492
sz.002809,2025-04-18,9.45,9.58,9.01,9.58,8.71,33360688.0,314918571.99,24.2209,0,0.1,9.58,True,9.988518943742818
sz.002809,2025-04-21,9.82,10.54,9.6,10.54,9.58,61203587.0,630982556.72,44.4357,0,0.1,10.54,True,10.020876826722326
sz.002809,2025-04-22,9.53,11.59,9.53,11.59,10.54,59932480.0,639754284.21,43.5128,0,0.1,11.59,True,9.962049335863377
sz.002809,2025-04-24,10.12,11.9,10.12,11.9,10.82,55004732.0,615940078.15,39.9351,0,0.1,11.9,True,9.981515711645095
sz.002809,2025-04-29,12.02,13.01,12.02,13.01,11.83,54142792.0,691095166.16,39.3093,0,0.1,13.01,True,9.974640743871511
sz.002816,2025-03-10,13.41,14.75,13.4,14.75,13.41,7473565.0,107865328.75,7.4736,0,0.1,14.75,True,9.992542878448907
sz.002816,2025-04-11,11.0,12.1,10.81,12.1,11.0,5890800.0,68819786.0,5.8908,0,0.1,12.1,True,9.999999999999986
sz.002816,2025-04-14,12.3,13.31,12.03,13.31,12.1,8261400.0,102864865.0,8.2614,0,0.1,13.31,True,10.000000000000009
sz.002816,2025-04-23,9.54,10.9,9.54,10.9,9.91,7930448.0,82657581.48,7.9304,0,0.1,10.9,True,9.989909182643796
sz.002816,2025-04-30,11.55,11.77,11.55,11.77,11.21,9848854.0,115300814.91,9.8489,1,0.05,11.77,True,4.995539696699369
sz.002819,2025-04-08,22.56,25.61,22.56,25.61,23.28,5047540.0,119743256.1,2.1448,0,0.1,25.61,True,10.008591065292084
sz.002820,2025-04-16,11.08,12.3,10.98,12.3,11.18,27794063.0,325298478.5,13.8738,0,0.1,12.3,True,10.017889087656528
sz.002820,2025-04-17,12.5,13.53,12.5,13.53,12.3,67035166.0,885217276.49,33.4614,0,0.1,13.53,True,9.999999999999986
sz.002821,2025-04-24,69.88,73.77,69.18,73.77,67.06,8606347.0,624139511.59,2.6781,0,0.1,73.77,True,10.005964807634937
sz.002822,2025-03-07,3.49,3.5,3.24,3.5,3.33,25456964.0,86412902.4,4.6645,1,0.05,3.5,True,5.105105105105112
sz.002822,2025-04-21,3.13,3.28,3.13,3.28,3.12,9683293.0,31456475.11,1.7216,1,0.05,3.28,True,5.12820512820511
sz.002824,2025-03-05,18.66,20.52,18.36,20.52,18.65,29857123.0,587028389.91,15.7845,0,0.1,20.52,True,10.026809651474533
sz.002825,2025-04-09,6.99,7.92,6.6,7.92,7.2,18826192.0,141395249.01,7.2267,0,0.1,7.92,True,9.999999999999986
sz.002828,2025-04-09,7.24,8.13,6.77,8.13,7.39,16578778.0,126521636.14,8.6221,0,0.1,8.13,True,10.01353179972937
sz.002829,2025-03-21,21.29,22.73,21.25,22.73,20.66,23914933.0,533892241.2,16.7057,0,0.1,22.73,True,10.019361084220723
sz.002836,2025-04-17,8.81,8.81,8.81,8.81,8.01,6988582.0,61569407.42,3.0332,0,0.1,8.81,True,9.987515605493137
sz.002836,2025-04-18,9.69,9.69,9.69,9.69,8.81,2566848.0,24872757.12,1.1141,0,0.1,9.69,True,9.98864926220202
sz.002838,2025-03-14,13.74,15.25,13.74,15.25,13.86,24017566.0,355593339.13,6.1541,0,0.1,15.25,True,10.02886002886003
sz.002838,2025-03-19,15.03,16.56,14.95,16.56,15.05,20234995.0,327123604.54,5.1849,0,0.1,16.56,True,10.033222591362122
sz.002838,2025-03-27,15.9,17.53,15.85,17.53,15.94,21436816.0,366687121.34,5.4928,0,0.1,17.53,True,9.974905897114184
sz.002838,2025-04-11,14.59,16.12,14.5,16.12,14.65,16525637.0,257069315.22,4.1601,0,0.1,16.12,True,10.03412969283277
sz.002843,2025-04-14,19.64,21.18,19.34,21.18,19.25,17853500.0,362468187.0,7.1188,0,0.1,21.18,True,10.025974025974026
sz.002843,2025-04-17,20.31,22.34,20.31,22.34,20.31,18226210.0,395905397.18,7.2674,0,0.1,22.34,True,9.995076317085182
sz.002846,2025-04-08,8.68,8.68,8.41,8.68,7.89,10110800.0,87700063.0,3.9339,0,0.1,8.68,True,10.012674271229404
sz.002847,2025-04-08,69.32,77.02,69.32,77.02,70.02,7445320.0,543803265.26,3.0423,0,0.1,77.02,True,9.99714367323621
sz.002849,2025-04-10,13.55,14.54,13.55,14.54,13.22,4821940.0,68701819.6,2.539,0,0.1,14.54,True,9.98487140695914
sz.002851,2025-03-12,61.88,66.9,59.37,66.9,60.82,42454396.0,2704248954.05,9.3004,0,0.1,66.9,True,9.99671160802369
sz.002851,2025-04-10,50.88,50.88,49.17,50.88,46.25,44667046.0,2246069921.14,9.7845,0,0.1,50.88,True,10.01081081081081
sz.002853,2025-03-03,13.13,14.49,13.06,14.49,13.17,6303450.0,88425695.0,4.7634,0,0.1,14.49,True,10.022779043280195
sz.002853,2025-04-10,12.5,13.57,12.5,13.57,12.34,1114500.0,14748062.0,0.8422,0,0.1,13.57,True,9.967585089141018
sz.002856,2025-03-26,8.94,9.59,8.91,9.59,8.72,8522640.0,80972271.6,7.0396,0,0.1,9.59,True,9.977064220183474
sz.002861,2025-03-24,14.58,15.58,14.53,15.58,14.16,13461238.0,208240202.44,8.9641,0,0.1,15.58,True,10.028248587570632
sz.002861,2025-03-25,15.75,17.14,15.6,17.14,15.58,58888758.0,955531863.73,39.2152,0,0.1,17.14,True,10.01283697047497
sz.002861,2025-04-14,12.94,13.32,12.7,13.32,12.11,8479490.0,111961962.8,5.6467,0,0.1,13.32,True,9.991742361684564
sz.002861,2025-04-28,12.21,13.53,12.0,13.53,12.3,25741701.0,333656516.22,17.1419,0,0.1,13.53,True,9.999999999999986
sz.002861,2025-04-30,14.53,14.53,13.88,14.53,13.21,47268116.0,679080162.77,31.4767,0,0.1,14.53,True,9.99242997728993
sz.002863,2025-03-20,5.07,5.57,5.04,5.57,5.06,33705727.0,182961501.15,5.6225,0,0.1,5.57,True,10.079051383399218
sz.002866,2025-04-18,14.46,15.92,14.34,15.92,14.47,16682366.0,254490517.72,9.2032,0,0.1,15.92,True,10.02073255010365
sz.002868,2025-03-20,15.59,17.22,15.57,17.22,15.65,6258350.0,103443838.4,4.094,0,0.1,17.22,True,10.031948881789132
sz.002868,2025-04-03,15.34,16.31,15.34,16.31,14.83,3090000.0,50173857.0,2.0214,0,0.1,16.31,True,9.97977073499663
sz.002868,2025-04-21,13.86,15.25,13.86,15.25,13.86,2563200.0,38829183.0,1.6768,0,0.1,15.25,True,10.02886002886003
sz.002868,2025-04-28,16.78,16.78,16.78,16.78,15.25,5433402.0,91172485.56,3.5543,0,0.1,16.78,True,10.032786885245915
sz.002868,2025-04-30,17.0,17.62,15.94,17.62,16.78,10012851.0,168375539.32,6.5003,1,0.05,17.62,True,5.005959475566146
sz.002875,2025-03-11,12.55,13.94,12.3,13.94,12.67,17187017.0,226269949.11,9.4217,0,0.1,13.94,True,10.023677979479073
sz.002879,2025-03-04,17.23,19.36,17.22,19.36,17.6,19828091.0,367013109.18,14.3803,0,0.1,19.36,True,9.999999999999986
sz.002880,2025-04-07,29.99,30.51,28.34,30.51,27.74,12568799.0,381742902.79,5.5609,0,0.1,30.51,True,9.985580389329506
sz.002881,2025-04-14,44.99,44.99,44.5,44.99,40.9,3946886.0,177505836.14,2.1799,0,0.1,44.99,True,10.000000000000009
sz.002882,2025-04-15,15.76,17.23,15.67,17.23,15.66,10503900.0,177269387.0,4.2559,0,0.1,17.23,True,10.025542784163477
sz.002885,2025-03-06,13.59,14.94,13.59,14.94,13.58,37108153.0,546499997.5,15.9614,0,0.1,14.94,True,10.014727540500722
sz.002885,2025-03-18,16.49,16.49,16.48,16.49,14.99,15565268.0,256671239.32,6.6951,0,0.1,16.49,True,10.006671114076049
sz.002888,2025-03-13,18.86,20.74,18.86,20.74,18.85,15694989.0,322158119.73,20.4119,0,0.1,20.74,True,10.026525198938984
sz.002890,2025-03-19,11.66,12.42,11.17,12.42,11.29,5155211.0,62758340.92,3.1924,0,0.1,12.42,True,10.008857395925608
sz.002890,2025-04-08,9.76,10.73,9.4,10.73,9.75,5249394.0,53503703.59,3.2507,0,0.1,10.73,True,10.051282051282051
sz.002891,2025-04-24,47.82,53.44,47.61,53.44,48.58,11967650.0,622063481.39,4.0566,0,0.1,53.44,True,10.004116920543439
sz.002892,2025-03-06,17.82,19.38,17.72,19.38,17.62,58701144.0,1117804195.54,14.805,0,0.1,19.38,True,9.98864926220202
sz.002896,2025-03-17,96.8,108.46,94.0,108.46,98.6,25795113.0,2644229428.81,17.0635,0,0.1,108.46,True,10.000000000000009
sz.002896,2025-04-09,67.0,74.06,62.55,74.06,67.33,21302959.0,1467997306.38,14.0919,0,0.1,74.06,True,9.995544333877927
sz.002899,2025-03-17,24.85,27.01,24.73,27.01,24.55,17570218.0,463500589.86,11.8881,0,0.1,27.01,True,10.020366598778008
sz.002899,2025-04-10,17.03,18.38,17.03,18.38,16.71,6602536.0,118651972.68,4.4673,0,0.1,18.38,True,9.994015559545177
sz.002899,2025-04-14,19.89,21.09,19.6,21.09,19.17,9756079.0,203468353.39,6.601,0,0.1,21.09,True,10.015649452269159
sz.002900,2025-04-01,10.1,11.06,10.06,11.06,10.05,9390297.0,101553675.2,5.4254,0,0.1,11.06,True,10.049751243781092
sz.002900,2025-04-02,12.17,12.17,12.17,12.17,11.06,4961800.0,60385106.0,2.8668,0,0.1,12.17,True,10.036166365280286
sz.002900,2025-04-03,13.39,13.39,13.39,13.39,12.17,8969490.0,120101471.1,5.1823,0,0.1,13.39,True,10.024650780608058
sz.002900,2025-04-08,12.33,15.07,12.33,15.07,13.7,71777175.0,969508577.6,41.4705,0,0.1,15.07,True,10.000000000000009
sz.002900,2025-04-09,13.56,16.58,13.56,16.58,15.07,67610797.0,966078942.94,39.0633,0,0.1,16.58,True,10.019907100199067
sz.002901,2025-04-30,33.32,36.96,33.32,36.96,33.6,4996990.0,180402158.54,1.732,0,0.1,36.96,True,10.000000000000009
sz.002903,2025-03-18,19.3,20.27,19.11,20.27,18.43,19342220.0,388594968.7,18.5828,0,0.1,20.27,True,9.983722192078126
sz.002903,2025-03-19,22.3,22.3,22.3,22.3,20.27,4307497.0,96057183.1,4.1384,0,0.1,22.3,True,10.01480019733596
sz.002903,2025-03-20,24.53,24.53,24.53,24.53,22.3,8248985.0,202347602.05,7.9251,0,0.1,24.53,True,10.000000000000009
sz.002905,2025-03-12,7.43,8.14,7.42,8.14,7.4,12674088.0,100450631.8,3.627,0,0.1,8.14,True,10.000000000000009
sz.002905,2025-03-13,8.95,8.95,8.95,8.95,8.14,12249444.0,109632523.8,3.5054,0,0.1,8.95,True,9.950859950859936
sz.002905,2025-03-14,9.85,9.85,9.85,9.85,8.95,3521218.0,34683997.3,1.0077,0,0.1,9.85,True,10.05586592178771
sz.002905,2025-03-17,9.84,10.84,9.05,10.84,9.85,68704151.0,672777495.28,19.6612,0,0.1,10.84,True,10.050761421319798
sz.002907,2025-03-21,14.39,14.39,14.39,14.39,13.08,9088523.0,130783845.97,2.9423,0,0.1,14.39,True,10.015290519877684
sz.002907,2025-04-22,13.16,14.48,13.1,14.48,13.16,10548501.0,146175521.28,3.415,0,0.1,14.48,True,10.030395136778125
sz.002908,2025-04-28,8.73,9.66,8.73,9.66,8.78,46991998.0,445780734.52,15.062,0,0.1,9.66,True,10.022779043280195
sz.002909,2025-04-16,5.67,6.07,5.67,6.07,5.52,24315454.0,146452509.98,6.3819,0,0.1,6.07,True,9.96376811594204
sz.002910,2025-03-14,9.13,9.96,9.13,9.96,9.05,32923756.0,316801922.33,19.2467,0,0.1,9.96,True,10.055248618784528
sz.002910,2025-04-22,9.65,10.73,9.51,10.73,9.75,17291955.0,180945586.5,10.1086,0,0.1,10.73,True,10.051282051282051
sz.002915,2025-04-22,12.31,13.54,12.3,13.54,12.31,17996130.0,234124649.0,6.242,0,0.1,13.54,True,9.991876523151898
sz.002915,2025-04-23,13.99,14.89,13.59,14.89,13.54,39205087.0,561279745.27,13.5984,0,0.1,14.89,True,9.970457902511098
sz.002915,2025-04-24,15.99,16.38,14.66,16.38,14.89,49450208.0,783348359.92,17.152,0,0.1,16.38,True,10.00671591672262
sz.002915,2025-04-29,19.37,19.43,18.18,19.43,17.66,37955008.0,723887306.0,13.1648,0,0.1,19.43,True,10.02265005662515
sz.002915,2025-04-30,21.37,21.37,20.0,21.37,19.43,80944227.0,1693430432.58,28.0758,0,0.1,21.37,True,9.984559958826566
sz.002917,2025-03-03,14.86,15.86,14.86,15.86,14.42,23582300.0,371432447.0,9.0511,0,0.1,15.86,True,9.986130374479885
sz.002921,2025-03-10,13.64,15.14,13.62,15.14,13.76,8909948.0,130223269.47,8.0679,0,0.1,15.14,True,10.029069767441868
sz.002921,2025-03-11,16.65,16.65,16.65,16.65,15.14,3438093.0,57244248.45,3.1132,0,0.1,16.65,True,9.97357992073975
sz.002921,2025-03-12,17.73,18.32,17.48,18.32,16.65,23220079.0,421188544.17,21.0255,0,0.1,18.32,True,10.030030030030046
sz.002923,2025-03-12,9.65,10.65,9.63,10.65,9.68,24592140.0,255898659.9,9.5287,0,0.1,10.65,True,10.0206611570248
sz.002923,2025-03-14,10.2,11.28,10.2,11.28,10.25,15768125.0,173293642.72,6.1097,0,0.1,11.28,True,10.048780487804866
sz.002923,2025-03-25,11.82,13.24,11.7,13.24,12.04,22417760.0,286911496.35,8.6862,0,0.1,13.24,True,9.966777408637872
sz.002923,2025-03-28,13.51,15.29,13.51,15.29,13.9,25508587.0,382350330.01,9.8838,0,0.1,15.29,True,9.999999999999986
