code,date,close,preclose,streak,yizi,open_gap,turn_pct,amount,circ_mcap_yuan,gain20_before,isST,board_pct
sz.002401,2025-07-23,22.64,20.58,1,False,-2.82,29.0161,2312625546.46,7970146045.0,44.76,0,0.1
sz.002402,2025-08-22,36.14,32.85,1,False,3.77,21.7187,6237507788.74,28719526439.0,53.4,0,0.1
sz.002402,2025-08-25,39.75,36.14,2,False,8.0,8.819,2808497063.44,31845980989.0,58.75,0,0.1
sz.002403,2025-08-05,15.64,14.22,1,False,0.07,6.7041,306177228.0,4567014633.0,12.28,0,0.1
sz.002408,2025-07-25,5.38,4.89,1,False,0.2,4.7126,703467545.35,14927376509.0,19.03,0,0.1
sz.002410,2025-08-26,15.36,13.96,1,False,1.5,11.1561,2677389779.89,23999334713.0,16.36,0,0.1
sz.002413,2025-07-03,6.14,5.58,1,False,0.0,7.0223,527648595.52,7513899940.0,22.55,0,0.1
sz.002416,2025-07-01,13.22,12.02,1,False,-0.5,8.4715,1304065622.31,15393562206.0,18.67,0,0.1
sz.002418,2025-08-11,4.2,3.82,1,False,0.0,12.5367,572463110.0,4566298228.0,16.34,0,0.1
sz.002418,2025-08-14,4.65,4.23,1,False,5.44,7.6238,401046452.6,5260453483.0,27.75,0,0.1
sz.002421,2025-08-19,3.8,3.45,1,False,4.06,13.1432,988128414.0,7518172241.0,11.76,0,0.1
sz.002423,2025-08-28,14.23,12.94,1,False,-0.31,7.7582,2476008977.52,31914735087.0,16.07,0,0.1
sz.002424,2025-07-01,5.7,5.18,1,False,0.0,13.1111,888938669.14,6780046443.0,41.44,0,0.1
sz.002424,2025-07-31,5.94,5.4,1,False,0.0,9.3326,645026602.99,6911542368.0,1.19,0,0.1
sz.002424,2025-08-01,6.53,5.94,2,False,2.53,9.6799,749461034.28,7742446041.0,13.17,0,0.1
sz.002425,2025-07-08,3.34,3.18,1,False,0.94,3.0465,95715250.34,3141810285.0,13.22,1,0.1
sz.002425,2025-08-26,3.75,3.57,1,False,-0.56,2.915,102260945.0,3508094168.0,19.05,1,0.1
sz.002428,2025-07-29,24.99,22.72,1,False,1.1,12.9231,2076949080.67,16071601092.0,23.16,0,0.1
sz.002428,2025-08-19,25.82,23.47,1,False,0.13,17.227,2776157295.21,16115152349.0,23.07,0,0.1
sz.002428,2025-08-20,28.4,25.82,2,False,5.54,10.1643,1850437990.31,18205267360.0,38.2,0,0.1
sz.002429,2025-08-21,5.47,4.97,1,False,2.41,6.7319,1654958799.79,24583829228.0,16.63,0,0.1
sz.002434,2025-08-06,8.69,7.9,1,False,0.0,6.2409,683670271.96,10954674357.0,19.86,0,0.1
sz.002436,2025-07-28,17.89,16.26,1,False,3.14,11.2599,2979277069.49,26459178763.0,35.12,0,0.1
sz.002436,2025-08-29,21.0,19.09,1,False,-1.0,17.1641,5174399499.2,30146640367.0,15.13,0,0.1
sz.002437,2025-07-10,3.14,2.85,1,False,0.35,13.8918,892686467.89,6425995680.0,1.62,0,0.1
sz.002445,2025-08-19,2.64,2.4,1,False,0.0,14.5101,887696238.87,6117781675.0,2.33,0,0.1
sz.002453,2025-07-30,6.22,5.65,1,False,-0.18,4.8727,181032887.38,3715247961.0,1.97,0,0.1
sz.002454,2025-08-13,9.59,8.72,1,False,1.83,4.1031,241597347.89,5888166213.0,15.54,0,0.1
sz.002457,2025-07-21,12.76,11.6,1,False,4.31,22.3263,934086033.31,4183792358.0,2.65,0,0.1
sz.002459,2025-07-10,11.81,10.74,1,False,0.09,6.4815,2456877300.32,37905998616.0,19.17,0,0.1
sz.002460,2025-08-11,40.51,36.83,1,False,5.89,8.43,4032601386.66,47836315381.0,14.47,0,0.1
sz.002463,2025-08-13,58.28,52.98,1,False,1.66,5.7323,6247587536.66,108989193459.0,19.16,0,0.1
sz.002466,2025-07-24,40.29,36.63,1,False,-1.39,7.9122,4540828886.27,57390218729.0,28.15,0,0.1
sz.002466,2025-08-11,44.91,40.83,1,False,9.85,5.6926,3720420988.1,65355391001.0,31.2,0,0.1
sz.002468,2025-07-10,12.1,11.0,1,False,1.73,3.4863,612214933.48,17560592418.0,4.76,0,0.1
sz.002468,2025-07-25,15.14,13.76,1,False,1.24,3.6086,794596491.74,22019522578.0,41.89,0,0.1
sz.002468,2025-08-20,19.01,17.28,1,False,-0.41,3.9383,1063039461.4,26992343432.0,46.34,0,0.1
sz.002471,2025-08-08,4.97,4.52,1,False,-0.22,19.9966,1267219668.46,6337175662.0,6.42,0,0.1
sz.002476,2025-08-20,5.67,5.15,1,False,0.19,18.9221,649393060.99,3431929125.0,16.19,0,0.1
sz.002484,2025-08-04,26.18,23.8,1,False,7.14,7.9024,1684274925.71,21313460793.0,23.37,0,0.1
sz.002484,2025-08-29,33.31,30.28,1,False,4.03,16.6714,4400009964.53,26392564299.0,39.96,0,0.1
sz.002485,2025-07-09,4.35,4.14,1,False,0.72,1.7793,40869085.44,2296919319.0,10.69,1,0.1
sz.002485,2025-07-21,4.59,4.37,1,False,0.0,0.9861,24247690.0,2458948383.0,11.14,1,0.1
sz.002490,2025-07-30,6.13,5.57,1,False,0.36,24.5299,781821212.37,3187217283.0,-2.23,0,0.1
sz.002490,2025-08-05,6.39,5.81,1,False,0.0,8.6532,294056115.17,3398235510.0,9.61,0,0.1
sz.002491,2025-08-14,5.58,5.07,1,False,1.97,4.8384,309694241.2,6400757300.0,10.71,0,0.1
sz.002492,2025-08-14,7.69,6.99,1,False,-1.14,12.5897,371252104.85,2948855849.0,19.04,0,0.1
sz.002497,2025-07-21,13.21,12.01,1,False,9.99,5.5036,767545374.71,13946242000.0,19.33,0,0.1
sz.002497,2025-07-22,14.53,13.21,2,False,9.99,17.927,2724706615.09,15198898952.0,28.36,0,0.1
sz.002501,2025-08-12,2.24,2.04,1,False,-0.49,8.5777,661072345.54,7706871837.0,8.21,0,0.1
sz.002506,2025-07-10,2.86,2.6,1,False,-0.38,8.6864,1421853359.3,16368729961.0,27.68,0,0.1
sz.002510,2025-08-19,7.6,6.91,1,False,-0.14,20.5859,1510128571.72,7335742288.0,13.43,0,0.1
sz.002511,2025-07-14,7.77,7.06,1,False,3.82,4.5353,437895807.15,9655277648.0,14.43,0,0.1
sz.002516,2025-08-13,6.13,5.57,1,False,0.9,3.1084,266933265.24,8587481188.0,17.21,0,0.1
sz.002518,2025-08-15,28.82,26.2,1,False,0.08,6.5361,1028266771.72,15732115049.0,25.63,0,0.1
sz.002518,2025-08-19,33.74,30.67,1,False,9.78,3.5057,666586150.65,19014352359.0,47.98,0,0.1
sz.002520,2025-07-08,6.74,6.13,1,False,0.33,15.0975,709600137.0,4700116821.0,7.67,0,0.1
sz.002520,2025-07-09,7.41,6.74,2,False,1.04,23.0615,1199067316.02,5199433324.0,17.43,0,0.1
sz.002527,2025-07-14,15.79,14.35,1,False,1.53,11.1922,900073530.26,8041971465.0,10.81,0,0.1
sz.002528,2025-07-08,3.14,2.99,1,False,0.0,2.8134,90959278.29,3233073089.0,18.05,1,0.1
sz.002528,2025-08-07,3.0,2.86,1,False,0.35,4.2199,131927552.53,3126319404.0,-3.85,1,0.1
sz.002529,2025-08-26,6.85,6.52,1,False,3.53,1.438,25451631.7,1769932663.0,9.08,1,0.1
sz.002530,2025-08-29,11.7,10.64,1,False,5.26,17.5481,1385118866.62,7893269736.0,15.04,0,0.1
sz.002533,2025-08-01,11.06,10.05,1,False,0.3,15.5029,1072521215.83,6918197343.0,12.74,0,0.1
sz.002534,2025-07-21,12.67,11.52,1,False,0.17,2.1105,187851330.03,8900797443.0,14.66,0,0.1
sz.002534,2025-07-22,13.94,12.67,2,False,6.55,5.9708,585278657.67,9802349060.0,23.14,0,0.1
sz.002536,2025-08-06,19.59,17.81,1,False,8.87,3.9524,421165054.76,10655931959.0,29.31,0,0.1
sz.002536,2025-08-13,24.48,22.25,1,False,0.94,17.959,2326744475.18,12955868785.0,56.82,0,0.1
sz.002536,2025-08-14,26.93,24.48,2,False,5.8,20.7571,2922538467.13,14079705099.0,70.55,0,0.1
sz.002536,2025-08-15,29.62,26.93,3,False,-0.63,26.5284,4055919629.13,15288971929.0,85.01,0,0.1
sz.002536,2025-08-18,32.58,29.62,4,False,6.35,18.3877,3196920013.98,17386187582.0,105.55,0,0.1
sz.002537,2025-07-07,11.17,10.15,1,False,2.96,21.0816,2715465338.38,12880736464.0,32.98,0,0.1
sz.002537,2025-08-26,11.76,10.69,1,False,-0.56,10.6333,1396640227.59,13134588769.0,14.17,0,0.1
sz.002539,2025-08-26,11.53,10.48,1,False,-0.48,6.7786,669213698.96,9872447098.0,7.56,0,0.1
sz.002542,2025-07-17,3.69,3.35,1,False,3.88,7.4205,478591543.02,6449586187.0,18.27,0,0.1
sz.002542,2025-07-21,4.19,3.81,1,False,7.61,6.0145,440235616.0,7319571303.0,35.16,0,0.1
sz.002542,2025-07-22,4.61,4.19,2,True,10.02,1.0409,84390014.6,8107408454.0,35.19,0,0.1
sz.002543,2025-08-06,12.97,11.79,1,False,1.02,1.7477,144420931.9,8263485261.0,14.17,0,0.1
sz.002546,2025-07-10,6.31,5.74,1,False,3.83,15.3579,762932128.03,4967685218.0,11.29,0,0.1
sz.002549,2025-07-01,11.33,10.3,2,False,10.0,6.2661,491532377.5,7844311095.0,8.73,0,0.1
sz.002549,2025-07-02,12.46,11.33,3,False,2.03,27.0574,2216127768.99,8190468297.0,20.97,0,0.1
sz.002549,2025-08-12,13.65,12.41,1,False,0.56,12.0457,1083366278.03,8993800925.0,22.42,0,0.1
sz.002549,2025-08-13,15.02,13.65,2,False,5.42,7.9704,816026379.46,10238211124.0,35.32,0,0.1
sz.002549,2025-08-15,16.68,15.16,1,False,1.65,14.5563,1629264074.82,11192844849.0,40.29,0,0.1
sz.002549,2025-08-28,16.76,15.24,1,False,1.71,17.9241,2023984153.06,11291970883.0,42.15,0,0.1
sz.002550,2025-07-16,10.69,9.72,1,False,0.21,14.3924,1420909172.05,9872635363.0,25.18,0,0.1
sz.002551,2025-08-07,4.22,3.84,1,False,0.26,5.5839,140809753.91,2521709807.0,5.5,0,0.1
sz.002551,2025-08-08,4.64,4.22,2,True,9.95,5.7488,162985656.16,2835124829.0,17.17,0,0.1
sz.002551,2025-08-15,4.87,4.43,1,False,1.13,8.3731,246476844.64,2943674919.0,28.16,0,0.1
sz.002552,2025-07-08,16.3,14.82,1,False,-0.27,5.9895,303917010.2,5074163289.0,18.55,0,0.1
sz.002552,2025-07-14,17.01,15.46,1,False,0.58,9.005,476083205.09,5286876236.0,23.98,0,0.1
sz.002553,2025-08-19,30.0,27.27,1,False,-0.44,21.7771,1550215896.07,7118559845.0,21.7,0,0.1
sz.002553,2025-08-20,33.0,30.0,2,False,8.33,9.84,807245170.64,8203711084.0,33.66,0,0.1
sz.002555,2025-08-26,19.46,17.69,1,False,7.46,8.4646,2617766440.16,30926050140.0,14.61,0,0.1
sz.002558,2025-08-04,26.53,24.12,1,False,5.51,4.5197,2265181567.47,50117962862.0,8.82,0,0.1
sz.002562,2025-07-04,5.42,4.93,1,False,9.94,31.7342,1201618381.39,3786509133.0,14.35,0,0.1
sz.002562,2025-07-07,5.96,5.42,2,False,-1.85,26.5369,1057195870.75,3983871028.0,24.17,0,0.1
sz.002562,2025-07-14,6.26,5.69,1,False,0.35,21.8099,933999989.28,4282458834.0,36.09,0,0.1
sz.002562,2025-08-13,6.86,6.24,1,False,3.04,18.5919,868674970.78,4672330266.0,9.94,0,0.1
sz.002564,2025-07-10,6.11,5.55,1,False,0.0,4.8997,253439444.09,5172550240.0,8.53,0,0.1
sz.002564,2025-07-30,8.28,7.53,1,False,0.0,9.0172,607782405.56,6740256461.0,46.81,0,0.1
sz.002564,2025-08-29,9.19,8.35,1,False,2.63,2.614,203594599.38,7788622777.0,10.06,0,0.1
sz.002565,2025-07-28,7.28,6.62,1,False,0.45,9.3075,704331911.26,7567358703.0,18.76,0,0.1
sz.002565,2025-08-11,8.23,7.48,1,False,0.53,5.3472,453413594.49,8479458305.0,30.43,0,0.1
sz.002568,2025-08-22,28.27,25.7,1,False,5.6,3.3869,684359989.24,20206087846.0,12.36,0,0.1
sz.002569,2025-07-01,10.27,9.78,1,False,0.0,2.3782,33714418.0,1417644353.0,7.76,1,0.1
sz.002569,2025-07-28,9.55,9.1,1,False,-0.66,2.3675,30981004.0,1308595734.0,-2.35,1,0.1
sz.002570,2025-07-30,7.39,6.72,1,False,-1.93,38.9112,2917682567.81,7498310429.0,11.97,0,0.1
sz.002575,2025-08-20,8.84,8.04,1,False,0.0,10.3738,511635388.1,4931995875.0,0.91,0,0.1
sz.002575,2025-08-22,9.32,8.47,1,False,7.56,21.7986,1167179415.95,5354377877.0,6.15,0,0.1
sz.002576,2025-08-20,21.04,19.13,1,False,1.93,7.16,236027237.28,3296469794.0,21.27,0,0.1
sz.002578,2025-07-21,3.75,3.41,1,False,1.47,4.9793,156035755.31,3133688577.0,16.82,0,0.1
sz.002579,2025-07-03,15.6,14.18,1,False,-2.68,38.4948,3329203126.64,8648448951.0,88.41,0,0.1
sz.002581,2025-07-01,9.83,8.94,1,False,-0.56,7.636,281692902.89,3689011300.0,18.15,0,0.1
sz.002581,2025-07-03,10.86,9.87,1,False,0.0,8.8485,369903452.05,4180408567.0,33.42,0,0.1
sz.002581,2025-08-19,7.69,7.32,1,False,0.14,2.6531,80726620.19,3042728137.0,2.4,1,0.1
sz.002583,2025-08-20,13.86,12.6,1,False,0.08,12.0301,2064140237.01,17158130332.0,17.66,0,0.1
sz.002586,2025-08-12,3.33,3.17,1,False,0.0,1.3622,39852166.52,2925573816.0,7.42,1,0.1
sz.002592,2025-07-25,6.87,6.54,1,False,-0.92,3.5997,63798446.13,1772326753.0,11.89,1,0.1
sz.002592,2025-08-04,7.37,7.02,1,False,-1.0,2.2525,42763596.0,1898494828.0,14.8,1,0.1
sz.002592,2025-08-15,7.47,7.11,1,False,-0.14,1.9166,37046187.47,1932911795.0,16.54,1,0.1
sz.002593,2025-08-26,5.64,5.13,1,False,2.14,12.1534,373135770.16,3070217142.0,13.48,0,0.1
sz.002596,2025-07-24,4.88,4.44,1,False,-3.6,19.9568,1078824699.64,5405800026.0,29.44,0,0.1
sz.002598,2025-08-15,13.26,12.05,1,False,3.73,17.3378,631696073.47,3643461532.0,20.11,0,0.1
sz.002600,2025-08-18,11.13,10.12,1,False,3.26,6.2145,4670391717.53,75153137300.0,21.11,0,0.1
sz.002600,2025-08-19,12.24,11.13,2,False,2.43,9.0361,7297420462.51,80758518194.0,34.8,0,0.1
sz.002600,2025-08-25,13.56,12.33,1,False,0.73,9.9793,8994489431.58,90131466451.0,47.87,0,0.1
sz.002600,2025-08-26,14.92,13.56,2,False,3.32,8.3361,8277110160.87,99292356868.0,62.7,0,0.1
sz.002600,2025-08-28,16.26,14.78,1,False,-2.23,11.4136,11987649140.96,105029518653.0,80.47,0,0.1
sz.002602,2025-07-14,12.77,12.16,1,False,1.4,3.4041,2893191203.77,84991369342.0,28.08,1,0.1
sz.002602,2025-07-21,11.74,11.18,1,False,2.59,1.7414,1397952084.27,80277482731.0,12.56,1,0.1
sz.002602,2025-07-22,12.33,11.74,2,False,4.09,2.9016,2448946815.53,84399876466.0,18.1,1,0.1
sz.002602,2025-08-04,13.53,12.89,1,False,0.39,2.5436,2333990435.1,91759334608.0,10.45,1,0.1
sz.002602,2025-08-05,14.21,13.53,2,False,-0.22,2.3779,2273668557.1,95616659956.0,11.45,1,0.1
sz.002602,2025-08-21,14.09,13.42,1,False,0.89,2.6171,2501272668.21,95574210699.0,9.48,1,0.1
sz.002602,2025-08-29,15.53,14.79,1,False,0.81,2.3667,2476327370.27,104632077165.0,20.48,1,0.1
sz.002611,2025-08-06,15.64,14.22,1,False,0.28,20.214,3083758584.38,15255558447.0,31.43,0,0.1
sz.002611,2025-08-07,17.2,15.64,2,False,3.58,32.9528,5494306322.75,16673260915.0,42.86,0,0.1
sz.002611,2025-08-13,18.98,17.25,1,False,0.0,23.0647,4213864198.04,18269755072.0,52.21,0,0.1
sz.002611,2025-08-25,20.22,18.38,1,False,2.01,20.8032,4120165114.68,19805439138.0,45.47,0,0.1
sz.002613,2025-07-23,4.41,4.01,1,False,0.25,10.9531,361892933.31,3304022910.0,21.82,0,0.1
sz.002613,2025-08-21,4.59,4.17,1,False,-0.96,24.372,846127825.38,3471720931.0,3.85,0,0.1
sz.002620,2025-08-22,4.69,4.47,1,False,0.45,4.7557,69260072.5,1456359158.0,20.88,1,0.1
sz.002620,2025-08-25,4.92,4.69,2,False,3.84,2.4052,37043185.5,1540129116.0,23.93,1,0.1
sz.002620,2025-08-27,5.35,5.1,1,False,1.57,5.4695,91695637.46,1676490309.0,38.6,1,0.1
sz.002620,2025-08-29,5.57,5.3,1,False,3.58,2.7339,47718840.5,1745449376.0,44.3,1,0.1
sz.002622,2025-08-12,3.56,3.24,1,False,0.93,11.1261,323923866.36,2911387336.0,15.21,0,0.1
sz.002622,2025-08-20,3.96,3.6,1,False,1.11,9.8452,321582270.4,3266386365.0,30.26,0,0.1
sz.002622,2025-08-22,4.21,3.83,1,False,1.57,17.1717,584981953.7,3406663019.0,37.58,0,0.1
sz.002623,2025-07-02,17.16,15.6,1,False,6.79,4.106,139622706.88,3400455599.0,16.5,0,0.1
sz.002623,2025-07-03,18.88,17.16,2,True,10.02,1.293,48491089.92,3750277643.0,28.52,0,0.1
sz.002623,2025-07-04,20.77,18.88,3,False,10.01,18.3145,755248607.6,4123774100.0,39.77,0,0.1
sz.002623,2025-07-08,24.62,22.38,1,False,-6.08,23.3489,1025573187.75,4392383315.0,65.23,0,0.1
sz.002623,2025-07-11,26.74,24.31,1,False,2.92,23.6549,1204530473.35,5092097085.0,81.41,0,0.1
sz.002625,2025-08-20,49.53,45.03,1,False,-0.4,4.1132,4246312059.65,103236216563.0,27.39,0,0.1
sz.002628,2025-07-10,4.93,4.48,1,False,-0.22,13.0455,467399678.51,3582842195.0,16.0,0,0.1
sz.002628,2025-07-21,5.53,5.03,1,False,6.76,4.1862,173733467.1,4150147320.0,20.22,0,0.1
sz.002629,2025-07-17,6.7,6.09,1,False,0.0,13.198,305599502.65,2315498580.0,11.3,0,0.1
sz.002630,2025-08-25,2.76,2.63,1,True,4.94,1.2463,35439843.48,2843604548.0,4.94,1,0.1
sz.002633,2025-07-10,16.21,14.74,1,True,9.97,1.1501,27856074.5,2422056734.0,19.99,0,0.1
sz.002635,2025-08-20,15.72,14.29,1,False,2.87,7.9384,485959980.02,6121636350.0,16.79,0,0.1
sz.002636,2025-07-03,10.31,9.37,1,False,-0.32,4.7473,347941476.08,7329249807.0,16.1,0,0.1
sz.002636,2025-07-04,11.34,10.31,2,True,9.99,0.8821,72453267.18,8213724882.0,28.72,0,0.1
sz.002636,2025-07-07,12.47,11.34,3,False,-0.97,11.5387,1012585208.22,8775557110.0,41.38,0,0.1
sz.002636,2025-07-08,13.72,12.47,4,False,3.13,8.7743,835302809.54,9519879757.0,57.16,0,0.1
sz.002636,2025-07-09,15.09,13.72,5,True,9.99,0.9891,108110479.11,10930186949.0,71.87,0,0.1
sz.002636,2025-08-15,13.55,12.32,1,False,-1.06,8.427,789510880.03,9368824968.0,12.17,0,0.1
sz.002636,2025-08-28,14.6,13.27,1,False,-0.45,7.9658,794755006.84,9977089644.0,21.77,0,0.1
sz.002639,2025-07-23,11.44,10.4,1,False,5.29,32.1912,2372425620.28,7369795535.0,12.6,0,0.1
sz.002640,2025-07-09,5.45,4.95,1,False,0.0,32.6903,2410645602.85,7374192353.0,4.21,0,0.1
sz.002640,2025-07-10,6.0,5.45,2,False,4.22,49.8707,4091155830.0,8203525978.0,17.88,0,0.1
sz.002640,2025-08-21,6.06,5.51,1,False,0.36,25.8602,2124873312.22,8216770606.0,8.6,0,0.1
sz.002644,2025-07-28,9.72,8.84,1,False,1.24,4.7943,230189613.24,4801318508.0,17.82,0,0.1
sz.002644,2025-07-29,10.69,9.72,2,False,9.98,16.4752,875529021.14,5314223931.0,28.33,0,0.1
sz.002644,2025-07-30,11.76,10.69,3,False,-3.27,17.435,978439804.62,5611928905.0,41.52,0,0.1
sz.002645,2025-07-11,10.45,9.5,1,False,1.58,9.9887,510533634.82,5111111905.0,4.6,0,0.1
sz.002645,2025-07-14,11.5,10.45,2,False,6.99,14.689,859896893.36,5854019289.0,18.07,0,0.1
sz.002645,2025-07-15,12.65,11.5,3,False,10.0,12.2238,792474480.6,6483045212.0,33.86,0,0.1
sz.002645,2025-07-16,13.92,12.65,4,False,1.82,27.8259,1918763516.5,6895602717.0,50.65,0,0.1
sz.002645,2025-07-18,14.33,13.03,1,False,0.84,21.9153,1558702082.36,7112392175.0,57.3,0,0.1
sz.002645,2025-07-21,15.76,14.33,2,False,4.33,27.986,2216121418.42,7918678691.0,71.12,0,0.1
sz.002645,2025-08-15,14.92,13.56,1,False,-0.37,7.9496,596670705.1,7505669532.0,4.12,0,0.1
sz.002645,2025-08-18,16.41,14.92,2,False,3.89,17.1211,1387985328.5,8106870052.0,4.12,0,0.1
sz.002645,2025-08-19,18.05,16.41,3,False,4.51,19.1365,1752902257.9,9159994032.0,22.79,0,0.1
sz.002650,2025-07-30,6.47,6.16,1,False,0.49,1.1319,82608347.5,7298201917.0,0.0,1,0.1
sz.002650,2025-08-25,6.53,6.22,1,False,0.0,1.2675,92703995.52,7313924696.0,7.4,1,0.1
sz.002650,2025-08-26,6.86,6.53,2,False,0.92,0.9288,72477439.62,7803341906.0,11.36,1,0.1
sz.002651,2025-07-01,13.22,12.02,2,False,5.24,25.0707,1831961620.0,7307181770.0,14.16,0,0.1
sz.002651,2025-08-04,12.94,11.76,1,False,-0.51,12.8343,914105498.99,7122363502.0,8.56,0,0.1
sz.002651,2025-08-06,14.75,13.41,1,False,0.07,23.3136,1875822079.89,8046042138.0,23.74,0,0.1
sz.002651,2025-08-21,15.2,13.82,1,False,-0.94,18.7046,1532739464.86,8194451979.0,25.62,0,0.1
sz.002652,2025-07-18,3.62,3.29,1,False,0.3,3.8678,70144971.46,1813562528.0,21.48,0,0.1
sz.002652,2025-08-01,4.2,3.82,1,False,1.05,9.5089,195885141.27,2060018943.0,30.03,0,0.1
sz.002653,2025-07-10,46.41,42.19,1,False,5.55,1.034,253160476.16,24483605044.0,-2.7,0,0.1
sz.002653,2025-07-28,53.02,48.2,1,False,7.2,1.0536,296144177.57,28107837659.0,25.58,0,0.1
sz.002656,2025-08-21,2.44,2.32,1,False,0.86,2.1336,34779926.57,1630105295.0,6.55,1,0.1
sz.002657,2025-07-10,31.79,28.9,1,False,-0.87,35.0272,3657235113.31,10441128932.0,34.14,0,0.1
sz.002657,2025-08-14,34.12,31.02,1,False,3.64,11.4758,1308016422.85,11398041294.0,10.03,0,0.1
sz.002657,2025-08-18,38.85,35.32,1,False,-0.37,28.235,3483564210.42,12337751763.0,30.24,0,0.1
sz.002657,2025-08-19,42.74,38.85,2,False,2.52,21.3836,3022920894.41,14136632253.0,50.44,0,0.1
sz.002658,2025-07-01,8.61,7.83,2,False,8.56,9.0391,277829694.03,3073643328.0,23.88,0,0.1
sz.002658,2025-07-02,9.47,8.61,3,False,9.99,17.3971,587076509.93,3374565358.0,37.05,0,0.1
sz.002658,2025-07-03,10.42,9.47,4,False,10.03,15.4371,570287765.14,3694267480.0,42.74,0,0.1
sz.002660,2025-08-15,10.38,9.44,1,False,-0.11,12.708,438743735.99,3452500283.0,12.1,0,0.1
sz.002664,2025-08-08,24.42,22.2,1,False,-0.09,9.0714,861835502.9,9500578774.0,36.81,0,0.1
sz.002669,2025-07-01,12.76,11.6,1,False,0.43,7.8628,297670280.88,3785805068.0,8.23,0,0.1
sz.002669,2025-07-02,14.04,12.76,2,False,10.03,20.0373,842690621.69,4205609646.0,24.69,0,0.1
sz.002670,2025-08-12,17.74,16.13,1,False,0.12,12.3726,3447069977.53,27860514181.0,22.68,0,0.1
sz.002670,2025-08-13,19.51,17.74,2,False,5.07,10.9412,3337224157.29,30501445521.0,34.37,0,0.1
sz.002671,2025-07-21,5.26,4.78,1,False,3.14,8.8109,248610204.7,2821621000.0,15.86,0,0.1
sz.002674,2025-07-10,10.85,9.86,1,False,-0.1,10.8848,342581165.55,3147335418.0,11.05,0,0.1
sz.002674,2025-07-15,11.23,10.21,1,False,0.69,11.3024,359728817.18,3182764875.0,17.47,0,0.1
sz.002674,2025-08-08,11.78,10.71,1,False,-0.47,8.9173,295942685.56,3318747665.0,12.62,0,0.1
sz.002674,2025-08-18,13.2,12.0,1,False,3.25,9.032,339087816.39,3754293804.0,23.13,0,0.1
sz.002674,2025-08-21,13.79,12.54,1,False,3.99,5.3882,215186783.74,3993667342.0,32.85,0,0.1
sz.002675,2025-07-30,17.6,16.0,1,False,1.75,2.8303,366214797.08,12939080560.0,21.88,0,0.1
sz.002676,2025-07-03,7.96,7.24,1,False,0.83,8.387,472489500.4,5633593662.0,38.92,0,0.1
sz.002676,2025-08-05,8.12,7.38,1,False,1.08,2.1932,126464152.7,5766193357.0,3.97,0,0.1
sz.002676,2025-08-12,10.48,9.53,1,False,1.47,9.0917,662000373.8,7281370633.0,36.64,0,0.1
sz.002681,2025-08-26,7.9,7.18,1,False,-0.97,19.0396,2210206093.83,11608469158.0,17.91,0,0.1
sz.002685,2025-08-22,8.62,7.84,1,False,2.42,14.548,1226619810.11,8431535676.0,13.57,0,0.1
sz.002685,2025-08-26,9.77,8.88,1,False,-2.14,19.5575,1804294160.1,9225586911.0,31.49,0,0.1
sz.002690,2025-08-26,19.6,17.82,1,False,3.31,3.4962,291557075.7,8339256212.0,14.49,0,0.1
sz.002691,2025-08-26,9.39,8.54,1,False,-0.47,4.9049,151385662.3,3086416895.0,12.86,0,0.1
sz.002692,2025-08-22,5.64,5.13,1,False,-0.19,9.3329,365951381.92,3921089714.0,11.02,0,0.1
sz.002692,2025-08-29,6.14,5.58,1,False,1.25,9.6273,407872905.75,4236628190.0,25.05,0,0.1
sz.002693,2025-07-03,7.73,7.36,1,False,0.54,3.0391,94845068.0,3120827482.0,-4.8,1,0.1
sz.002693,2025-07-24,7.94,7.56,1,False,-0.26,7.9041,255714795.0,3235217103.0,6.72,1,0.1
sz.002693,2025-08-01,8.72,8.3,1,False,-0.6,5.941,206877292.0,3482196465.0,12.81,1,0.1
sz.002693,2025-08-04,9.16,8.72,2,False,5.05,2.3492,88224463.32,3755510954.0,23.62,1,0.1
sz.002696,2025-07-02,6.73,6.12,1,False,3.76,5.6593,126219278.07,2230298413.0,9.97,0,0.1
sz.002696,2025-07-03,7.4,6.73,2,False,6.09,18.101,446550042.4,2466991008.0,24.16,0,0.1
sz.002706,2025-07-31,9.64,8.76,1,False,-0.11,9.6154,837891753.68,8714060296.0,7.11,0,0.1
sz.002706,2025-08-05,10.03,9.12,1,False,0.99,16.0523,1456899607.99,9075955520.0,9.86,0,0.1
sz.002706,2025-08-08,11.15,10.14,1,False,2.56,10.8454,1066646232.44,9835010534.0,23.61,0,0.1
sz.002706,2025-08-25,12.45,11.32,1,False,3.8,4.8829,552054163.31,11305866663.0,40.68,0,0.1
sz.002708,2025-08-18,12.46,11.33,1,False,1.32,5.8511,367462959.12,6280237205.0,14.0,0,0.1
sz.002713,2025-07-16,4.68,4.46,1,False,0.0,5.061,96106249.85,1898957713.0,0.0,1,0.1
sz.002715,2025-08-15,18.47,16.79,1,False,0.0,13.5522,339905192.15,2508118181.0,-1.23,0,0.1
sz.002715,2025-08-25,21.21,19.28,1,False,0.1,8.9319,251599733.32,2816866885.0,10.64,0,0.1
sz.002716,2025-07-11,4.41,4.01,1,False,3.49,14.9258,1410583762.49,9450640920.0,9.7,0,0.1
sz.002716,2025-07-14,4.85,4.41,2,False,5.44,17.673,1863663728.16,10545259595.0,21.55,0,0.1
